대영역,세부영역,세부지표,방향성,비교시작연도,비교기준연도,지역,시작값,기준값,변화량,방향성기준결과,기준연도순위,실측연도수,결측연도수,비교기간실측연도수,비교기간결측연도수,급등락후보연도,단위,출처,관측기간,자료기준
가족·생활,가사수행 격차,돌봄노동 공동 참여도,높을수록 양호,2020,2023,경남,39.3,44.5,5.200000000000003,개선,11,2,7,2,2,-,%,국가데이터처 MDIS 가족실태조사 총괄 원자료,2016–2024,검증 원자료 기준
가족·생활,가사수행 격차,돌봄노동 공동 참여도,높을수록 양호,2020,2023,제주,44.8,43.5,-1.2999999999999972,악화,13,2,7,2,2,-,%,국가데이터처 MDIS 가족실태조사 총괄 원자료,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,문화기반시설 보급도,높을수록 양호,2016,2024,서울,3.7,5.1,1.3999999999999995,개선,11,9,0,9,0,2019,개소/인구 10만 명,2016-2024_인구_십만명당_문화기반시설수_시도_시_군_구__20260715191848.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,문화기반시설 보급도,높을수록 양호,2016,2024,부산,2.8,4.5,1.7000000000000002,개선,13,9,0,9,0,-,개소/인구 10만 명,2016-2024_인구_십만명당_문화기반시설수_시도_시_군_구__20260715191848.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,문화기반시설 보급도,높을수록 양호,2016,2024,대구,2.9,4.5,1.6,개선,13,9,0,9,0,-,개소/인구 10만 명,2016-2024_인구_십만명당_문화기반시설수_시도_시_군_구__20260715191848.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,문화기반시설 보급도,높을수록 양호,2016,2024,인천,3.3,4.2,0.9000000000000004,개선,17,9,0,9,0,2024,개소/인구 10만 명,2016-2024_인구_십만명당_문화기반시설수_시도_시_군_구__20260715191848.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,문화기반시설 보급도,높을수록 양호,2016,2024,광주,3.9,6.4,2.5000000000000004,개선,10,9,0,9,0,2023,개소/인구 10만 명,2016-2024_인구_십만명당_문화기반시설수_시도_시_군_구__20260715191848.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,문화기반시설 보급도,높을수록 양호,2016,2024,대전,3.8,4.4,0.6000000000000005,개선,16,9,0,9,0,2017,개소/인구 10만 명,2016-2024_인구_십만명당_문화기반시설수_시도_시_군_구__20260715191848.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,문화기반시설 보급도,높을수록 양호,2016,2024,울산,3.4,4.5,1.1,개선,13,9,0,9,0,2021,개소/인구 10만 명,2016-2024_인구_십만명당_문화기반시설수_시도_시_군_구__20260715191848.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,문화기반시설 보급도,높을수록 양호,2016,2024,세종,5.3,7.4,2.1000000000000005,개선,8,9,0,9,0,"2017, 2018, 2024",개소/인구 10만 명,2016-2024_인구_십만명당_문화기반시설수_시도_시_군_구__20260715191848.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,문화기반시설 보급도,높을수록 양호,2016,2024,경기,4.0,4.6,0.5999999999999996,개선,12,9,0,9,0,2019,개소/인구 10만 명,2016-2024_인구_십만명당_문화기반시설수_시도_시_군_구__20260715191848.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,문화기반시설 보급도,높을수록 양호,2016,2024,강원,13.6,16.5,2.9000000000000004,개선,2,9,0,9,0,"2017, 2018, 2019, 2021",개소/인구 10만 명,2016-2024_인구_십만명당_문화기반시설수_시도_시_군_구__20260715191848.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,문화기반시설 보급도,높을수록 양호,2016,2024,충북,7.9,9.2,1.299999999999999,개선,6,9,0,9,0,-,개소/인구 10만 명,2016-2024_인구_십만명당_문화기반시설수_시도_시_군_구__20260715191848.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,문화기반시설 보급도,높을수록 양호,2016,2024,충남,7.5,9.5,2.0,개선,5,9,0,9,0,-,개소/인구 10만 명,2016-2024_인구_십만명당_문화기반시설수_시도_시_군_구__20260715191848.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,문화기반시설 보급도,높을수록 양호,2016,2024,전북,8.4,10.9,2.5,개선,4,9,0,9,0,"2018, 2019",개소/인구 10만 명,2016-2024_인구_십만명당_문화기반시설수_시도_시_군_구__20260715191848.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,문화기반시설 보급도,높을수록 양호,2016,2024,전남,10.0,13.6,3.5999999999999996,개선,3,9,0,9,0,"2017, 2018, 2019, 2022",개소/인구 10만 명,2016-2024_인구_십만명당_문화기반시설수_시도_시_군_구__20260715191848.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,문화기반시설 보급도,높을수록 양호,2016,2024,경북,7.2,9.0,1.7999999999999998,개선,7,9,0,9,0,-,개소/인구 10만 명,2016-2024_인구_십만명당_문화기반시설수_시도_시_군_구__20260715191848.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,문화기반시설 보급도,높을수록 양호,2016,2024,경남,5.7,7.2,1.5,개선,9,9,0,9,0,-,개소/인구 10만 명,2016-2024_인구_십만명당_문화기반시설수_시도_시_군_구__20260715191848.csv,2016–2024,검증 원자료 기준
가족·생활,여가 인프라,문화기반시설 보급도,높을수록 양호,2016,2024,제주,19.5,18.9,-0.6000000000000014,악화,1,9,0,9,0,"2017, 2018, 2020, 2021, 2023",개소/인구 10만 명,2016-2024_인구_십만명당_문화기반시설수_시도_시_군_구__20260715191848.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,방과후 돌봄시설 보급도,높을수록 양호,2016,2024,서울,0.7720452485650029,1.5857553859048998,0.8137101373398969,개선,12,9,0,9,0,2021,개소/아동 1천 명,2016-2024_다함께돌봄센터 시설수 & 지역아동센터 시설수.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,방과후 돌봄시설 보급도,높을수록 양호,2016,2024,부산,1.1079610258415615,1.605025628635038,0.4970646027934764,개선,11,9,0,9,0,-,개소/아동 1천 명,2016-2024_다함께돌봄센터 시설수 & 지역아동센터 시설수.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,방과후 돌봄시설 보급도,높을수록 양호,2016,2024,대구,1.316782022947739,1.6093871161245956,0.2926050931768567,개선,10,9,0,9,0,-,개소/아동 1천 명,2016-2024_다함께돌봄센터 시설수 & 지역아동센터 시설수.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,방과후 돌봄시설 보급도,높을수록 양호,2016,2024,인천,0.9703641251610644,1.257518080378735,0.2871539552176705,개선,15,9,0,9,0,-,개소/아동 1천 명,2016-2024_다함께돌봄센터 시설수 & 지역아동센터 시설수.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,방과후 돌봄시설 보급도,높을수록 양호,2016,2024,광주,2.8457436750746887,3.876227286863033,1.0304836117883442,개선,2,9,0,9,0,-,개소/아동 1천 명,2016-2024_다함께돌봄센터 시설수 & 지역아동센터 시설수.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,방과후 돌봄시설 보급도,높을수록 양호,2016,2024,대전,1.4114394735817468,2.064611602401155,0.6531721288194081,개선,8,9,0,9,0,2022,개소/아동 1천 명,2016-2024_다함께돌봄센터 시설수 & 지역아동센터 시설수.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,방과후 돌봄시설 보급도,높을수록 양호,2016,2024,울산,0.7000394567693815,1.2188288035864387,0.5187893468170572,개선,16,9,0,9,0,-,개소/아동 1천 명,2016-2024_다함께돌봄센터 시설수 & 지역아동센터 시설수.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,방과후 돌봄시설 보급도,높을수록 양호,2016,2024,세종,0.5144253440219488,0.5769886438144195,0.06256329979247066,개선,17,9,0,9,0,2017,개소/아동 1천 명,2016-2024_다함께돌봄센터 시설수 & 지역아동센터 시설수.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,방과후 돌봄시설 보급도,높을수록 양호,2016,2024,경기,0.8544567816207802,1.328024347891032,0.47356756627025187,개선,14,9,0,9,0,-,개소/아동 1천 명,2016-2024_다함께돌봄센터 시설수 & 지역아동센터 시설수.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,방과후 돌봄시설 보급도,높을수록 양호,2016,2024,강원,1.828491820764266,2.8374123835559644,1.0089205627916984,개선,4,9,0,9,0,2019,개소/아동 1천 명,2016-2024_다함께돌봄센터 시설수 & 지역아동센터 시설수.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,방과후 돌봄시설 보급도,높을수록 양호,2016,2024,충북,1.8236780811734967,2.4440143765551565,0.6203362953816598,개선,6,9,0,9,0,-,개소/아동 1천 명,2016-2024_다함께돌봄센터 시설수 & 지역아동센터 시설수.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,방과후 돌봄시설 보급도,높을수록 양호,2016,2024,충남,1.6285353990272022,2.2768705939424287,0.6483351949152265,개선,7,9,0,9,0,2023,개소/아동 1천 명,2016-2024_다함께돌봄센터 시설수 & 지역아동센터 시설수.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,방과후 돌봄시설 보급도,높을수록 양호,2016,2024,전북,2.431579931813737,3.5757480149340064,1.1441680831202694,개선,3,9,0,9,0,"2021, 2022",개소/아동 1천 명,2016-2024_다함께돌봄센터 시설수 & 지역아동센터 시설수.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,방과후 돌봄시설 보급도,높을수록 양호,2016,2024,전남,3.423680456490728,4.41508048870012,0.9914000322093921,개선,1,9,0,9,0,2020,개소/아동 1천 명,2016-2024_다함께돌봄센터 시설수 & 지역아동센터 시설수.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,방과후 돌봄시설 보급도,높을수록 양호,2016,2024,경북,1.6847329241217186,2.5365319765722063,0.8517990524504877,개선,5,9,0,9,0,2023,개소/아동 1천 명,2016-2024_다함께돌봄센터 시설수 & 지역아동센터 시설수.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,방과후 돌봄시설 보급도,높을수록 양호,2016,2024,경남,1.1670872386445563,1.6463330979009252,0.47924585925636887,개선,9,9,0,9,0,-,개소/아동 1천 명,2016-2024_다함께돌봄센터 시설수 & 지역아동센터 시설수.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,방과후 돌봄시설 보급도,높을수록 양호,2016,2024,제주,1.4067695455708076,1.574973031283711,0.16820348571290333,개선,13,9,0,9,0,-,개소/아동 1천 명,2016-2024_다함께돌봄센터 시설수 & 지역아동센터 시설수.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,보육시설 보급률,높을수록 양호,2016,2024,서울,71.76020713005377,99.91374934079852,28.153542210744746,개선,12,9,0,9,0,-,%,전국_어린이집_정현원_현황_20260724113247.csv.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv.xlsx; 2016-2025_어린이집_현황_시·도__20260715191601.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,보육시설 보급률,높을수록 양호,2016,2024,부산,67.90009390809124,93.11038011695906,25.210286208867828,개선,16,9,0,9,0,-,%,전국_어린이집_정현원_현황_20260724113247.csv.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv.xlsx; 2016-2025_어린이집_현황_시·도__20260715191601.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,보육시설 보급률,높을수록 양호,2016,2024,대구,75.86342466581988,98.30885300871086,22.445428342890978,개선,14,9,0,9,0,-,%,전국_어린이집_정현원_현황_20260724113247.csv.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv.xlsx; 2016-2025_어린이집_현황_시·도__20260715191601.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,보육시설 보급률,높을수록 양호,2016,2024,인천,72.33778186838472,94.39741494759862,22.059633079213896,개선,15,9,0,9,0,2022,%,전국_어린이집_정현원_현황_20260724113247.csv.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv.xlsx; 2016-2025_어린이집_현황_시·도__20260715191601.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,보육시설 보급률,높을수록 양호,2016,2024,광주,95.65975675055458,113.66306456082016,18.003307810265582,개선,7,9,0,9,0,"2017, 2021",%,전국_어린이집_정현원_현황_20260724113247.csv.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv.xlsx; 2016-2025_어린이집_현황_시·도__20260715191601.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,보육시설 보급률,높을수록 양호,2016,2024,대전,79.91848941535213,91.44926020808282,11.530770792730692,개선,17,9,0,9,0,2022,%,전국_어린이집_정현원_현황_20260724113247.csv.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv.xlsx; 2016-2025_어린이집_현황_시·도__20260715191601.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,보육시설 보급률,높을수록 양호,2016,2024,울산,69.9306894575017,98.32300790429396,28.39231844679226,개선,13,9,0,9,0,2019,%,전국_어린이집_정현원_현황_20260724113247.csv.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv.xlsx; 2016-2025_어린이집_현황_시·도__20260715191601.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,보육시설 보급률,높을수록 양호,2016,2024,세종,73.850035203004,112.987012987013,39.136977784009005,개선,8,9,0,9,0,"2017, 2018, 2023",%,전국_어린이집_정현원_현황_20260724113247.csv.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv.xlsx; 2016-2025_어린이집_현황_시·도__20260715191601.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,보육시설 보급률,높을수록 양호,2016,2024,경기,78.1613558007096,102.56812389727506,24.406768096565457,개선,11,9,0,9,0,-,%,전국_어린이집_정현원_현황_20260724113247.csv.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv.xlsx; 2016-2025_어린이집_현황_시·도__20260715191601.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,보육시설 보급률,높을수록 양호,2016,2024,강원,96.7786691332112,113.74751600794878,16.96884687473758,개선,6,9,0,9,0,2020,%,전국_어린이집_정현원_현황_20260724113247.csv.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv.xlsx; 2016-2025_어린이집_현황_시·도__20260715191601.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,보육시설 보급률,높을수록 양호,2016,2024,충북,92.74723336713548,124.69209673398156,31.94486336684608,개선,2,9,0,9,0,-,%,전국_어린이집_정현원_현황_20260724113247.csv.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv.xlsx; 2016-2025_어린이집_현황_시·도__20260715191601.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,보육시설 보급률,높을수록 양호,2016,2024,충남,92.19690274796952,124.33623403073506,32.13933128276554,개선,3,9,0,9,0,-,%,전국_어린이집_정현원_현황_20260724113247.csv.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv.xlsx; 2016-2025_어린이집_현황_시·도__20260715191601.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,보육시설 보급률,높을수록 양호,2016,2024,전북,98.41864791660969,123.61665715915574,25.19800924254605,개선,4,9,0,9,0,-,%,전국_어린이집_정현원_현황_20260724113247.csv.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv.xlsx; 2016-2025_어린이집_현황_시·도__20260715191601.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,보육시설 보급률,높을수록 양호,2016,2024,전남,94.08757767273886,121.89366210749375,27.806084434754894,개선,5,9,0,9,0,"2017, 2020",%,전국_어린이집_정현원_현황_20260724113247.csv.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv.xlsx; 2016-2025_어린이집_현황_시·도__20260715191601.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,보육시설 보급률,높을수록 양호,2016,2024,경북,85.36330513633597,109.94618297787522,24.582877841539258,개선,10,9,0,9,0,-,%,전국_어린이집_정현원_현황_20260724113247.csv.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv.xlsx; 2016-2025_어린이집_현황_시·도__20260715191601.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,보육시설 보급률,높을수록 양호,2016,2024,경남,83.99466972761516,111.21051045291397,27.215840725298804,개선,9,9,0,9,0,-,%,전국_어린이집_정현원_현황_20260724113247.csv.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv.xlsx; 2016-2025_어린이집_현황_시·도__20260715191601.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,보육시설 보급률,높을수록 양호,2016,2024,제주,102.46499704200356,133.60363815681333,31.138641114809772,개선,1,9,0,9,0,"2017, 2024",%,전국_어린이집_정현원_현황_20260724113247.csv.xlsx; 2016-2025_행정구역(시도)별_1세별_주민등록인구_20260715.csv.xlsx; 2016-2025_어린이집_현황_시·도__20260715191601.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,사교육비 지출액,낮을수록 양호,2016,2024,서울,35.2,67.3,32.099999999999994,악화,17,9,0,9,0,"2017, 2022",만원/학생 1인·월,2016-2025_학교급_및_시도별__학생_1인당_월평균_사교육비_20260715191739.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,사교육비 지출액,낮을수록 양호,2016,2024,부산,25.6,48.3,22.699999999999996,악화,15,9,0,9,0,-,만원/학생 1인·월,2016-2025_학교급_및_시도별__학생_1인당_월평균_사교육비_20260715191739.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,사교육비 지출액,낮을수록 양호,2016,2024,대구,26.5,47.8,21.299999999999997,악화,13,9,0,9,0,-,만원/학생 1인·월,2016-2025_학교급_및_시도별__학생_1인당_월평균_사교육비_20260715191739.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,사교육비 지출액,낮을수록 양호,2016,2024,인천,23.2,45.9,22.7,악화,12,9,0,9,0,-,만원/학생 1인·월,2016-2025_학교급_및_시도별__학생_1인당_월평균_사교육비_20260715191739.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,사교육비 지출액,낮을수록 양호,2016,2024,광주,22.8,41.3,18.499999999999996,악화,10,9,0,9,0,-,만원/학생 1인·월,2016-2025_학교급_및_시도별__학생_1인당_월평균_사교육비_20260715191739.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,사교육비 지출액,낮을수록 양호,2016,2024,대전,25.7,45.7,20.000000000000004,악화,11,9,0,9,0,-,만원/학생 1인·월,2016-2025_학교급_및_시도별__학생_1인당_월평균_사교육비_20260715191739.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,사교육비 지출액,낮을수록 양호,2016,2024,울산,23.9,39.9,16.0,악화,9,9,0,9,0,2022,만원/학생 1인·월,2016-2025_학교급_및_시도별__학생_1인당_월평균_사교육비_20260715191739.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,사교육비 지출액,낮을수록 양호,2016,2024,세종,23.7,47.8,24.099999999999998,악화,13,9,0,9,0,-,만원/학생 1인·월,2016-2025_학교급_및_시도별__학생_1인당_월평균_사교육비_20260715191739.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,사교육비 지출액,낮을수록 양호,2016,2024,경기,27.9,51.3,23.4,악화,16,9,0,9,0,-,만원/학생 1인·월,2016-2025_학교급_및_시도별__학생_1인당_월평균_사교육비_20260715191739.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,사교육비 지출액,낮을수록 양호,2016,2024,강원,18.4,33.9,15.5,악화,2,9,0,9,0,-,만원/학생 1인·월,2016-2025_학교급_및_시도별__학생_1인당_월평균_사교육비_20260715191739.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,사교육비 지출액,낮을수록 양호,2016,2024,충북,19.7,35.2,15.500000000000004,악화,4,9,0,9,0,-,만원/학생 1인·월,2016-2025_학교급_및_시도별__학생_1인당_월평균_사교육비_20260715191739.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,사교육비 지출액,낮을수록 양호,2016,2024,충남,17.7,35.9,18.2,악화,6,9,0,9,0,-,만원/학생 1인·월,2016-2025_학교급_및_시도별__학생_1인당_월평균_사교육비_20260715191739.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,사교육비 지출액,낮을수록 양호,2016,2024,전북,19.4,34.4,15.0,악화,3,9,0,9,0,-,만원/학생 1인·월,2016-2025_학교급_및_시도별__학생_1인당_월평균_사교육비_20260715191739.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,사교육비 지출액,낮을수록 양호,2016,2024,전남,16.2,32.0,15.8,악화,1,9,0,9,0,-,만원/학생 1인·월,2016-2025_학교급_및_시도별__학생_1인당_월평균_사교육비_20260715191739.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,사교육비 지출액,낮을수록 양호,2016,2024,경북,19.3,35.6,16.3,악화,5,9,0,9,0,-,만원/학생 1인·월,2016-2025_학교급_및_시도별__학생_1인당_월평균_사교육비_20260715191739.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,사교육비 지출액,낮을수록 양호,2016,2024,경남,20.9,37.6,16.700000000000003,악화,7,9,0,9,0,-,만원/학생 1인·월,2016-2025_학교급_및_시도별__학생_1인당_월평균_사교육비_20260715191739.csv,2016–2024,검증 원자료 기준
가족·생활,돌봄여건,사교육비 지출액,낮을수록 양호,2016,2024,제주,22.6,38.4,15.799999999999997,악화,8,9,0,9,0,-,만원/학생 1인·월,2016-2025_학교급_및_시도별__학생_1인당_월평균_사교육비_20260715191739.csv,2016–2024,검증 원자료 기준
보건·안전,아동안전 수준,사회 안전에 대한 인식,높을수록 양호,2016,2024,서울,2.593406593406593,3.07,0.47659340659340677,개선,5,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_사회안전에_대한_인식_시도__20260715193059.csv",2016–2024,검증 원자료 기준
보건·안전,아동안전 수준,사회 안전에 대한 인식,높을수록 양호,2016,2024,부산,2.7622377622377625,3.072927072927073,0.31068931068931027,개선,4,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_사회안전에_대한_인식_시도__20260715193059.csv",2016–2024,검증 원자료 기준
보건·안전,아동안전 수준,사회 안전에 대한 인식,높을수록 양호,2016,2024,대구,2.6386386386386387,2.9550449550449542,0.31640631640631556,개선,14,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_사회안전에_대한_인식_시도__20260715193059.csv",2016–2024,검증 원자료 기준
보건·안전,아동안전 수준,사회 안전에 대한 인식,높을수록 양호,2016,2024,인천,2.555,2.9449999999999994,0.38999999999999924,개선,15,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_사회안전에_대한_인식_시도__20260715193059.csv",2016–2024,검증 원자료 기준
보건·안전,아동안전 수준,사회 안전에 대한 인식,높을수록 양호,2016,2024,광주,2.495,2.9730000000000008,0.47800000000000065,개선,12,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_사회안전에_대한_인식_시도__20260715193059.csv",2016–2024,검증 원자료 기준
보건·안전,아동안전 수준,사회 안전에 대한 인식,높을수록 양호,2016,2024,대전,2.592407592407592,3.033966033966035,0.4415584415584428,개선,7,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_사회안전에_대한_인식_시도__20260715193059.csv",2016–2024,검증 원자료 기준
보건·안전,아동안전 수준,사회 안전에 대한 인식,높을수록 양호,2016,2024,울산,2.553,3.039,0.4860000000000002,개선,6,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_사회안전에_대한_인식_시도__20260715193059.csv",2016–2024,검증 원자료 기준
보건·안전,아동안전 수준,사회 안전에 대한 인식,높을수록 양호,2016,2024,세종,2.714000000000001,3.171,0.45699999999999896,개선,1,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_사회안전에_대한_인식_시도__20260715193059.csv",2016–2024,검증 원자료 기준
보건·안전,아동안전 수준,사회 안전에 대한 인식,높을수록 양호,2016,2024,경기,2.533,3.0170170170170176,0.4840170170170177,개선,9,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_사회안전에_대한_인식_시도__20260715193059.csv",2016–2024,검증 원자료 기준
보건·안전,아동안전 수준,사회 안전에 대한 인식,높을수록 양호,2016,2024,강원,2.57,3.0110110110110115,0.4410110110110117,개선,10,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_사회안전에_대한_인식_시도__20260715193059.csv",2016–2024,검증 원자료 기준
보건·안전,아동안전 수준,사회 안전에 대한 인식,높을수록 양호,2016,2024,충북,2.576,2.9190000000000005,0.3430000000000004,개선,17,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_사회안전에_대한_인식_시도__20260715193059.csv",2016–2024,검증 원자료 기준
보건·안전,아동안전 수준,사회 안전에 대한 인식,높을수록 양호,2016,2024,충남,2.6386386386386387,3.095,0.4563613613613615,개선,2,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_사회안전에_대한_인식_시도__20260715193059.csv",2016–2024,검증 원자료 기준
보건·안전,아동안전 수준,사회 안전에 대한 인식,높을수록 양호,2016,2024,전북,2.613,2.9700299700299704,0.3570299700299704,개선,13,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_사회안전에_대한_인식_시도__20260715193059.csv",2016–2024,검증 원자료 기준
보건·안전,아동안전 수준,사회 안전에 대한 인식,높을수록 양호,2016,2024,전남,2.597,2.937,0.33999999999999986,개선,16,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_사회안전에_대한_인식_시도__20260715193059.csv",2016–2024,검증 원자료 기준
보건·안전,아동안전 수준,사회 안전에 대한 인식,높을수록 양호,2016,2024,경북,2.664335664335664,3.022954091816367,0.3586184274807027,개선,8,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_사회안전에_대한_인식_시도__20260715193059.csv",2016–2024,검증 원자료 기준
보건·안전,아동안전 수준,사회 안전에 대한 인식,높을수록 양호,2016,2024,경남,2.6143856143856143,3.085085085085084,0.4706994706994698,개선,3,5,4,5,4,-,점(1–5점 척도),"2016,2018,2020,2022,2024_사회안전에_대한_인식_시도__20260715193059.csv",2016–2024,검증 원자료 기준
