지역,연도,당해계획예산_백만원,세부사업수,예산금액_존재_사업수,예산결측_사업수,음수예산_사업수,합계출산율,예산_QA_그룹수,예산_QA_일치건수,예산_QA_불일치건수,예산_QA_판정불가건수,예산_QA_허용초과건수,예산_QA_최대절대오차율,원자료_누락주의,소비자물가지수,기준연도,20_39세_인구_명,실질계획예산_2020년가격_백만원,log1p_실질계획예산,20_39세_1인당_실질예산_원,log1p_20_39세_1인당_실질예산,총액기준_재정대응지수_z,재정대응지수_z,재정대응점수_0_100,실질예산_전년증감액_백만원,실질예산_전년증감률,log실질예산_전년변화,log1인당실질예산_전년변화,전년도_합계출산율,전전년도_합계출산율,직전1년_출산율하락도,세출예산순계액_백만원,세출예산순계액_원,예산단계,자치단체수,출처,포함회계,계획예산_총세출비율_pct,분모대안,분자분모_단위
울산,2021,977844.0,249,249,0,0,0.94,8,8,0,0,0,0.0,,102.59,2020=100,282313,953157.2277999804,13.767536200124328,3376242.77946811,15.032274341649089,-0.6257216737446691,0.078484274795451,58.5816825474466,-286976.37220001966,-0.2314076259203199,-0.2631942799530389,-0.2149261481246629,0.984,1.084,0.1,4865303.731,4865303731000,당초예산,6,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,20.098313570220146,지역통합_3개회계_순계,백만원
울산,2022,938106.0,254,254,0,0,0.848,8,8,0,0,0,0.0,,108.06,2020=100,268844,868134.3697945586,13.674102937467133,3229137.975162394,14.98772608850528,-0.7286842073960339,-0.0103277920057483,57.22577502780013,-85022.85800542182,-0.0892012938953066,-0.0934332626571965,-0.0445482531438088,0.94,0.984,0.044,5286892.471,5286892471000,당초예산,6,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,17.7439962160335,지역통합_3개회계_순계,백만원
울산,2023,3219772.0,274,274,0,0,0.814,8,8,0,0,0,0.0,,111.62,2020=100,259431,2884583.407991399,14.874891394858462,11118884.820978984,16.22415564581163,0.5945728258721118,2.454636750688786,94.85876882562394,2016449.0381968403,2.3227384012846155,1.2007884573913312,1.2364295573063515,0.848,0.94,0.0919999999999999,5644715.797,5644715797000,당초예산,6,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,57.04046254571779,지역통합_3개회계_순계,백만원
울산,2024,1273043.0,302,302,0,0,0.859,8,8,0,0,0,0.0,,114.24,2020=100,253450,1114358.368347339,13.923790240218905,4396758.210090113,15.296378284345971,-0.4535312631365427,0.6050058630951627,66.62016883140889,-1770225.03964406,-0.6136848165803976,-0.9511011546395576,-0.927777361465658,0.814,0.848,0.034,5780757.929,5780757929000,당초예산,6,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,22.02207765202548,지역통합_3개회계_순계,백만원
인천,2016,1094772.2,132,132,0,0,1.144,5,4,1,0,0,2.42,,95.718,2020=100,856765,1143747.466516225,13.949821554820128,1334960.5393733692,14.104413039943337,-0.4248450112665697,-1.7713139573220185,30.34052767857964,,,,,,,,8960219.625,8960219625000,당초예산,11,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,12.218140244525534,지역통합_3개회계_순계,백만원
인천,2017,1161639.0,119,119,0,0,1.007,5,0,0,5,0,,,97.492,2020=100,849476,1191522.3813235958,13.990743198764063,1402655.7328560145,14.153878662617153,-0.3797497633664142,-1.6726985487427424,31.84610432893459,47774.9148073711,0.0417705098424305,0.0409216439439354,0.0494656226738143,1.144,,,9324193.142,9324193142000,당초예산,11,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,12.45833266545606,지역통합_3개회계_순계,백만원
인천,2018,1453723.0,217,214,3,0,1.006,5,0,0,5,0,,,99.158,2020=100,843463,1466067.2865527745,14.198094740529978,1738152.4578467272,14.368333876563684,-0.151250410035837,-1.245157412047642,38.37344079438051,274544.9052291785,0.230415231415294,0.2073515417659148,0.2144552139465343,1.007,1.144,0.137,10316113.071,10316113071000,당초예산,11,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,14.091770708549264,지역통합_3개회계_순계,백만원
인천,2019,2137311.0,252,252,0,0,0.94,6,4,1,1,0,0.0,,99.467,2020=100,828797,2148763.91164909,14.580403775340557,2592629.9342892044,14.768183722840073,0.2700503745287388,-0.4480107508012191,50.54360180036791,682696.6250963155,0.4656652742737128,0.3823090348105786,0.3998498462763855,1.006,1.007,0.0009999999999998,11539820.376,11539820376000,당초예산,11,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,18.521180836099347,지역통합_3개회계_순계,백만원
인천,2020,2761790.0,305,305,0,0,0.829,6,4,2,0,0,0.0,,100.0,2020=100,807692,2761790.0,14.83138994028378,3419360.3502325146,15.044964351902664,0.5466346521088528,0.1037832699032993,58.96792620714001,613026.0883509102,0.2852924348866401,0.2509861649432245,0.2767806290625927,0.94,1.006,0.066,12535613.166,12535613166000,당초예산,11,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,22.031550937537922,지역통합_3개회계_순계,백만원
인천,2021,3305518.2,367,367,0,0,0.778,8,6,2,0,0,0.03,,102.59,2020=100,793142,3222066.6731650257,14.985533845963737,4062408.336924568,15.217286788306378,0.7164997154102956,0.4473278682476467,64.2128745683996,460276.67316502566,0.1666588238660526,0.1541439056799536,0.1723224364037143,0.829,0.94,0.1109999999999999,13307454.09,13307454090000,당초예산,11,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,24.83959875152949,지역통합_3개회계_순계,백만원
인천,2022,4451688.0,377,371,6,0,0.747,8,8,0,0,0,0.0,,108.06,2020=100,781788,4119644.64186563,15.231277708370786,5269516.3418543525,15.477449330337402,0.9873070273152228,0.9659918209606898,72.13139711812683,897577.9687006045,0.2785721276893742,0.2457438624070516,0.2601625420310238,0.778,0.829,0.0509999999999999,14562995.311,14562995311000,당초예산,11,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,30.568491611320276,지역통합_3개회계_순계,백만원
인천,2023,4389696.0,336,336,0,0,0.694,8,8,0,0,0,0.0,,111.62,2020=100,777188,3932714.5672818488,15.18484072926707,5060184.3663075715,15.436913674250276,0.9361339344823576,0.8851793279406213,70.89762032501869,-186930.07458378145,-0.0453752910345994,-0.0464369791037171,-0.0405356560871261,0.747,0.778,0.031,15533484.476,15533484476000,당초예산,11,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,28.25957052187677,지역통합_3개회계_순계,백만원
인천,2024,4721370.0,328,328,0,0,0.762,8,8,0,0,0,0.0,,114.24,2020=100,773496,4132851.8907563025,15.23447849904387,5343081.141668868,15.49131322451982,0.9908342670584984,0.9936310887065846,72.55337008108096,200137.32347445376,0.0508903761131034,0.0496377697768011,0.0543995502695437,0.694,0.747,0.053,16563973.976,16563973976000,당초예산,11,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,28.50384821203489,지역통합_3개회계_순계,백만원
전남,2016,1883686.0,446,436,10,0,1.466,5,1,4,0,0,6.39,,95.718,2020=100,425915,1967953.7808980544,14.492505379144408,4620531.75140123,15.346020570565866,0.1731872091113864,0.703973470774255,68.13112255973368,,,,,,,,11703884.511,11703884511000,당초예산,23,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,16.094536802969998,지역통합_3개회계_순계,백만원
전남,2017,1392937.0,451,447,4,0,1.325,5,0,0,5,0,,,97.492,2020=100,419647,1428770.5657900134,14.17232558814348,3404696.24658347,15.040666579246546,-0.1796477617316319,0.095215165762395,58.83711563992541,-539183.2151080412,-0.2739816454744128,-0.3201797910009283,-0.3053539913193202,1.466,,,12035927.742,12035927742000,당초예산,23,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,11.573158545471102,지역통합_3개회계_순계,백만원
전남,2018,1647546.0,399,396,3,0,1.24,5,0,1,4,1,23.45,원자료에 자체사업 일부 세부내역이 없어 세부사업 합계가 과소대표될 수 있음,99.158,2020=100,411745,1661536.1342503882,14.323253716361751,4035352.303611187,15.210604415607996,-0.0133264534666404,0.4340057896340727,64.00948433979586,232765.56846037484,0.1629131884668069,0.1509281282182737,0.1699378363614503,1.325,1.466,0.141,13185409.095,13185409095000,당초예산,23,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,12.49522095317286,지역통합_3개회계_순계,백만원
전남,2019,1540331.0,487,487,0,0,1.234,6,3,2,1,0,0.07,,99.467,2020=100,400334,1548584.9578252083,14.2528527872359,3868232.42049191,15.16830848029398,-0.090907582799598,0.3496839774992319,62.72213023058709,-112951.17642517992,-0.0679799699187032,-0.0704009291258547,-0.0422959353140157,1.24,1.325,0.0849999999999999,14541430.272,14541430272000,당초예산,23,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,10.592706296339761,지역통합_3개회계_순계,백만원
전남,2020,1840688.0,499,499,0,0,1.145,6,5,1,0,0,1.54,,100.0,2020=100,386773,1840688.0,14.425650516015562,4759091.249906275,15.375567504220118,0.0995138095222413,0.7628786816475296,69.03043749796407,292103.0421747917,0.1886257778100941,0.1727977287796633,0.207259023926138,1.234,1.24,0.006,15974487.009,15974487009000,당초예산,23,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,11.522673616767532,지역통합_3개회계_순계,백만원
전남,2021,1966392.42,524,524,0,0,1.017,8,8,0,0,0,0.0,,102.59,2020=100,372163,1916748.630470806,14.466141408631664,5150293.367343895,15.454564429713974,0.1441343737088447,0.9203681392341452,71.4348533335367,76060.63047080603,0.0413218483908224,0.040490892616102,0.0789969254938558,1.145,1.234,0.0889999999999999,16695307.87,16695307870000,당초예산,23,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,11.77811415825062,지역통합_3개회계_순계,백만원
전남,2022,2258897.4,552,547,5,0,0.969,7,6,1,0,0,0.0,,108.06,2020=100,358232,2090410.32759578,14.55287141203904,5835353.423467976,15.579445562812374,0.2397099818001372,1.1693330425074842,75.23583890492326,173661.6971249741,0.0906022283591343,0.0867300034073768,0.1248811330984001,1.017,1.145,0.1280000000000001,18502101.927,18502101927000,당초예산,23,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,12.208869072889525,지역통합_3개회계_순계,백만원
전남,2023,2712169.0,628,628,0,0,0.972,8,6,2,0,0,0.02,,111.62,2020=100,347654,2429823.50833184,14.703329593915347,6989200.493398149,15.759876872119255,0.4055134138326924,1.529043611706708,80.72759563619385,339413.1807360598,0.1623667737646632,0.1504581818763064,0.180431309306881,0.969,1.017,0.0479999999999999,19545034.459,19545034459000,당초예산,23,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,13.876511733398935,지역통합_3개회계_순계,백만원
전남,2024,2621833.0,468,466,2,0,1.028,8,5,3,0,0,0.19,,114.24,2020=100,338373,2295021.8837535013,14.646253372561494,6782520.720487455,15.729859525940975,0.3426159810051534,1.469200579357628,79.81396283287,-134801.62457833858,-0.0554779489605335,-0.0570762213538529,-0.030017346178278,0.972,0.969,-0.003,19174871.341,19174871341000,당초예산,23,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,13.6732755770515,지역통합_3개회계_순계,백만원
전북,2016,1401390.0,280,266,14,0,1.251,5,5,0,0,0,0.0,,95.718,2020=100,444987,1464081.9908481163,14.196739659634488,3290168.006813944,15.00644949127443,-0.1527436958136662,0.0269994650723599,57.79565601788312,,,,,,,,9478473.289,9478473289000,당초예산,15,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,14.784975990029398,지역통합_3개회계_순계,백만원
전북,2017,1500137.7,318,318,0,0,1.151,5,0,0,5,0,,,97.492,2020=100,435899,1538729.0239199114,14.246467974378604,3530012.7412999603,15.07681232162144,-0.0979435835768465,0.1672758608476774,59.93727738434016,74647.03307179501,0.0509855551385842,0.0497283147441152,0.0703628303470083,1.251,,,9784204.602,9784204602000,당초예산,15,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,15.332239676318249,지역통합_3개회계_순계,백만원
전북,2018,1629235.5,380,365,15,0,1.044,6,0,0,6,0,,,99.158,2020=100,425428,1643070.15066863,14.31207770141872,3862157.993053184,15.166736909702475,-0.0256423116731791,0.3465508707552937,62.674296606768046,104341.12674871855,0.0678099425738454,0.0656097270401154,0.0899245880810362,1.151,1.251,0.0999999999999998,10738753.671,10738753671000,당초예산,15,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,15.17155109349188,지역통합_3개회계_순계,백만원
전북,2019,1908798.0,373,373,0,0,0.971,5,4,1,0,0,0.0,,99.467,2020=100,411844,1919026.410769401,14.467329058769742,4659595.406924468,15.35443939439502,0.1454431524438503,0.720757364452168,68.38736485277447,275956.260100771,0.1679515996249299,0.1552513573510232,0.1877024846925454,1.044,1.151,0.1069999999999999,11891403.652,11891403652000,당초예산,15,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,16.051914945120558,지역통합_3개회계_순계,백만원
전북,2020,2018401.0,410,410,0,0,0.909,5,3,2,0,0,0.16,,100.0,2020=100,400476,2018401.0,14.517816667192363,5040004.894175931,15.432917809526218,0.2010799988233197,0.8772131119892139,70.77599887761089,99374.58923059911,0.0517838569979642,0.0504876084226211,0.0784784151311974,0.971,1.044,0.073,13008886.514,13008886514000,당초예산,15,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,15.515555446100803,지역통합_3개회계_순계,백만원
전북,2021,2200038.999,473,473,0,0,0.85,8,7,1,0,0,0.0,,102.59,2020=100,388760,2144496.538648991,14.578415835187885,5516247.912977135,15.523208642507573,0.2678596840931778,1.0572182732328996,73.52416543308388,126095.53864899091,0.0624729866111792,0.0605991679955213,0.0902908329813527,0.909,0.971,0.0619999999999999,13989774.511,13989774511000,당초예산,15,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,15.726050461143132,지역통합_3개회계_순계,백만원
전북,2022,2540795.1,498,498,0,0,0.817,8,8,0,0,0,0.0,,108.06,2020=100,374789,2351281.7878956133,14.670471604378664,6273614.721604992,15.65186341651123,0.3693042335346712,1.3137063637135944,77.44000866372292,206785.24924662244,0.0964260121291196,0.0920557691907806,0.1286547740036585,0.85,0.909,0.059,15129740.896,15129740896000,당초예산,15,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,16.79338144298119,지역통합_3개회계_순계,백만원
전북,2023,2695319.0,403,403,0,0,0.78,8,6,2,0,0,0.01,,111.62,2020=100,363812,2414727.6473750225,14.697097477420408,6637295.2166916495,15.70821524224432,0.3986456829402837,1.426050210176456,79.15517949232192,63445.85947940918,0.026983520140388,0.026625873041743,0.0563518257330901,0.817,0.85,0.033,16148751.73,16148751730000,당초예산,15,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,16.690571785761176,지역통합_3개회계_순계,백만원
전북,2024,2862745.0,419,419,0,0,0.808,8,5,3,0,0,0.01,,114.24,2020=100,353910,2505904.236694678,14.734160599155995,7080625.686458925,15.77287297678925,0.4394888774343706,1.554952841242173,81.12315583899851,91176.58931965569,0.0377585395267126,0.0370631217355867,0.0646577345449301,0.78,0.817,0.0369999999999999,16229932.294,16229932294000,당초예산,15,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,17.638674938023744,지역통합_3개회계_순계,백만원
제주,2016,542630.0,130,117,13,0,1.432,6,5,1,0,0,0.0,,95.718,2020=100,163482,566904.8663783197,13.24794854843017,3467689.8152599046,15.058999459292206,-1.1983021397471878,0.1317638708713819,59.39511035703459,,,,,,,,3890498.595,3890498595000,당초예산,1,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,13.947569617359031,지역통합_3개회계_순계,백만원
제주,2017,542097.0,134,120,14,0,1.305,6,0,0,6,0,,,97.492,2020=100,167063,556042.5470807861,13.22860189225345,3328340.488802345,15.01798468647712,-1.2196219639830757,0.0499962035437624,58.146750770474746,-10862.3192975336,-0.0191607444947997,-0.0193466561767206,-0.0410147728150871,1.432,,,4285850.389,4285850389000,당초예산,1,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,12.648528315205262,지역통합_3개회계_순계,백만원
제주,2018,2211904.0,129,119,10,0,1.22,6,0,0,6,0,,,99.158,2020=100,169441,2230686.3793138224,14.617820337784307,13164974.11673575,16.393070460803337,0.3112830571962355,2.791387863786931,100.0,1674643.8322330364,3.011718871199493,1.389218445530858,1.3750857743262177,1.305,1.432,0.127,4784074.371,4784074371000,당초예산,1,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,46.23473275014437,지역통합_3개회계_순계,백만원
제주,2019,689085.0,135,135,0,0,1.145,6,5,1,0,0,0.0,,99.467,2020=100,166985,692777.5040968362,13.448465608175146,4148740.929405852,15.238315696707012,-0.9773343181758336,0.4892514159927051,64.85292783689324,-1537908.875216986,-0.689433032576305,-1.1693547296091609,-1.1547547640963245,1.22,1.305,0.0849999999999999,5116992.495,5116992495000,당초예산,1,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,13.466601732821184,지역통합_3개회계_순계,백만원
제주,2020,816440.0,138,138,0,0,1.021,6,6,0,0,0,0.0,,100.0,2020=100,165301,816440.0,13.612709929136978,4939111.076158039,15.412696131340224,-0.796338696882761,0.8368988705286238,70.16051513633488,123662.4959031638,0.1785024703773843,0.1642443209618314,0.1743804346332105,1.145,1.22,0.0749999999999999,5647320.94,5647320940000,당초예산,1,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,14.457120618329867,지역통합_3개회계_순계,백만원
제주,2021,704514.0,155,155,0,0,0.951,8,8,0,0,0,0.0,,102.59,2020=100,161949,686727.7512428112,13.439694662441797,4240395.1320651015,15.26016725021792,-0.9869998138413104,0.5328150013897783,65.51801981313194,-129712.2487571888,-0.1588754210440311,-0.1730152666951827,-0.1525288811223024,1.021,1.145,0.1240000000000001,5559803.5,5559803500000,당초예산,1,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,12.671562942827025,지역통합_3개회계_순계,백만원
제주,2022,913167.7,160,160,0,0,0.919,8,8,0,0,0,0.0,,108.06,2020=100,157259,845056.1724967611,13.647159563809971,5373658.566420753,15.497019717885404,-0.7583755393474257,1.0050076396197904,72.7270576382615,158328.42125394987,0.2305548610310472,0.2074649013681782,0.2368524676674841,0.951,1.021,0.0699999999999999,6094351.579,6094351579000,당초예산,1,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,14.98383688835094,지역통합_3개회계_순계,백만원
제주,2023,1002935.0,160,160,0,0,0.827,8,8,0,0,0,0.0,,111.62,2020=100,152204,898526.2497760258,13.708512312821574,5903433.876744539,15.591044921972538,-0.690765415232552,1.1924576992085671,75.58888660485378,53470.07727926469,0.0632739917410278,0.0613527490116005,0.0940252040871332,0.919,0.951,0.0319999999999999,6701520.126,6701520126000,당초예산,1,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,14.965783600483363,지역통합_3개회계_순계,백만원
제주,2024,1047248.0,156,156,0,0,0.826,8,8,0,0,0,0.0,,114.24,2020=100,147597,916708.6834733894,13.728546107299104,6210889.675761631,15.6418148696737,-0.6686883713683643,1.2936734297597372,77.13416277175175,18182.433697363595,0.0202358403017117,0.0200337944775288,0.0507699477011627,0.827,0.919,0.092,6871871.526,6871871526000,당초예산,1,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,15.239632988447113,지역통합_3개회계_순계,백만원
충남,2016,1317305.0,421,420,1,0,1.395,6,2,4,0,2,72.29,,95.718,2020=100,540833,1376235.3998203054,14.134863084914109,2544658.702076806,14.749507486679436,-0.220931070691638,-0.485243975819916,49.97515641223673,,,,,,,,10288195.424,10288195424000,당초예산,16,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,12.804043330349554,지역통합_3개회계_순계,백만원
충남,2017,1301513.7999999998,420,420,0,0,1.276,6,0,0,6,0,,,97.492,2020=100,540722,1334995.4868091738,14.104439218209407,2468912.836557739,14.719288869604853,-0.2544578716434618,-0.5454882648519513,49.05539756125603,-41239.913011131575,-0.02996574061132,-0.0304238667046998,-0.0302186170745848,1.395,,,10253514.801,10253514801000,당초예산,16,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,12.693342968335758,지역통합_3개회계_순계,백만원
충남,2018,1308334.9,465,463,2,0,1.186,6,0,0,6,0,,,99.158,2020=100,537386,1319444.6237318218,14.092722224324056,2455301.4476220477,14.713760508210074,-0.2673698833072279,-0.5565096891917374,48.887131776236274,-15550.863077352056,-0.0116486259549242,-0.0117169938853525,-0.0055283613947771,1.276,1.395,0.119,11213848.862,11213848862000,당초예산,16,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,11.667135129968724,지역통합_3개회계_순계,백만원
충남,2019,1809236.0,454,454,0,0,1.112,5,3,2,0,0,0.11,,99.467,2020=100,524990,1818930.9017060937,14.413760019584569,3464696.2831789055,15.058135822627738,0.086410599764924,0.130042111841032,59.36882399640415,499486.2779742717,0.378557969762733,0.3210377952605103,0.3443753144176646,1.186,1.276,0.09,12225713.132,12225713132000,당초예산,16,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,14.798613221706011,지역통합_3개회계_순계,백만원
충남,2020,1425058.0,545,537,8,0,1.029,6,2,4,0,0,0.29,,100.0,2020=100,511798,1425058.0,14.16972377433656,2784414.9449587534,14.839548694793349,-0.1825149348778009,-0.3057364704625505,52.71572517854929,-393872.90170609346,-0.2165408819744908,-0.244036245248008,-0.2185871278343896,1.112,1.186,0.0739999999999998,13362276.827,13362276827000,당초예산,16,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,10.664784291255726,지역통합_3개회계_순계,백만원
충남,2021,1253034.0,624,624,0,0,0.963,8,5,3,0,0,0.0,,102.59,2020=100,497862,1221399.7465639925,14.015508911007265,2453289.760142354,14.712940848683536,-0.3524581928087605,-0.5581437747391583,48.86218394018992,-203658.2534360075,-0.1429122558071374,-0.1542148633292939,-0.1266078461098132,1.029,1.112,0.0830000000000001,14422887.284,14422887284000,당초예산,16,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,8.687816630100484,지역통합_3개회계_순계,백만원
충남,2022,1666990.0,622,622,0,0,0.909,8,8,0,0,0,0.0,,108.06,2020=100,484574,1542652.230242458,14.249014368720902,3183522.496548428,14.973499159140244,-0.0951374821339326,-0.0386908121462827,56.792752425426514,321252.4836784655,0.2630199364149239,0.2335054577136368,0.2605583104567088,0.963,1.029,0.0659999999999999,15895999.923,15895999923000,당초예산,16,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,10.48685208904678,지역통합_3개회계_순계,백만원
충남,2023,1693900.0,660,660,0,0,0.842,8,4,4,0,0,0.01,,111.62,2020=100,476757,1517559.5771367138,14.232614720154771,3183088.191965118,14.973362727224174,-0.11320973305763,-0.0389628048640385,56.788599870660285,-25092.65310574416,-0.0162659169797462,-0.0163996485661286,-0.0001364319160703,0.909,0.963,0.0539999999999999,16624199.177,16624199177000,당초예산,16,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,10.189363000074936,지역통합_3개회계_순계,백만원
충남,2024,1060854.0,106,106,0,0,0.883,8,0,8,0,6,96.58,,114.24,2020=100,472607,928618.6974789916,13.741454566359993,1964885.6184504072,14.490945101086616,-0.654463376835951,-1.0007178326155444,42.10533754882837,-588940.8796577222,-0.3880841902555934,-0.4911601537947803,-0.4824176261375594,0.842,0.909,0.067,17359127.235,17359127235000,당초예산,16,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,6.111217376534196,지역통합_3개회계_순계,백만원
충북,2016,1198606.0,380,378,2,0,1.358,6,2,4,0,1,41.86,,95.718,2020=100,410724,1252226.331515493,14.040434388852375,3048826.782743383,14.930267741181776,-0.3249905621340217,-0.1248776165366509,55.47692519185039,,,,,,,,7126733.448,7126733448000,당초예산,12,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,16.818448574590214,지역통합_3개회계_순계,백만원
충북,2017,1184144.7,399,389,10,0,1.235,6,0,0,6,0,,,97.492,2020=100,407345,1214607.044680589,14.00993198574048,2981764.9527564817,14.908026284558735,-0.3586039094317487,-0.1692185186363331,54.799965801642216,-37619.286834904226,-0.0300419228442321,-0.0305024031118961,-0.0222414566230408,1.358,,,7426389.159,7426389159000,당초예산,12,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,15.945093566298524,지역통합_3개회계_순계,백만원
충북,2018,1087783.0,416,400,16,0,1.172,6,0,0,6,0,,,99.158,2020=100,406509,1097019.9076221788,13.908108797983845,2698636.2113069547,14.808257466999205,-0.4708120577691073,-0.3681191323409833,51.76331945956214,-117587.13705841031,-0.0968108472393495,-0.1018231877566382,-0.0997688175595303,1.235,1.358,0.123,8016426.191,8016426191000,당초예산,12,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,13.56942575260343,지역통합_3개회계_순계,백만원
충북,2019,1216343.0,422,422,0,0,1.05,6,2,3,1,0,0.11,,99.467,2020=100,400285,1222860.8483215538,14.016704446981713,3054975.4507951927,14.93228244214411,-0.3511407239598758,-0.1208610784274311,55.53824629855798,125840.940699375,0.1147116290461298,0.1085956489978698,0.1240249751449056,1.172,1.235,0.0630000000000001,8731174.047,8731174047000,당초예산,12,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,13.931036003318834,지역통합_3개회계_순계,백만원
충북,2020,1730007.0,467,467,0,0,0.983,6,4,2,0,0,0.9,,100.0,2020=100,393886,1730007.0,14.363636590740729,4392151.536231295,15.29532999204002,0.0311750756883373,0.6029159718035129,66.58826213877516,507146.1516784462,0.414721063622679,0.3469321437590142,0.36304754989591,1.05,1.172,0.1219999999999998,9608095.076,9608095076000,당초예산,12,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,18.005723156522187,지역통합_3개회계_순계,백만원
충북,2021,1856518.64,438,438,0,0,0.949,7,5,2,0,0,0.36,,102.59,2020=100,385022,1809648.7376937324,14.408643869429213,4700117.753514688,15.363098333066342,0.0807726527688014,0.7380199546871276,68.65091547997191,79641.73769373237,0.0460355002573587,0.0450072786884856,0.067768341026321,0.983,1.05,0.067,10250433.486,10250433486000,당초예산,12,행정안전부 지방재정365 기능별 회계별 세출예산,일반회계+기타특별회계+공기업특별회계,18.111611011725753,지역통합_3개회계_순계,백만원
