지역,연도,재정대응지수_z,총액기준_재정대응지수_z,log1인당실질예산_전년변화,계획예산_총세출비율_pct,log1p_계획예산_총세출비율,직전1년_출산율하락도,전년도_합계출산율,원자료_누락주의
전북,2018,0.34848533469930365,-0.024545148013044474,0.0899245949868277,15.17155109349188,2.7832535931377462,0.09999999999999987,1.151,
전북,2019,0.722651443310137,0.14649135101378732,0.18770249242910353,16.051914945120558,2.836262510919644,0.10699999999999998,1.044,
전북,2020,0.8790902948241431,0.20211226806009014,0.07847841283900614,15.515555446100803,2.8043026911019355,0.07300000000000006,0.971,
전북,2021,1.0590760233518073,0.2688728374881002,0.09029083358655754,15.726050461143132,2.8169674118831063,0.061999999999999944,0.909,
전북,2022,1.315536433766621,0.3702883534850638,0.1286547796190689,16.79338144298119,2.8788265591064786,0.05900000000000005,0.85,
전북,2023,1.4278681430853473,0.3996213986458476,0.05635182164474628,16.690571785761176,2.873031830190947,0.03300000000000003,0.817,
전북,2024,1.5567568672486218,0.44045290647033036,0.06465773947638986,17.638674938023744,2.92523871971475,0.03699999999999992,0.78,
제주,2018,2.7930584209144174,0.31228378551465547,1.3750858061779798,46.23473275014437,3.8551294853273395,0.127,1.305,
제주,2019,0.4911704823935457,-0.9759648096583472,-1.1547547824601363,13.466601732821184,2.6718426639135116,0.08499999999999996,1.22,
제주,2020,0.8387804048085544,-0.7950209797873286,0.17438043512980883,14.457120618329867,2.738069778615821,0.07499999999999996,1.145,
제주,2021,0.534729354179543,-0.9856275463994244,-0.15252888681083654,12.671562942827025,2.6153179779842306,0.12400000000000011,1.021,
제주,2022,1.0068710311232616,-0.7570686834198976,0.23685247675429544,14.98383688835094,2.7715780171713806,0.06999999999999995,0.951,
제주,2023,1.194300846844673,-0.689477911238738,0.09402520099175504,14.965783600483363,2.7704479073601997,0.03199999999999992,0.919,
제주,2024,1.2955056593977428,-0.667407180576749,0.050769952502003335,15.239632988447113,2.787454735244613,0.09200000000000008,0.827,
충남,2018,-0.5544777648578685,-0.2662035366816167,-0.005528357805653528,11.667135129968724,2.539010854319286,0.119,1.276,
충남,2019,0.13199994778162108,0.08747569465025674,0.3443753314212685,14.798613221706011,2.7599221654027404,0.09000000000000008,1.186,
충남,2020,-0.3037316126136888,-0.18137287572029628,-0.21858714093554887,10.664784291255726,2.456574413339768,0.07399999999999984,1.112,
충남,2021,-0.5561116812997895,-0.35126749885667785,-0.12660785368212224,8.687816630100484,2.270869078542811,0.08300000000000018,1.029,
충남,2022,-0.03671477149180559,-0.0940204291654194,0.2605583249987333,10.48685208904678,2.4412030847024413,0.06599999999999995,0.963,
충남,2023,-0.03698674517491248,-0.11208751341365375,-0.0001364370984422436,10.189363000074936,2.4149635948835635,0.05399999999999994,0.909,
충남,2024,-0.9986379797443443,-0.6531862565542865,-0.4824176466606378,6.111217376534196,1.9616734494869197,0.06700000000000006,0.842,
충북,2018,-0.36610753811802305,-0.4695874893926441,-0.09976881807640758,13.56942575260343,2.6789252064313227,0.123,1.235,
충북,2019,-0.11887616380892817,-0.3499504006124188,0.1240249827457145,13.931036003318834,2.7034419998549164,0.06300000000000017,1.172,
충북,2020,0.6048227613469994,0.03225597515668233,0.36304755800669497,18.005723156522187,2.944740152573502,0.12199999999999989,1.05,
충북,2021,0.7399121586372572,0.0818393549026395,0.06776834135584409,18.111611011725753,2.950296056725431,0.06700000000000006,0.983,
충북,2022,0.6936979511875166,0.02942020905679575,-0.02318361210254416,16.53823811168859,2.864383532165933,0.03400000000000003,0.949,
충북,2023,0.6740033708120837,-0.00010731056833542436,-0.009879894888232599,15.561159812557088,2.8070601834948006,0.07799999999999996,0.871,
충북,2024,0.989748093191611,0.15508862181266297,0.15839508175128358,18.047272923635457,2.9469239377103165,-0.015000000000000013,0.886,
