연도,지역,분모대안,예산단계,행정범위,회계범위,금액기준,분모금액_원,분모금액_백만원,출처
2017,경남,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,18999377265000,18999377.265,행정안전부 지방재정365 기능별 회계별 세출예산
2017,경북,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,20959808641000,20959808.641,행정안전부 지방재정365 기능별 회계별 세출예산
2017,광주,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,5901634944000,5901634.944,행정안전부 지방재정365 기능별 회계별 세출예산
2017,대구,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,10515430302000,10515430.302,행정안전부 지방재정365 기능별 회계별 세출예산
2017,대전,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,5660540033000,5660540.033,행정안전부 지방재정365 기능별 회계별 세출예산
2017,부산,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,14821871547000,14821871.547,행정안전부 지방재정365 기능별 회계별 세출예산
2017,서울,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,42320286156000,42320286.156,행정안전부 지방재정365 기능별 회계별 세출예산
2017,세종,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,1242038463000,1242038.463,행정안전부 지방재정365 기능별 회계별 세출예산
2017,울산,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,5499606839000,5499606.839,행정안전부 지방재정365 기능별 회계별 세출예산
2017,인천,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,12559542709000,12559542.709,행정안전부 지방재정365 기능별 회계별 세출예산
2017,전남,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,16374959250000,16374959.25,행정안전부 지방재정365 기능별 회계별 세출예산
2017,전북,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,13449604593000,13449604.593,행정안전부 지방재정365 기능별 회계별 세출예산
2017,제주,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,4449307793000,4449307.793,행정안전부 지방재정365 기능별 회계별 세출예산
2017,충남,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,13711533221000,13711533.221,행정안전부 지방재정365 기능별 회계별 세출예산
2017,충북,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,10030984729000,10030984.729,행정안전부 지방재정365 기능별 회계별 세출예산
2018,강원,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,13336680004000,13336680.004,행정안전부 지방재정365 기능별 회계별 세출예산
2018,경기,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,56924137377000,56924137.377,행정안전부 지방재정365 기능별 회계별 세출예산
2018,경남,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,20617389867000,20617389.867,행정안전부 지방재정365 기능별 회계별 세출예산
2018,경북,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,22314302608000,22314302.608,행정안전부 지방재정365 기능별 회계별 세출예산
2018,광주,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,6604674342000,6604674.342,행정안전부 지방재정365 기능별 회계별 세출예산
2018,대구,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,11520519000000,11520519.0,행정안전부 지방재정365 기능별 회계별 세출예산
2018,대전,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,6513779981000,6513779.981,행정안전부 지방재정365 기능별 회계별 세출예산
2018,부산,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,16014651967000,16014651.967,행정안전부 지방재정365 기능별 회계별 세출예산
2018,서울,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,45777692409000,45777692.409,행정안전부 지방재정365 기능별 회계별 세출예산
2018,세종,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,1503339125000,1503339.125,행정안전부 지방재정365 기능별 회계별 세출예산
2018,울산,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,5861825604000,5861825.604,행정안전부 지방재정365 기능별 회계별 세출예산
2018,인천,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,13910508147000,13910508.147,행정안전부 지방재정365 기능별 회계별 세출예산
2018,전남,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,17876403936000,17876403.936,행정안전부 지방재정365 기능별 회계별 세출예산
2018,전북,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,14690433415000,14690433.415,행정안전부 지방재정365 기능별 회계별 세출예산
2018,제주,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,5029742949000,5029742.949,행정안전부 지방재정365 기능별 회계별 세출예산
2018,충남,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,15043327767000,15043327.767,행정안전부 지방재정365 기능별 회계별 세출예산
2018,충북,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,10856422302000,10856422.302,행정안전부 지방재정365 기능별 회계별 세출예산
2019,강원,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,14641842129000,14641842.129,행정안전부 지방재정365 기능별 회계별 세출예산
2019,경기,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,62361716444000,62361716.444,행정안전부 지방재정365 기능별 회계별 세출예산
2019,경남,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,23008352129000,23008352.129,행정안전부 지방재정365 기능별 회계별 세출예산
2019,경북,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,24047855302000,24047855.302,행정안전부 지방재정365 기능별 회계별 세출예산
2019,광주,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,7404038099000,7404038.099,행정안전부 지방재정365 기능별 회계별 세출예산
2019,대구,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,12492622000000,12492622.0,행정안전부 지방재정365 기능별 회계별 세출예산
2019,대전,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,7156213850000,7156213.85,행정안전부 지방재정365 기능별 회계별 세출예산
2019,부산,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,17435425232000,17435425.232,행정안전부 지방재정365 기능별 회계별 세출예산
2019,서울,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,51497257566000,51497257.566,행정안전부 지방재정365 기능별 회계별 세출예산
2019,세종,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,1551612540000,1551612.54,행정안전부 지방재정365 기능별 회계별 세출예산
2019,울산,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,5949726035000,5949726.035,행정안전부 지방재정365 기능별 회계별 세출예산
2019,인천,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,15781219366000,15781219.366,행정안전부 지방재정365 기능별 회계별 세출예산
2019,전남,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,19596257091000,19596257.091,행정안전부 지방재정365 기능별 회계별 세출예산
2019,전북,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,16333595522000,16333595.522,행정안전부 지방재정365 기능별 회계별 세출예산
2019,제주,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,5285111397000,5285111.397,행정안전부 지방재정365 기능별 회계별 세출예산
2019,충남,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,16617524995000,16617524.995,행정안전부 지방재정365 기능별 회계별 세출예산
2019,충북,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,11896586776000,11896586.776,행정안전부 지방재정365 기능별 회계별 세출예산
2020,강원,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,16181747002000,16181747.002,행정안전부 지방재정365 기능별 회계별 세출예산
2020,경기,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,68450930241000,68450930.241,행정안전부 지방재정365 기능별 회계별 세출예산
2020,경남,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,25797997753000,25797997.753,행정안전부 지방재정365 기능별 회계별 세출예산
2020,경북,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,26463090000000,26463090.0,행정안전부 지방재정365 기능별 회계별 세출예산
2020,광주,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,8277635079000,8277635.079,행정안전부 지방재정365 기능별 회계별 세출예산
2020,대구,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,13807220878000,13807220.878,행정안전부 지방재정365 기능별 회계별 세출예산
2020,대전,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,8064661159000,8064661.159,행정안전부 지방재정365 기능별 회계별 세출예산
2020,부산,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,19069490134000,19069490.134,행정안전부 지방재정365 기능별 회계별 세출예산
2020,서울,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,57038639890000,57038639.89,행정안전부 지방재정365 기능별 회계별 세출예산
2020,세종,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,1605095545000,1605095.545,행정안전부 지방재정365 기능별 회계별 세출예산
2020,울산,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,6329132073000,6329132.073,행정안전부 지방재정365 기능별 회계별 세출예산
2020,인천,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,17413403637000,17413403.637,행정안전부 지방재정365 기능별 회계별 세출예산
2020,전남,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,21529258068000,21529258.068,행정안전부 지방재정365 기능별 회계별 세출예산
2020,전북,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,17943078088000,17943078.088,행정안전부 지방재정365 기능별 회계별 세출예산
2020,제주,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,5822869117000,5822869.117,행정안전부 지방재정365 기능별 회계별 세출예산
2020,충남,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,18089224298000,18089224.298,행정안전부 지방재정365 기능별 회계별 세출예산
2020,충북,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,13136258088000,13136258.088,행정안전부 지방재정365 기능별 회계별 세출예산
2021,강원,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,17771025175000,17771025.175,행정안전부 지방재정365 기능별 회계별 세출예산
2021,경기,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,70739757911000,70739757.911,행정안전부 지방재정365 기능별 회계별 세출예산
2021,경남,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,27840854647000,27840854.647,행정안전부 지방재정365 기능별 회계별 세출예산
2021,경북,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,28255999060000,28255999.06,행정안전부 지방재정365 기능별 회계별 세출예산
2021,광주,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,9105141221000,9105141.221,행정안전부 지방재정365 기능별 회계별 세출예산
2021,대구,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,14292089134000,14292089.134,행정안전부 지방재정365 기능별 회계별 세출예산
2021,대전,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,8557988811000,8557988.811,행정안전부 지방재정365 기능별 회계별 세출예산
2021,부산,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,20204508206000,20204508.206,행정안전부 지방재정365 기능별 회계별 세출예산
2021,서울,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,58825841762000,58825841.762,행정안전부 지방재정365 기능별 회계별 세출예산
2021,세종,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,1817284784000,1817284.784,행정안전부 지방재정365 기능별 회계별 세출예산
2021,울산,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,6624962937000,6624962.937,행정안전부 지방재정365 기능별 회계별 세출예산
2021,인천,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,18393677896000,18393677.896,행정안전부 지방재정365 기능별 회계별 세출예산
2021,전남,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,23050548609000,23050548.609,행정안전부 지방재정365 기능별 회계별 세출예산
2021,전북,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,20066756264000,20066756.264,행정안전부 지방재정365 기능별 회계별 세출예산
2021,제주,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,5829867586000,5829867.586,행정안전부 지방재정365 기능별 회계별 세출예산
2021,충남,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,20054981810000,20054981.81,행정안전부 지방재정365 기능별 회계별 세출예산
2021,충북,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,14282328364000,14282328.364,행정안전부 지방재정365 기능별 회계별 세출예산
2022,강원,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,18954696506000,18954696.506,행정안전부 지방재정365 기능별 회계별 세출예산
2022,경기,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,79127240123000,79127240.123,행정안전부 지방재정365 기능별 회계별 세출예산
2022,경남,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,29990459758000,29990459.758,행정안전부 지방재정365 기능별 회계별 세출예산
2022,경북,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,30399974906000,30399974.906,행정안전부 지방재정365 기능별 회계별 세출예산
2022,광주,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,10327657564000,10327657.564,행정안전부 지방재정365 기능별 회계별 세출예산
2022,대구,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,15446262088000,15446262.088,행정안전부 지방재정365 기능별 회계별 세출예산
2022,대전,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,9630421529000,9630421.529,행정안전부 지방재정365 기능별 회계별 세출예산
2022,부산,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,21881765237000,21881765.237,행정안전부 지방재정365 기능별 회계별 세출예산
2022,서울,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,64781476910000,64781476.91,행정안전부 지방재정365 기능별 회계별 세출예산
2022,세종,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,1921327954000,1921327.954,행정안전부 지방재정365 기능별 회계별 세출예산
2022,울산,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,7135800801000,7135800.801,행정안전부 지방재정365 기능별 회계별 세출예산
2022,인천,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,20157525611000,20157525.611,행정안전부 지방재정365 기능별 회계별 세출예산
2022,전남,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,25152552432000,25152552.432,행정안전부 지방재정365 기능별 회계별 세출예산
2022,전북,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,21289354403000,21289354.403,행정안전부 지방재정365 기능별 회계별 세출예산
2022,제주,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,6392244966000,6392244.966,행정안전부 지방재정365 기능별 회계별 세출예산
2022,충남,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,21889680919000,21889680.919,행정안전부 지방재정365 기능별 회계별 세출예산
2022,충북,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,15625146694000,15625146.694,행정안전부 지방재정365 기능별 회계별 세출예산
2023,강원,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,20262898329000,20262898.329,행정안전부 지방재정365 기능별 회계별 세출예산
2023,경기,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,81241363038000,81241363.038,행정안전부 지방재정365 기능별 회계별 세출예산
2023,경남,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,32159977959000,32159977.959,행정안전부 지방재정365 기능별 회계별 세출예산
2023,경북,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,33185478248000,33185478.248,행정안전부 지방재정365 기능별 회계별 세출예산
2023,광주,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,10555220613000,10555220.613,행정안전부 지방재정365 기능별 회계별 세출예산
2023,대구,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,16467736030000,16467736.03,행정안전부 지방재정365 기능별 회계별 세출예산
2023,대전,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,10043747094000,10043747.094,행정안전부 지방재정365 기능별 회계별 세출예산
2023,부산,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,23589078362000,23589078.362,행정안전부 지방재정365 기능별 회계별 세출예산
2023,서울,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,69339637562000,69339637.562,행정안전부 지방재정365 기능별 회계별 세출예산
2023,세종,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,2002807077000,2002807.077,행정안전부 지방재정365 기능별 회계별 세출예산
2023,울산,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,7674733029000,7674733.029,행정안전부 지방재정365 기능별 회계별 세출예산
2023,인천,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,21446846389000,21446846.389,행정안전부 지방재정365 기능별 회계별 세출예산
2023,전남,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,26558629969000,26558629.969,행정안전부 지방재정365 기능별 회계별 세출예산
2023,전북,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,22652679618000,22652679.618,행정안전부 지방재정365 기능별 회계별 세출예산
2023,제주,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,7063922036000,7063922.036,행정안전부 지방재정365 기능별 회계별 세출예산
2023,충남,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,22975382093000,22975382.093,행정안전부 지방재정365 기능별 회계별 세출예산
2023,충북,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,16720825573000,16720825.573,행정안전부 지방재정365 기능별 회계별 세출예산
2024,강원,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,20331055375000,20331055.375,행정안전부 지방재정365 기능별 회계별 세출예산
2024,경기,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,84968755868000,84968755.868,행정안전부 지방재정365 기능별 회계별 세출예산
2024,경남,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,32311419178000,32311419.178,행정안전부 지방재정365 기능별 회계별 세출예산
2024,경북,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,34162071648000,34162071.648,행정안전부 지방재정365 기능별 회계별 세출예산
2024,광주,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,10446365954000,10446365.954,행정안전부 지방재정365 기능별 회계별 세출예산
2024,대구,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,16929169346000,16929169.346,행정안전부 지방재정365 기능별 회계별 세출예산
2024,대전,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,10193309919000,10193309.919,행정안전부 지방재정365 기능별 회계별 세출예산
2024,부산,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,24466262971000,24466262.971,행정안전부 지방재정365 기능별 회계별 세출예산
2024,서울,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,68735866398000,68735866.398,행정안전부 지방재정365 기능별 회계별 세출예산
2024,세종,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,1905977882000,1905977.882,행정안전부 지방재정365 기능별 회계별 세출예산
2024,울산,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,7987164529000,7987164.529,행정안전부 지방재정365 기능별 회계별 세출예산
2024,인천,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,23074864457000,23074864.457,행정안전부 지방재정365 기능별 회계별 세출예산
2024,전남,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,26547985327000,26547985.327,행정안전부 지방재정365 기능별 회계별 세출예산
2024,전북,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,23117401896000,23117401.896,행정안전부 지방재정365 기능별 회계별 세출예산
2024,제주,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,7210363118000,7210363.118,행정안전부 지방재정365 기능별 회계별 세출예산
2024,충남,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,24262284035000,24262284.035,행정안전부 지방재정365 기능별 회계별 세출예산
2024,충북,지역통합_3개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별,총계,17251043005000,17251043.005,행정안전부 지방재정365 기능별 회계별 세출예산
2016,강원,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,13458725778000,13458725.778,행정안전부 지방재정365 세출예산
2016,경기,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,50595268977000,50595268.977,행정안전부 지방재정365 세출예산
2016,경남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,19573962475000,19573962.475,행정안전부 지방재정365 세출예산
2016,경북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,21596525082000,21596525.082,행정안전부 지방재정365 세출예산
2016,광주,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,6057228051000,6057228.051,행정안전부 지방재정365 세출예산
2016,대구,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,10527366075000,10527366.075,행정안전부 지방재정365 세출예산
2016,대전,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,6204585464000,6204585.464,행정안전부 지방재정365 세출예산
2016,부산,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,15868725748000,15868725.748,행정안전부 지방재정365 세출예산
2016,서울,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,42272937655000,42272937.655,행정안전부 지방재정365 세출예산
2016,세종,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,1194522501000,1194522.501,행정안전부 지방재정365 세출예산
2016,울산,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,5256770156000,5256770.156,행정안전부 지방재정365 세출예산
2016,인천,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,12626231121000,12626231.121,행정안전부 지방재정365 세출예산
2016,전남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,16928894944000,16928894.944,행정안전부 지방재정365 세출예산
2016,전북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,13905241259000,13905241.259,행정안전부 지방재정365 세출예산
2016,제주,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,4606950463000,4606950.463,행정안전부 지방재정365 세출예산
2016,충남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,14551055846000,14551055.846,행정안전부 지방재정365 세출예산
2016,충북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,10208877328000,10208877.328,행정안전부 지방재정365 세출예산
2017,강원,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,13956736738000,13956736.738,행정안전부 지방재정365 세출예산
2017,경기,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,56831964463000,56831964.463,행정안전부 지방재정365 세출예산
2017,경남,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,20218978620000,20218978.62,행정안전부 지방재정365 세출예산
2017,경북,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,22440180083000,22440180.083,행정안전부 지방재정365 세출예산
2017,광주,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,6213455179000,6213455.179,행정안전부 지방재정365 세출예산
2017,대구,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,11032285450000,11032285.45,행정안전부 지방재정365 세출예산
2017,대전,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,6628700774000,6628700.774,행정안전부 지방재정365 세출예산
2017,부산,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,16223736157000,16223736.157,행정안전부 지방재정365 세출예산
2017,서울,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,45970267146000,45970267.146,행정안전부 지방재정365 세출예산
2017,세종,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,1412782992000,1412782.992,행정안전부 지방재정365 세출예산
2017,울산,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,6004398458000,6004398.458,행정안전부 지방재정365 세출예산
2017,인천,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,13339660452000,13339660.452,행정안전부 지방재정365 세출예산
