지역,기준연도,세부영역,구조환경지수_t,구조환경지수_t1,구조환경_t1연도,구조환경지수_변화_t_t1,예산_t2연도,예산_t3연도,계획예산비중_t2_pct,계획예산비중_t3_pct,계획예산비중_변화_t2_t3_pp,예산누락주의_두연도
전남,2020,1-3. 경제적 여건,41.051102274132035,51.103459339036235,2021.0,10.0523570649042,2022,2023.0,3.3565933539079733,2.1050310655420073,-1.251562288365966,True
전남,2021,1-3. 경제적 여건,51.103459339036235,59.05415761845569,2022.0,7.950698279419456,2023,2024.0,2.1050310655420073,1.959354390611454,-0.14567667493055314,False
전북,2016,1-3. 경제적 여건,9.194892961388687,11.763578718680602,2017.0,2.568685757291915,2018,2019.0,1.2146187583071937,6.117410014050727,4.902791255743534,True
전북,2017,1-3. 경제적 여건,11.763578718680602,18.21133058631292,2018.0,6.4477518676323164,2019,2020.0,6.117410014050727,6.450403066585876,0.33299305253514877,False
전북,2018,1-3. 경제적 여건,18.21133058631292,24.515923215879596,2019.0,6.304592629566677,2020,2021.0,6.450403066585876,6.549815710789589,0.09941264420371265,False
전북,2019,1-3. 경제적 여건,24.515923215879596,36.96388760260443,2020.0,12.447964386724834,2021,2022.0,6.549815710789589,7.997823201091657,1.4480074903020679,False
전북,2020,1-3. 경제적 여건,36.96388760260443,47.00677678982668,2021.0,10.04288918722225,2022,2023.0,7.997823201091657,9.611329864850877,1.6135066637592201,False
전북,2021,1-3. 경제적 여건,47.00677678982668,56.70390711977544,2022.0,9.697130329948756,2023,2024.0,9.611329864850877,10.581138033600618,0.9698081687497417,False
제주,2016,1-3. 경제적 여건,24.812225943456937,26.59558102336024,2017.0,1.783355079903302,2018,2019.0,0.2933219524898006,1.2014482973798588,0.9081263448900583,True
제주,2017,1-3. 경제적 여건,26.59558102336024,25.83385927298013,2018.0,-0.7617217503801079,2019,2020.0,1.2014482973798588,1.0898535103620597,-0.11159478701779912,False
제주,2018,1-3. 경제적 여건,25.83385927298013,24.687652711795224,2019.0,-1.1462065611849077,2020,2021.0,1.0898535103620597,0.626957022855472,-0.46289648750658774,False
제주,2019,1-3. 경제적 여건,24.687652711795224,37.25062621474326,2020.0,12.562973502948033,2021,2022.0,0.626957022855472,8.834171423277455,8.207214400421984,False
제주,2020,1-3. 경제적 여건,37.25062621474326,48.60697185399529,2021.0,11.356345639252034,2022,2023.0,8.834171423277455,11.215981095484752,2.3818096722072966,False
제주,2021,1-3. 경제적 여건,48.60697185399529,54.59313967751101,2022.0,5.986167823515721,2023,2024.0,11.215981095484752,14.06457687195392,2.8485957764691676,False
충남,2016,1-3. 경제적 여건,8.062851539412216,10.06708087233107,2017.0,2.004229332918854,2018,2019.0,6.332369487353734,0.7976294966494145,-5.5347399907043195,False
충남,2017,1-3. 경제적 여건,10.06708087233107,17.69200751383449,2018.0,7.62492664150342,2019,2020.0,0.7976294966494145,9.601082903292358,8.803453406642944,True
충남,2018,1-3. 경제적 여건,17.69200751383449,24.797470634356905,2019.0,7.1054631205224155,2020,2021.0,9.601082903292358,11.943171534052547,2.3420886307601894,True
충남,2019,1-3. 경제적 여건,24.797470634356905,39.07168563139017,2020.0,14.274214997033262,2021,2022.0,11.943171534052547,16.24748798733046,4.304316453277911,False
충남,2020,1-3. 경제적 여건,39.07168563139017,51.52982343696227,2021.0,12.4581378055721,2022,2023.0,16.24748798733046,18.52606411240333,2.2785761250728704,False
충남,2021,1-3. 경제적 여건,51.52982343696227,57.38909553606859,2022.0,5.85927209910632,2023,2024.0,18.52606411240333,20.574555970944164,2.048491858540835,False
충북,2016,1-3. 경제적 여건,3.9557457148829664,6.982541033984907,2017.0,3.0267953191019403,2018,2019.0,3.2189324525204017,3.210854175179205,-0.008078277341196927,True
충북,2017,1-3. 경제적 여건,6.982541033984907,15.170265106189657,2018.0,8.18772407220475,2019,2020.0,3.210854175179205,7.804823911117123,4.593969735937918,False
충북,2018,1-3. 경제적 여건,15.170265106189657,23.096212285931536,2019.0,7.925947179741879,2020,2021.0,7.804823911117123,7.453520639038668,-0.3513032720784546,False
충북,2019,1-3. 경제적 여건,23.096212285931536,36.056228446726294,2020.0,12.960016160794758,2021,2022.0,7.453520639038668,8.776902047081803,1.3233814080431348,False
충북,2020,1-3. 경제적 여건,36.056228446726294,49.18394542925513,2021.0,13.127716982528838,2022,2023.0,8.776902047081803,12.706518794410208,3.9296167473284047,False
충북,2021,1-3. 경제적 여건,49.18394542925513,54.816371618888304,2022.0,5.632426189633172,2023,2024.0,12.706518794410208,12.3711965443312,-0.33532225007900784,False
강원,2016,2-1. 돌봄 여건,51.89466077282921,54.41289340519703,2017.0,2.5182326323678197,2018,2019.0,34.198834603986704,29.76334352265769,-4.435491081329015,False
강원,2017,2-1. 돌봄 여건,54.41289340519703,55.53115402202624,2018.0,1.118260616829211,2019,2020.0,29.76334352265769,17.436742782141586,-12.326600740516103,False
강원,2018,2-1. 돌봄 여건,55.53115402202624,57.2818227033293,2019.0,1.750668681303054,2020,2021.0,17.436742782141586,22.549243245961957,5.112500463820371,False
강원,2019,2-1. 돌봄 여건,57.2818227033293,60.22069076717541,2020.0,2.9388680638461153,2021,2022.0,22.549243245961957,33.02137322715696,10.472129981195,False
강원,2020,2-1. 돌봄 여건,60.22069076717541,61.77989735398172,2021.0,1.5592065868063045,2022,2023.0,33.02137322715696,20.62085392035107,-12.400519306805887,False
강원,2021,2-1. 돌봄 여건,61.77989735398172,62.540669413069594,2022.0,0.760772059087877,2023,2024.0,20.62085392035107,18.03687942592284,-2.5839744944282295,False
경기,2016,2-1. 돌봄 여건,26.029077802165713,28.35840181749932,2017.0,2.329324015333608,2018,2019.0,54.18763320187209,46.468240513697005,-7.719392688175084,True
경기,2017,2-1. 돌봄 여건,28.35840181749932,28.4021959306173,2018.0,0.043794113117979094,2019,2020.0,46.468240513697005,43.37699942252211,-3.0912410911748935,False
경기,2018,2-1. 돌봄 여건,28.4021959306173,29.425662033375566,2019.0,1.0234661027582668,2020,2021.0,43.37699942252211,46.059630875653134,2.682631453131023,False
경기,2019,2-1. 돌봄 여건,29.425662033375566,35.76447945791318,2020.0,6.338817424537616,2021,2022.0,46.059630875653134,21.796269331280083,-24.26336154437305,False
경기,2020,2-1. 돌봄 여건,35.76447945791318,35.87430429784227,2021.0,0.10982483992908953,2022,2023.0,21.796269331280083,22.838428210628997,1.0421588793489143,False
경기,2021,2-1. 돌봄 여건,35.87430429784227,35.98743183778373,2022.0,0.11312753994145908,2023,2024.0,22.838428210628997,26.52745724764995,3.6890290370209513,True
경남,2016,2-1. 돌봄 여건,36.41082518762009,38.76005816415305,2017.0,2.34923297653296,2018,2019.0,35.535877566291916,41.866836212073046,6.330958645781131,False
경남,2017,2-1. 돌봄 여건,38.76005816415305,41.74794360151962,2018.0,2.9878854373665718,2019,2020.0,41.866836212073046,67.63687081048218,25.770034598409133,True
경남,2018,2-1. 돌봄 여건,41.74794360151962,43.38447383461921,2019.0,1.6365302330995846,2020,2021.0,67.63687081048218,44.47161117593234,-23.16525963454984,True
경남,2019,2-1. 돌봄 여건,43.38447383461921,48.30416710897746,2020.0,4.919693274358252,2021,2022.0,44.47161117593234,31.625417634590804,-12.846193541341535,False
경남,2020,2-1. 돌봄 여건,48.30416710897746,51.41301583588502,2021.0,3.10884872690756,2022,2023.0,31.625417634590804,31.20741553602462,-0.4180020985661841,False
경남,2021,2-1. 돌봄 여건,51.41301583588502,52.33740808764714,2022.0,0.9243922517621215,2023,2024.0,31.20741553602462,29.774684921906957,-1.4327306141176628,False
경북,2016,2-1. 돌봄 여건,42.65501507246496,45.59739169593266,2017.0,2.9423766234676947,2018,2019.0,46.91795402691646,31.20723786331437,-15.710716163602093,False
경북,2017,2-1. 돌봄 여건,45.59739169593266,47.2181616190911,2018.0,1.6207699231584414,2019,2020.0,31.20723786331437,27.259564174346885,-3.947673688967484,False
경북,2018,2-1. 돌봄 여건,47.2181616190911,49.1826172875443,2019.0,1.9644556684532049,2020,2021.0,27.259564174346885,29.85039936174128,2.590835187394397,False
경북,2019,2-1. 돌봄 여건,49.1826172875443,55.57075496113739,2020.0,6.388137673593086,2021,2022.0,29.85039936174128,30.07572582210939,0.22532646036810888,True
경북,2020,2-1. 돌봄 여건,55.57075496113739,56.76401294929774,2021.0,1.1932579881603473,2022,2023.0,30.07572582210939,26.11380798432324,-3.9619178377861495,True
경북,2021,2-1. 돌봄 여건,56.76401294929774,58.7149995264576,2022.0,1.950986577159867,2023,2024.0,26.11380798432324,34.32645630769246,8.21264832336922,False
광주,2016,2-1. 돌봄 여건,57.5116723164539,62.355591768400465,2017.0,4.843919451946569,2018,2019.0,9.87953572746406,39.173312476046135,29.293776748582076,False
광주,2017,2-1. 돌봄 여건,62.355591768400465,63.16562278650138,2018.0,0.8100310181009149,2019,2020.0,39.173312476046135,19.2974527526705,-19.875859723375633,False
광주,2018,2-1. 돌봄 여건,63.16562278650138,64.14246531149992,2019.0,0.9768425249985384,2020,2021.0,19.2974527526705,9.080746129363895,-10.216706623306607,False
광주,2019,2-1. 돌봄 여건,64.14246531149992,67.56876358715141,2020.0,3.42629827565149,2021,2022.0,9.080746129363895,9.477023058750584,0.3962769293866888,True
광주,2020,2-1. 돌봄 여건,67.56876358715141,65.99964859116675,2021.0,-1.5691149959846626,2022,2023.0,9.477023058750584,6.681304098780605,-2.795718959969979,True
광주,2021,2-1. 돌봄 여건,65.99964859116675,65.96673400953738,2022.0,-0.03291458162937033,2023,2024.0,6.681304098780605,16.73874697113645,10.057442872355846,False
대구,2016,2-1. 돌봄 여건,29.275657682027507,30.147152786984684,2017.0,0.8714951049571766,2018,2019.0,40.65630105969163,37.51711593761361,-3.1391851220780183,False
대구,2017,2-1. 돌봄 여건,30.147152786984684,31.473156980264957,2018.0,1.3260041932802729,2019,2020.0,37.51711593761361,33.25833821812228,-4.258777719491327,False
대구,2018,2-1. 돌봄 여건,31.473156980264957,31.78916125883729,2019.0,0.3160042785723327,2020,2021.0,33.25833821812228,32.34486152538105,-0.9134766927412343,False
대구,2019,2-1. 돌봄 여건,31.78916125883729,38.28803558637625,2020.0,6.498874327538964,2021,2022.0,32.34486152538105,32.05772718573134,-0.287134339649711,False
대구,2020,2-1. 돌봄 여건,38.28803558637625,35.794464969952,2021.0,-2.4935706164242504,2022,2023.0,32.05772718573134,29.422807621330705,-2.634919564400633,False
대구,2021,2-1. 돌봄 여건,35.794464969952,37.50454121578501,2022.0,1.710076245833008,2023,2024.0,29.422807621330705,27.548661710794153,-1.8741459105365514,False
대전,2016,2-1. 돌봄 여건,33.19797697614131,35.99520810330737,2017.0,2.7972311271660573,2018,2019.0,49.69181005363957,26.870562613853988,-22.821247439785584,False
대전,2017,2-1. 돌봄 여건,35.99520810330737,37.86641099136974,2018.0,1.8712028880623706,2019,2020.0,26.870562613853988,41.72122482771002,14.85066221385603,False
대전,2018,2-1. 돌봄 여건,37.86641099136974,37.86548542041528,2019.0,-0.0009255709544575552,2020,2021.0,41.72122482771002,40.63109353921352,-1.0901312884964938,False
대전,2019,2-1. 돌봄 여건,37.86548542041528,42.32425872608473,2020.0,4.458773305669446,2021,2022.0,40.63109353921352,34.63782605737428,-5.99326748183924,False
대전,2020,2-1. 돌봄 여건,42.32425872608473,41.617015504181715,2021.0,-0.7072432219030134,2022,2023.0,34.63782605737428,24.450154784577823,-10.187671272796461,False
대전,2021,2-1. 돌봄 여건,41.617015504181715,40.869648149125126,2022.0,-0.7473673550565891,2023,2024.0,24.450154784577823,32.109464014078206,7.6593092295003835,False
부산,2016,2-1. 돌봄 여건,22.734512611968015,24.76947307770482,2017.0,2.0349604657368054,2018,2019.0,42.62760150425388,35.52211064091299,-7.10549086334089,False
부산,2017,2-1. 돌봄 여건,24.76947307770482,27.29930645417582,2018.0,2.529833376471,2019,2020.0,35.52211064091299,44.906845913852145,9.384735272939153,False
부산,2018,2-1. 돌봄 여건,27.29930645417582,28.597744571047397,2019.0,1.2984381168715764,2020,2021.0,44.906845913852145,25.038226692149184,-19.86861922170296,False
부산,2019,2-1. 돌봄 여건,28.597744571047397,35.4358127304756,2020.0,6.8380681594282,2021,2022.0,25.038226692149184,28.85480486854508,3.816578176395897,False
부산,2020,2-1. 돌봄 여건,35.4358127304756,35.371803145349084,2021.0,-0.064009585126513,2022,2023.0,28.85480486854508,30.24209676227744,1.3872918937323604,False
부산,2021,2-1. 돌봄 여건,35.371803145349084,36.843435367313845,2022.0,1.4716322219647608,2023,2024.0,30.24209676227744,21.86038356648744,-8.381713195790002,False
서울,2016,2-1. 돌봄 여건,17.094449252531902,19.19247870149951,2017.0,2.0980294489676083,2018,2019.0,48.706864692977305,41.907220360404374,-6.799644332572932,False
서울,2017,2-1. 돌봄 여건,19.19247870149951,21.60613892209027,2018.0,2.41366022059076,2019,2020.0,41.907220360404374,36.8626092602984,-5.044611100105975,False
서울,2018,2-1. 돌봄 여건,21.60613892209027,22.93771967257124,2019.0,1.3315807504809705,2020,2021.0,36.8626092602984,30.507609682548704,-6.354999577749695,False
서울,2019,2-1. 돌봄 여건,22.93771967257124,28.74301683053852,2020.0,5.805297157967278,2021,2022.0,30.507609682548704,26.704496380902125,-3.8031133016465795,False
서울,2020,2-1. 돌봄 여건,28.74301683053852,30.746143687045983,2021.0,2.003126856507464,2022,2023.0,26.704496380902125,24.258483035852596,-2.446013345049529,False
서울,2021,2-1. 돌봄 여건,30.746143687045983,30.61479702646165,2022.0,-0.13134666058433453,2023,2024.0,24.258483035852596,42.1936538863702,17.935170850517604,False
세종,2016,2-1. 돌봄 여건,22.57255227082832,22.35164950845801,2017.0,-0.22090276237031148,2018,2019.0,63.619525887171456,34.278436064687945,-29.34108982248351,False
세종,2017,2-1. 돌봄 여건,22.35164950845801,26.433569711686264,2018.0,4.081920203228254,2019,2020.0,34.278436064687945,26.72344205996284,-7.554994004725106,False
세종,2018,2-1. 돌봄 여건,26.433569711686264,26.23024622155572,2019.0,-0.2033234901305434,2020,2021.0,26.72344205996284,30.19274389340385,3.469301833441012,False
세종,2019,2-1. 돌봄 여건,26.23024622155572,32.18257088272893,2020.0,5.952324661173211,2021,2022.0,30.19274389340385,24.51035491702924,-5.682388976374611,False
세종,2020,2-1. 돌봄 여건,32.18257088272893,32.12534778476271,2021.0,-0.05722309796622227,2022,2023.0,24.51035491702924,34.76525578342801,10.25490086639877,False
세종,2021,2-1. 돌봄 여건,32.12534778476271,31.795104234652428,2022.0,-0.33024355011028206,2023,2024.0,34.76525578342801,32.44375961146873,-2.321496171959282,False
울산,2016,2-1. 돌봄 여건,21.48662580152669,24.790217929675396,2017.0,3.3035921281487077,2018,2019.0,52.50657932904029,47.84107727496973,-4.665502054070565,False
울산,2017,2-1. 돌봄 여건,24.790217929675396,26.540092274579855,2018.0,1.749874344904459,2019,2020.0,47.84107727496973,25.337270113478095,-22.503807161491633,False
울산,2018,2-1. 돌봄 여건,26.540092274579855,30.77981558800482,2019.0,4.239723313424964,2020,2021.0,25.337270113478095,47.49612412613872,22.158854012660623,False
울산,2019,2-1. 돌봄 여건,30.77981558800482,36.79125129603463,2020.0,6.011435708029811,2021,2022.0,47.49612412613872,42.62330696104705,-4.872817165091668,False
울산,2020,2-1. 돌봄 여건,36.79125129603463,38.22960934171101,2021.0,1.438358045676381,2022,2023.0,42.62330696104705,12.824324206807187,-29.798982754239862,False
울산,2021,2-1. 돌봄 여건,38.22960934171101,37.01620334590769,2022.0,-1.2134059958033205,2023,2024.0,12.824324206807187,30.589618732438733,17.765294525631546,False
인천,2016,2-1. 돌봄 여건,25.785504567641823,28.037054926506613,2017.0,2.2515503588647903,2018,2019.0,47.418249556483595,44.158056548625815,-3.2601930078577794,False
인천,2017,2-1. 돌봄 여건,28.037054926506613,29.46541549722989,2018.0,1.428360570723278,2019,2020.0,44.158056548625815,46.18222239924108,2.0241658506152618,False
인천,2018,2-1. 돌봄 여건,29.46541549722989,30.17129332301156,2019.0,0.7058778257816698,2020,2021.0,46.18222239924108,36.41822332123296,-9.76399907800812,False
인천,2019,2-1. 돌봄 여건,30.17129332301156,35.76025939142389,2020.0,5.588966068412326,2021,2022.0,36.41822332123296,24.397340963697367,-12.02088235753559,False
인천,2020,2-1. 돌봄 여건,35.76025939142389,37.381776166670235,2021.0,1.6215167752463486,2022,2023.0,24.397340963697367,30.406023560629254,6.008682596931887,False
인천,2021,2-1. 돌봄 여건,37.381776166670235,35.52426390932854,2022.0,-1.8575122573416962,2023,2024.0,30.406023560629254,27.09829985788023,-3.3077237027490227,False
전남,2016,2-1. 돌봄 여건,65.09287157300902,69.03746208959289,2017.0,3.9445905165838724,2018,2019.0,19.248567263068832,7.750541928975006,-11.498025334093825,False
전남,2017,2-1. 돌봄 여건,69.03746208959289,70.07629235811095,2018.0,1.0388302685180548,2019,2020.0,7.750541928975006,6.379571116886728,-1.3709708120882782,False
전남,2018,2-1. 돌봄 여건,70.07629235811095,73.3652877851943,2019.0,3.28899542708335,2020,2021.0,6.379571116886728,6.538810803593312,0.1592396867065835,False
전남,2019,2-1. 돌봄 여건,73.3652877851943,77.05055700725485,2020.0,3.6852692220605547,2021,2022.0,6.538810803593312,16.31786817763392,9.779057374040608,False
전남,2020,2-1. 돌봄 여건,77.05055700725485,81.326213752611,2021.0,4.2756567453561445,2022,2023.0,16.31786817763392,19.788110549158255,3.4702423715243356,False
전남,2021,2-1. 돌봄 여건,81.326213752611,82.56733096599756,2022.0,1.2411172133865591,2023,2024.0,19.788110549158255,15.35818642911276,-4.429924120045495,False
전북,2016,2-1. 돌봄 여건,57.62389456970619,60.20299125831348,2017.0,2.5790966886072937,2018,2019.0,35.96484363371655,30.30252546366876,-5.6623181700477865,True
전북,2017,2-1. 돌봄 여건,60.20299125831348,61.53363622572945,2018.0,1.3306449674159708,2019,2020.0,30.30252546366876,23.205695994007137,-7.096829469661625,False
전북,2018,2-1. 돌봄 여건,61.53363622572945,63.39526579859515,2019.0,1.861629572865695,2020,2021.0,23.205695994007137,19.14163340701762,-4.064062586989518,False
전북,2019,2-1. 돌봄 여건,63.39526579859515,70.61454557578035,2020.0,7.219279777185207,2021,2022.0,19.14163340701762,23.602037015893178,4.460403608875559,False
전북,2020,2-1. 돌봄 여건,70.61454557578035,73.48157830630365,2021.0,2.8670327305232917,2022,2023.0,23.602037015893178,20.35143150031592,-3.2506055155772593,False
전북,2021,2-1. 돌봄 여건,73.48157830630365,76.76889609791387,2022.0,3.2873177916102208,2023,2024.0,20.35143150031592,20.217378774567766,-0.13405272574815186,False
제주,2016,2-1. 돌봄 여건,49.68563796750998,50.453032878268544,2017.0,0.7673949107585614,2018,2019.0,86.47378005555395,51.28554532459712,-35.18823473095682,True
제주,2017,2-1. 돌봄 여건,50.453032878268544,50.401862489118145,2018.0,-0.05117038915039984,2019,2020.0,51.28554532459712,54.30111214541179,3.0155668208146693,False
제주,2018,2-1. 돌봄 여건,50.401862489118145,51.94072718163371,2019.0,1.538864692515567,2020,2021.0,54.30111214541179,49.32364722347605,-4.977464921935741,False
제주,2019,2-1. 돌봄 여건,51.94072718163371,56.070108178562194,2020.0,4.129380996928482,2021,2022.0,49.32364722347605,42.208435537087006,-7.1152116863890456,False
제주,2020,2-1. 돌봄 여건,56.070108178562194,58.13142236704683,2021.0,2.061314188484637,2022,2023.0,42.208435537087006,36.727903602925416,-5.48053193416159,False
제주,2021,2-1. 돌봄 여건,58.13142236704683,60.67829413595753,2022.0,2.546871768910698,2023,2024.0,36.727903602925416,39.19004858448047,2.4621449815550562,False
충남,2016,2-1. 돌봄 여건,47.54307968277788,50.42994207942637,2017.0,2.886862396648489,2018,2019.0,30.334389153725088,45.400213128635514,15.065823974910426,False
충남,2017,2-1. 돌봄 여건,50.42994207942637,52.500156307701594,2018.0,2.0702142282752263,2019,2020.0,45.400213128635514,59.43477388288757,14.034560754252055,True
충남,2018,2-1. 돌봄 여건,52.500156307701594,52.08238999841209,2019.0,-0.41776630928950453,2020,2021.0,59.43477388288757,44.86246981326923,-14.57230406961834,True
충남,2019,2-1. 돌봄 여건,52.08238999841209,59.98652702580572,2020.0,7.904137027393631,2021,2022.0,44.86246981326923,38.334963017174665,-6.527506796094563,False
충남,2020,2-1. 돌봄 여건,59.98652702580572,61.623564237272305,2021.0,1.637037211466584,2022,2023.0,38.334963017174665,38.91286380541945,0.5779007882447829,False
충남,2021,2-1. 돌봄 여건,61.623564237272305,63.99996507641852,2022.0,2.376400839146214,2023,2024.0,38.91286380541945,70.57568713508174,31.662823329662288,False
충북,2016,2-1. 돌봄 여건,48.48766405604464,52.2836628326616,2017.0,3.7959987766169547,2018,2019.0,36.805134847667226,43.20919345941071,6.404058611743487,False
충북,2017,2-1. 돌봄 여건,52.2836628326616,50.769995724709155,2018.0,-1.5136671079524433,2019,2020.0,43.20919345941071,32.00963926735557,-11.199554192055146,False
충북,2018,2-1. 돌봄 여건,50.769995724709155,54.641094383636215,2019.0,3.8710986589270604,2020,2021.0,32.00963926735557,31.693379604311435,-0.3162596630441321,False
충북,2019,2-1. 돌봄 여건,54.641094383636215,60.85394246737297,2020.0,6.212848083736752,2021,2022.0,31.693379604311435,29.369025018613513,-2.3243545856979217,False
충북,2020,2-1. 돌봄 여건,60.85394246737297,63.82711493744386,2021.0,2.9731724700708924,2022,2023.0,29.369025018613513,24.765989807650875,-4.603035210962638,False
충북,2021,2-1. 돌봄 여건,63.82711493744386,66.17001373546506,2022.0,2.342898798021203,2023,2024.0,24.765989807650875,25.18041648883375,0.4144266811828743,False
강원,2016,2-2. 여가 인프라,45.57853835742373,46.812637341497194,2017.0,1.2340989840734622,2018,2019.0,0.0,0.1338358024123981,0.1338358024123981,False
강원,2017,2-2. 여가 인프라,46.812637341497194,47.07424078956984,2018.0,0.26160344807264835,2019,2020.0,0.1338358024123981,0.0666399025678665,-0.06719589984453159,False
강원,2018,2-2. 여가 인프라,47.07424078956984,50.428051968224786,2019.0,3.3538111786549436,2020,2021.0,0.0666399025678665,0.0580184022991951,-0.008621500268671402,False
강원,2019,2-2. 여가 인프라,50.428051968224786,50.918595792659694,2020.0,0.4905438244349085,2021,2022.0,0.0580184022991951,0.1023664054051884,0.0443480031059933,False
강원,2020,2-2. 여가 인프라,50.918595792659694,52.212541688084784,2021.0,1.2939458954250895,2022,2023.0,0.1023664054051884,0.7681382563560135,0.6657718509508251,False
강원,2021,2-2. 여가 인프라,52.212541688084784,59.41673782493209,2022.0,7.204196136847308,2023,2024.0,0.7681382563560135,0.7562971283150007,-0.011841128041012783,False
경기,2016,2-2. 여가 인프라,14.323308536748865,14.574613141277426,2017.0,0.2513046045285616,2018,2019.0,0.241855656964024,0.3107616930523845,0.06890603608836049,True
경기,2017,2-2. 여가 인프라,14.574613141277426,18.36350936622008,2018.0,3.7888962249426523,2019,2020.0,0.3107616930523845,0.2611584987463389,-0.049603194306045595,True
경기,2018,2-2. 여가 인프라,18.36350936622008,22.52047056880382,2019.0,4.156961202583741,2020,2021.0,0.2611584987463389,0.4624236075811833,0.2012651088348444,True
경기,2019,2-2. 여가 인프라,22.52047056880382,19.750589618345725,2020.0,-2.769880950458095,2021,2022.0,0.4624236075811833,0.619257025906694,0.15683341832551068,False
경기,2020,2-2. 여가 인프라,19.750589618345725,17.667350365765323,2021.0,-2.0832392525804018,2022,2023.0,0.619257025906694,0.5224814601252282,-0.09677556578146573,False
경기,2021,2-2. 여가 인프라,17.667350365765323,26.50080554728511,2022.0,8.833455181519788,2023,2024.0,0.5224814601252282,0.4118212725052305,-0.11066018761999774,True
경남,2016,2-2. 여가 인프라,27.50080983854428,27.86423463591957,2017.0,0.36342479737528777,2018,2019.0,4.151785624963735,0.4710536540567271,-3.6807319709070083,False
경남,2017,2-2. 여가 인프라,27.86423463591957,28.592910621796364,2018.0,0.7286759858767944,2019,2020.0,0.4710536540567271,0.4740834129179291,0.003029758861201992,True
경남,2018,2-2. 여가 인프라,28.592910621796364,29.599955431036825,2019.0,1.0070448092404618,2020,2021.0,0.4740834129179291,0.4024004090379808,-0.0716830038799483,True
경남,2019,2-2. 여가 인프라,29.599955431036825,29.419184348013967,2020.0,-0.18077108302285794,2021,2022.0,0.4024004090379808,0.5287133864115553,0.1263129773735745,False
경남,2020,2-2. 여가 인프라,29.419184348013967,28.85256442904647,2021.0,-0.566619918967497,2022,2023.0,0.5287133864115553,0.374767680248924,-0.1539457061626313,False
경남,2021,2-2. 여가 인프라,28.85256442904647,35.394849842435264,2022.0,6.542285413388793,2023,2024.0,0.374767680248924,0.4968646231349017,0.12209694288597772,False
경북,2016,2-2. 여가 인프라,25.054352160560867,25.66908156246473,2017.0,0.6147294019038618,2018,2019.0,0.0630798146603278,0.1155778826938247,0.052498068033496895,False
경북,2017,2-2. 여가 인프라,25.66908156246473,27.52500678158145,2018.0,1.8559252191167204,2019,2020.0,0.1155778826938247,0.1137343912772901,-0.0018434914165346011,False
경북,2018,2-2. 여가 인프라,27.52500678158145,29.84333331288233,2019.0,2.3183265313008796,2020,2021.0,0.1137343912772901,0.0240428369409985,-0.0896915543362916,False
경북,2019,2-2. 여가 인프라,29.84333331288233,29.073489922283812,2020.0,-0.7698433905985169,2021,2022.0,0.0240428369409985,0.3917690134663374,0.3677261765253389,False
경북,2020,2-2. 여가 인프라,29.073489922283812,26.742467329603173,2021.0,-2.3310225926806396,2022,2023.0,0.3917690134663374,0.4146087883560827,0.022839774889745312,False
경북,2021,2-2. 여가 인프라,26.742467329603173,34.43986945846231,2022.0,7.697402128859139,2023,2024.0,0.4146087883560827,0.1974053746443873,-0.21720341371169544,False
광주,2016,2-2. 여가 인프라,17.45133048423646,18.115548143544768,2017.0,0.6642176593083065,2018,2019.0,0.066975018310761,0.830124932331767,0.763149914021006,False
광주,2017,2-2. 여가 인프라,18.115548143544768,19.796665856216837,2018.0,1.6811177126720693,2019,2020.0,0.830124932331767,2.0167419884963027,1.1866170561645357,False
광주,2018,2-2. 여가 인프라,19.796665856216837,22.21855370443669,2019.0,2.4218878482198534,2020,2021.0,2.0167419884963027,0.3874910168844379,-1.6292509716118648,False
광주,2019,2-2. 여가 인프라,22.21855370443669,21.76896795112929,2020.0,-0.44958575330739947,2021,2022.0,0.3874910168844379,0.5770859227662464,0.1895949058818085,False
광주,2020,2-2. 여가 인프라,21.76896795112929,19.673147021728077,2021.0,-2.0958209294012136,2022,2023.0,0.5770859227662464,0.1983979447672542,-0.3786879779989922,False
광주,2021,2-2. 여가 인프라,19.673147021728077,27.89164566302058,2022.0,8.218498641292502,2023,2024.0,0.1983979447672542,0.3487574709281477,0.1503595261608935,False
대구,2016,2-2. 여가 인프라,0.632513260207452,0.8613938261666699,2017.0,0.2288805659592179,2018,2019.0,0.5028904450815435,0.1787192691763624,-0.3241711759051811,False
대구,2017,2-2. 여가 인프라,0.8613938261666699,5.032142153175838,2018.0,4.170748327009168,2019,2020.0,0.1787192691763624,0.1914526299859183,0.012733360809555894,False
대구,2018,2-2. 여가 인프라,5.032142153175838,9.889532178062618,2019.0,4.85739002488678,2020,2021.0,0.1914526299859183,0.4552438294637762,0.2637911994778579,False
대구,2019,2-2. 여가 인프라,9.889532178062618,14.129804439162934,2020.0,4.240272261100316,2021,2022.0,0.4552438294637762,0.2679870931900053,-0.18725673627377087,False
대구,2020,2-2. 여가 인프라,14.129804439162934,18.0832043791275,2021.0,3.9533999399645676,2022,2023.0,0.2679870931900053,0.1558726494864324,-0.1121144437035729,False
대구,2021,2-2. 여가 인프라,18.0832043791275,22.713518039780176,2022.0,4.630313660652675,2023,2024.0,0.1558726494864324,0.2621879847124885,0.1063153352260561,False
대전,2016,2-2. 여가 인프라,16.246661431605556,16.398989521325227,2017.0,0.1523280897196706,2018,2019.0,0.9341719585236552,0.559490167686487,-0.37468179083716824,False
