지역,세부영역,2016_비중_pct,2024_비중_pct,2016-2018_합계기준_비중_pct,2022-2024_합계기준_비중_pct,2016→2024_비중변화_pp,3개년구간_비중변화_pp,예산누락주의
울산,1-2. 주거안정성,0.0,1.1261991935857627,0.027988862300507317,0.5461872857292529,1.1261991935857627,0.5181984234287456,False
울산,1-3. 경제적 여건,1.3715790659193097,16.001894672842944,3.3254823996481884,8.751572707465272,14.630315606923634,5.426090307817083,False
울산,2-1. 돌봄 여건,63.4138734633411,30.589618732438733,70.74477108552549,22.135928694230685,-32.82425473090237,-48.6088423912948,False
울산,2-2. 여가 인프라,0.3337116322587911,0.26393452538523837,0.37404753154510206,0.15787377500059382,-0.06977710687355271,-0.21617375654450824,False
울산,2-3. 가사수행 격차,0.0,0.0,0.0,0.0,0.0,0.0,False
울산,3-1. 의료서비스 여건,0.39712723838896635,3.9773204832829685,0.22551178661953084,2.460691289746251,3.5801932448940024,2.2351795031267203,False
울산,3-2. 산후조리 여건,0.1514350813053912,0.6927495771941717,0.09004996212031667,0.4277359217709114,0.5413144958887806,0.3376859596505947,False
울산,3-3. 아동안전 수준,1.027298165972156,0.00455601264057852,0.16969415084006342,0.002651483974817531,-1.0227421533315775,-0.16704266686524588,False
울산,4-1. 일·가정 양립 여건,0.2713356262291105,0.08185112364625546,0.07761639698014851,0.027140884575562782,-0.18948450258285504,-0.050475512404585726,False
울산,4-2. 사회적 가치관,0.06930667336631176,0.012175551022235699,0.031911038428414445,0.011489763890875967,-0.05713112234407606,-0.02042127453753848,False
울산,지표체계 외,32.964333053218866,46.23378786105418,24.274481462968495,64.84854042251766,13.269454807835317,40.57405895954916,False
인천,1-1. 고용여건,0.0,0.5444817923611155,0.2901512295700786,0.7244804410667627,0.5444817923611155,0.4343292114966841,True
인천,1-2. 주거안정성,0.0,0.9652071326754734,0.19980409333980426,5.300715474158125,0.9652071326754734,5.10091138081832,False
인천,1-3. 경제적 여건,0.27293349246537313,12.04065769045849,1.274994311526521,9.654130717109519,11.767724197993116,8.379136405582997,True
인천,2-1. 돌봄 여건,45.12904145720909,27.09829985788023,46.03828616226335,27.282338822926377,-18.03074159932886,-18.75594733933697,False
