지역,연도,세부영역,합계출산율,세부영역_재정대응지수_z_전년도,세부영역_재정대응지수_z_전전년도
부산,2022,1-3. 경제적 여건,0.723,0.3080978683404234,0.2983274079672947
부산,2023,1-3. 경제적 여건,0.664,0.5231743714473772,0.3080978683404234
부산,2024,1-3. 경제적 여건,0.683,0.717254983414407,0.5231743714473772
부산,2016,2-1. 돌봄 여건,1.095,,
부산,2017,2-1. 돌봄 여건,0.976,-0.4865530998547719,
부산,2018,2-1. 돌봄 여건,0.899,1.566383629129369,-0.4865530998547719
부산,2019,2-1. 돌봄 여건,0.827,0.2128766608169775,1.566383629129369
부산,2020,2-1. 돌봄 여건,0.747,0.0418947082811495,0.2128766608169775
부산,2021,2-1. 돌봄 여건,0.728,0.9824985628322942,0.0418947082811495
부산,2022,2-1. 돌봄 여건,0.723,0.1830835701949894,0.9824985628322942
부산,2023,2-1. 돌봄 여건,0.664,0.7837461190662827,0.1830835701949894
부산,2024,2-1. 돌봄 여건,0.683,0.5389760185167574,0.7837461190662827
부산,2016,2-2. 여가 인프라,1.095,,
부산,2017,2-2. 여가 인프라,0.976,-0.3213596974857169,
부산,2018,2-2. 여가 인프라,0.899,-0.2824366880714089,-0.3213596974857169
부산,2019,2-2. 여가 인프라,0.827,0.0550105049883478,-0.2824366880714089
부산,2020,2-2. 여가 인프라,0.747,-0.5994224357180797,0.0550105049883478
부산,2021,2-2. 여가 인프라,0.728,-1.283521409121745,-0.5994224357180797
부산,2022,2-2. 여가 인프라,0.723,1.024022517640322,-1.283521409121745
부산,2023,2-2. 여가 인프라,0.664,1.415339120958111,1.024022517640322
부산,2024,2-2. 여가 인프라,0.683,1.2892669400016417,1.415339120958111
부산,2016,2-3. 가사수행 격차,1.095,,
부산,2017,2-3. 가사수행 격차,0.976,-0.2031367385286961,
부산,2018,2-3. 가사수행 격차,0.899,-0.3988576681820121,-0.2031367385286961
부산,2019,2-3. 가사수행 격차,0.827,-0.4018950202105159,-0.3988576681820121
부산,2020,2-3. 가사수행 격차,0.747,-0.610875948708641,-0.4018950202105159
부산,2021,2-3. 가사수행 격차,0.728,-0.496297326107509,-0.610875948708641
부산,2022,2-3. 가사수행 격차,0.723,1.0547314358458035,-0.496297326107509
부산,2023,2-3. 가사수행 격차,0.664,1.4004674265040258,1.0547314358458035
부산,2024,2-3. 가사수행 격차,0.683,0.3266300808348685,1.4004674265040258
부산,2016,3-1. 의료서비스 여건,1.095,,
부산,2017,3-1. 의료서비스 여건,0.976,0.0534242875084413,
부산,2018,3-1. 의료서비스 여건,0.899,-0.1496973997749773,0.0534242875084413
부산,2019,3-1. 의료서비스 여건,0.827,-0.8094826950454058,-0.1496973997749773
부산,2020,3-1. 의료서비스 여건,0.747,-0.7353015526389683,-0.8094826950454058
부산,2021,3-1. 의료서비스 여건,0.728,-0.6713272930047913,-0.7353015526389683
부산,2022,3-1. 의료서비스 여건,0.723,-0.2269792169964613,-0.6713272930047913
부산,2023,3-1. 의료서비스 여건,0.664,-0.2609374134912304,-0.2269792169964613
부산,2024,3-1. 의료서비스 여건,0.683,0.2045867449882601,-0.2609374134912304
부산,2016,3-2. 산후조리 여건,1.095,,
부산,2017,3-2. 산후조리 여건,0.976,-0.4743809700491783,
부산,2018,3-2. 산후조리 여건,0.899,-0.6473584484594406,-0.4743809700491783
부산,2019,3-2. 산후조리 여건,0.827,-0.6553216236745282,-0.6473584484594406
부산,2020,3-2. 산후조리 여건,0.747,-0.2978241250068688,-0.6553216236745282
부산,2021,3-2. 산후조리 여건,0.728,0.1573103844626419,-0.2978241250068688
부산,2022,3-2. 산후조리 여건,0.723,0.1519591114474416,0.1573103844626419
부산,2023,3-2. 산후조리 여건,0.664,0.1757783018902967,0.1519591114474416
부산,2024,3-2. 산후조리 여건,0.683,0.1358328921556442,0.1757783018902967
부산,2016,3-3. 아동안전 수준,1.095,,
부산,2017,3-3. 아동안전 수준,0.976,-0.0642617351567681,
부산,2018,3-3. 아동안전 수준,0.899,1.12201441624287,-0.0642617351567681
부산,2019,3-3. 아동안전 수준,0.827,1.240476265921655,1.12201441624287
부산,2020,3-3. 아동안전 수준,0.747,0.9027725932401952,1.240476265921655
부산,2021,3-3. 아동안전 수준,0.728,0.7887048987522557,0.9027725932401952
부산,2022,3-3. 아동안전 수준,0.723,0.6619594260524481,0.7887048987522557
부산,2023,3-3. 아동안전 수준,0.664,0.7276867814539257,0.6619594260524481
부산,2024,3-3. 아동안전 수준,0.683,0.714469199417117,0.7276867814539257
부산,2016,4-1. 일·가정 양립 여건,1.095,,
부산,2017,4-1. 일·가정 양립 여건,0.976,0.071064581639477,
부산,2018,4-1. 일·가정 양립 여건,0.899,0.1155652947369122,0.071064581639477
부산,2019,4-1. 일·가정 양립 여건,0.827,-0.1984744457347082,0.1155652947369122
부산,2020,4-1. 일·가정 양립 여건,0.747,0.1461518409926555,-0.1984744457347082
부산,2021,4-1. 일·가정 양립 여건,0.728,0.1523029959985574,0.1461518409926555
부산,2022,4-1. 일·가정 양립 여건,0.723,0.2017101182919462,0.1523029959985574
부산,2023,4-1. 일·가정 양립 여건,0.664,0.1901653444343368,0.2017101182919462
부산,2024,4-1. 일·가정 양립 여건,0.683,0.0264978451566387,0.1901653444343368
부산,2016,4-2. 사회적 가치관,1.095,,
부산,2017,4-2. 사회적 가치관,0.976,1.0786641839850746,
부산,2018,4-2. 사회적 가치관,0.899,0.4111356734485161,1.0786641839850746
부산,2019,4-2. 사회적 가치관,0.827,3.049988688702809,0.4111356734485161
부산,2020,4-2. 사회적 가치관,0.747,0.0562497524225948,3.049988688702809
부산,2021,4-2. 사회적 가치관,0.728,-0.2851288091606915,0.0562497524225948
부산,2022,4-2. 사회적 가치관,0.723,0.4349358247257052,-0.2851288091606915
부산,2023,4-2. 사회적 가치관,0.664,0.4587418613788443,0.4349358247257052
부산,2024,4-2. 사회적 가치관,0.683,0.720808949315981,0.4587418613788443
서울,2016,1-1. 고용여건,0.94,,
서울,2017,1-1. 고용여건,0.836,0.0494074901086886,
서울,2018,1-1. 고용여건,0.761,0.3795269377506512,0.0494074901086886
서울,2019,1-1. 고용여건,0.717,0.7429900022481395,0.3795269377506512
서울,2020,1-1. 고용여건,0.642,0.5301310642948337,0.7429900022481395
서울,2021,1-1. 고용여건,0.626,0.0941355061106143,0.5301310642948337
서울,2022,1-1. 고용여건,0.593,0.6249820506434784,0.0941355061106143
서울,2023,1-1. 고용여건,0.552,0.6101443041581422,0.6249820506434784
서울,2024,1-1. 고용여건,0.581,0.8507637787647935,0.6101443041581422
서울,2016,1-2. 주거안정성,0.94,,
서울,2017,1-2. 주거안정성,0.836,-2.1430285928748103,
서울,2018,1-2. 주거안정성,0.761,0.2898061501213744,-2.1430285928748103
서울,2019,1-2. 주거안정성,0.717,0.9582633798857706,0.2898061501213744
서울,2020,1-2. 주거안정성,0.642,0.4196996719315741,0.9582633798857706
서울,2021,1-2. 주거안정성,0.626,0.5666145475869061,0.4196996719315741
서울,2022,1-2. 주거안정성,0.593,1.294542685912178,0.5666145475869061
서울,2023,1-2. 주거안정성,0.552,1.3668793691277978,1.294542685912178
서울,2024,1-2. 주거안정성,0.581,1.2774573649267178,1.3668793691277978
서울,2016,1-3. 경제적 여건,0.94,,
서울,2017,1-3. 경제적 여건,0.836,-2.3772587102468052,
서울,2018,1-3. 경제적 여건,0.761,-2.3329298864858177,-2.3772587102468052
서울,2019,1-3. 경제적 여건,0.717,-0.3995304568834176,-2.3329298864858177
서울,2020,1-3. 경제적 여건,0.642,0.3086700164402567,-0.3995304568834176
서울,2021,1-3. 경제적 여건,0.626,0.364723289057366,0.3086700164402567
서울,2022,1-3. 경제적 여건,0.593,0.2107698470510952,0.364723289057366
서울,2023,1-3. 경제적 여건,0.552,0.4201111182725719,0.2107698470510952
서울,2024,1-3. 경제적 여건,0.581,0.6651773390188515,0.4201111182725719
서울,2016,2-1. 돌봄 여건,0.94,,
서울,2017,2-1. 돌봄 여건,0.836,-0.3064113502430133,
서울,2018,2-1. 돌봄 여건,0.761,-0.0204936770200626,-0.3064113502430133
서울,2019,2-1. 돌봄 여건,0.717,0.2406652092511503,-0.0204936770200626
서울,2020,2-1. 돌봄 여건,0.642,-0.0121574263990855,0.2406652092511503
서울,2021,2-1. 돌봄 여건,0.626,-0.0202097849288993,-0.0121574263990855
서울,2022,2-1. 돌봄 여건,0.593,-0.151465670016406,-0.0202097849288993
서울,2023,2-1. 돌봄 여건,0.552,-0.3548885762966333,-0.151465670016406
서울,2024,2-1. 돌봄 여건,0.581,-0.4893445401171655,-0.3548885762966333
서울,2016,2-2. 여가 인프라,0.94,,
서울,2017,2-2. 여가 인프라,0.836,-1.0164531984348515,
서울,2018,2-2. 여가 인프라,0.761,-0.2600886921883687,-1.0164531984348515
서울,2019,2-2. 여가 인프라,0.717,-0.526126587047314,-0.2600886921883687
서울,2020,2-2. 여가 인프라,0.642,-0.6770931574630643,-0.526126587047314
서울,2021,2-2. 여가 인프라,0.626,0.5385534724186504,-0.6770931574630643
서울,2022,2-2. 여가 인프라,0.593,-0.7892734016159499,0.5385534724186504
서울,2023,2-2. 여가 인프라,0.552,-0.8081176535902935,-0.7892734016159499
서울,2024,2-2. 여가 인프라,0.581,0.2489602073076585,-0.8081176535902935
서울,2016,2-3. 가사수행 격차,0.94,,
서울,2017,2-3. 가사수행 격차,0.836,-0.931640529002546,
서울,2018,2-3. 가사수행 격차,0.761,0.5132868529271946,-0.931640529002546
서울,2019,2-3. 가사수행 격차,0.717,0.5090242315092606,0.5132868529271946
서울,2020,2-3. 가사수행 격차,0.642,-0.931640529002546,0.5090242315092606
서울,2021,2-3. 가사수행 격차,0.626,0.2056856042207865,-0.931640529002546
서울,2022,2-3. 가사수행 격차,0.593,-0.931640529002546,0.2056856042207865
서울,2023,2-3. 가사수행 격차,0.552,-0.931640529002546,-0.931640529002546
서울,2024,2-3. 가사수행 격차,0.581,-0.931640529002546,-0.931640529002546
서울,2016,3-1. 의료서비스 여건,0.94,,
서울,2017,3-1. 의료서비스 여건,0.836,0.988141224000961,
서울,2018,3-1. 의료서비스 여건,0.761,0.9493082769236152,0.988141224000961
서울,2019,3-1. 의료서비스 여건,0.717,0.8188601996383823,0.9493082769236152
서울,2020,3-1. 의료서비스 여건,0.642,0.682905330551066,0.8188601996383823
서울,2021,3-1. 의료서비스 여건,0.626,0.6945194445996377,0.682905330551066
서울,2022,3-1. 의료서비스 여건,0.593,0.625732936441805,0.6945194445996377
서울,2023,3-1. 의료서비스 여건,0.552,0.6096393959365933,0.625732936441805
서울,2024,3-1. 의료서비스 여건,0.581,0.5686494399695654,0.6096393959365933
서울,2016,3-2. 산후조리 여건,0.94,,
서울,2017,3-2. 산후조리 여건,0.836,-1.0044052741230394,
서울,2018,3-2. 산후조리 여건,0.761,-0.8879795886427491,-1.0044052741230394
서울,2019,3-2. 산후조리 여건,0.717,-0.1081928056912486,-0.8879795886427491
서울,2020,3-2. 산후조리 여건,0.642,0.2610344349190598,-0.1081928056912486
서울,2021,3-2. 산후조리 여건,0.626,0.363646931608043,0.2610344349190598
서울,2022,3-2. 산후조리 여건,0.593,0.3452954891678218,0.363646931608043
서울,2023,3-2. 산후조리 여건,0.552,0.4303518920285051,0.3452954891678218
서울,2024,3-2. 산후조리 여건,0.581,0.6530846742957163,0.4303518920285051
서울,2016,3-3. 아동안전 수준,0.94,,
서울,2017,3-3. 아동안전 수준,0.836,0.9979518677366774,
서울,2018,3-3. 아동안전 수준,0.761,0.696063931565626,0.9979518677366774
서울,2019,3-3. 아동안전 수준,0.717,0.9578294593237758,0.696063931565626
서울,2020,3-3. 아동안전 수준,0.642,0.7944310748664627,0.9578294593237758
서울,2021,3-3. 아동안전 수준,0.626,1.0316818693816696,0.7944310748664627
서울,2022,3-3. 아동안전 수준,0.593,1.1724176576677547,1.0316818693816696
서울,2023,3-3. 아동안전 수준,0.552,1.3048216743532743,1.1724176576677547
서울,2024,3-3. 아동안전 수준,0.581,0.8514933683754538,1.3048216743532743
서울,2016,4-1. 일·가정 양립 여건,0.94,,
서울,2017,4-1. 일·가정 양립 여건,0.836,-0.505728145792753,
서울,2018,4-1. 일·가정 양립 여건,0.761,-0.2433765234095087,-0.505728145792753
서울,2019,4-1. 일·가정 양립 여건,0.717,0.1028578298645815,-0.2433765234095087
서울,2020,4-1. 일·가정 양립 여건,0.642,0.2345672274522139,0.1028578298645815
서울,2021,4-1. 일·가정 양립 여건,0.626,0.686583277055578,0.2345672274522139
서울,2022,4-1. 일·가정 양립 여건,0.593,0.2887431927450388,0.686583277055578
서울,2023,4-1. 일·가정 양립 여건,0.552,0.3139384155547819,0.2887431927450388
서울,2024,4-1. 일·가정 양립 여건,0.581,0.5300189111871404,0.3139384155547819
서울,2016,4-2. 사회적 가치관,0.94,,
서울,2017,4-2. 사회적 가치관,0.836,-1.6638350259692734,
서울,2018,4-2. 사회적 가치관,0.761,-1.5758213922795132,-1.6638350259692734
서울,2019,4-2. 사회적 가치관,0.717,-0.5962024696119502,-1.5758213922795132
서울,2020,4-2. 사회적 가치관,0.642,-1.2382837142095855,-0.5962024696119502
서울,2021,4-2. 사회적 가치관,0.626,-1.0088598987868018,-1.2382837142095855
서울,2022,4-2. 사회적 가치관,0.593,-1.4076172893093084,-1.0088598987868018
서울,2023,4-2. 사회적 가치관,0.552,-1.6598617056095604,-1.4076172893093084
서울,2024,4-2. 사회적 가치관,0.581,0.8951152295387496,-1.6598617056095604
세종,2016,1-1. 고용여건,1.821,,
세종,2017,1-1. 고용여건,1.668,-0.7969623339481199,
세종,2018,1-1. 고용여건,1.566,-0.8738719497515354,-0.7969623339481199
세종,2019,1-1. 고용여건,1.472,-1.8022613189403345,-0.8738719497515354
세종,2020,1-1. 고용여건,1.277,-0.911762951556886,-1.8022613189403345
세종,2021,1-1. 고용여건,1.277,-0.902306885996889,-0.911762951556886
세종,2022,1-1. 고용여건,1.121,-0.3205259240164658,-0.902306885996889
세종,2023,1-1. 고용여건,0.971,0.2824675781554239,-0.3205259240164658
세종,2024,1-1. 고용여건,1.028,0.1996235176472826,0.2824675781554239
세종,2016,1-2. 주거안정성,1.821,,
세종,2017,1-2. 주거안정성,1.668,-2.1430285928748103,
세종,2018,1-2. 주거안정성,1.566,-2.1430285928748103,-2.1430285928748103
세종,2019,1-2. 주거안정성,1.472,1.180555136691301,-2.1430285928748103
세종,2020,1-2. 주거안정성,1.277,-0.2939336609422744,1.180555136691301
세종,2021,1-2. 주거안정성,1.277,-0.643539566687609,-0.2939336609422744
세종,2022,1-2. 주거안정성,1.121,-0.909803506255426,-0.643539566687609
세종,2023,1-2. 주거안정성,0.971,0.2507507772005068,-0.909803506255426
세종,2024,1-2. 주거안정성,1.028,0.2451841133981399,0.2507507772005068
세종,2016,1-3. 경제적 여건,1.821,,
세종,2017,1-3. 경제적 여건,1.668,-0.6685956334785114,
세종,2018,1-3. 경제적 여건,1.566,-0.5152871119143762,-0.6685956334785114
세종,2019,1-3. 경제적 여건,1.472,-0.6150823421847188,-0.5152871119143762
세종,2020,1-3. 경제적 여건,1.277,0.8748205578457428,-0.6150823421847188
세종,2021,1-3. 경제적 여건,1.277,0.8170099148853515,0.8748205578457428
세종,2022,1-3. 경제적 여건,1.121,0.803441348992053,0.8170099148853515
세종,2023,1-3. 경제적 여건,0.971,0.9241553332350808,0.803441348992053
세종,2024,1-3. 경제적 여건,1.028,1.1916398881736698,0.9241553332350808
세종,2016,2-1. 돌봄 여건,1.821,,
세종,2017,2-1. 돌봄 여건,1.668,-0.8401206393352458,
세종,2018,2-1. 돌봄 여건,1.566,-1.0897806965996877,-0.8401206393352458
세종,2019,2-1. 돌봄 여건,1.472,-0.3123046774391985,-1.0897806965996877
세종,2020,2-1. 돌봄 여건,1.277,-1.1346789875048555,-0.3123046774391985
세종,2021,2-1. 돌봄 여건,1.277,-0.8292907974895989,-1.1346789875048555
세종,2022,2-1. 돌봄 여건,1.121,-1.03795703071482,-0.8292907974895989
세종,2023,2-1. 돌봄 여건,0.971,-1.063311631422126,-1.03795703071482
세종,2024,2-1. 돌봄 여건,1.028,-0.0069594715166227,-1.063311631422126
세종,2016,2-2. 여가 인프라,1.821,,
세종,2017,2-2. 여가 인프라,1.668,0.0784122327301991,
세종,2018,2-2. 여가 인프라,1.566,0.0586080196494301,0.0784122327301991
세종,2019,2-2. 여가 인프라,1.472,-1.7372749980765418,0.0586080196494301
세종,2020,2-2. 여가 인프라,1.277,-0.9830331116016928,-1.7372749980765418
세종,2021,2-2. 여가 인프라,1.277,1.909076037928372,-0.9830331116016928
세종,2022,2-2. 여가 인프라,1.121,0.9393350847037306,1.909076037928372
세종,2023,2-2. 여가 인프라,0.971,1.4473805657312813,0.9393350847037306
세종,2024,2-2. 여가 인프라,1.028,1.0444543228831809,1.4473805657312813
세종,2016,2-3. 가사수행 격차,1.821,,
세종,2017,2-3. 가사수행 격차,1.668,1.29141071470053,
세종,2018,2-3. 가사수행 격차,1.566,-0.931640529002546,1.29141071470053
세종,2019,2-3. 가사수행 격차,1.472,-0.931640529002546,-0.931640529002546
세종,2020,2-3. 가사수행 격차,1.277,-0.931640529002546,-0.931640529002546
세종,2021,2-3. 가사수행 격차,1.277,-0.931640529002546,-0.931640529002546
세종,2022,2-3. 가사수행 격차,1.121,-0.931640529002546,-0.931640529002546
세종,2023,2-3. 가사수행 격차,0.971,-0.931640529002546,-0.931640529002546
세종,2024,2-3. 가사수행 격차,1.028,-0.931640529002546,-0.931640529002546
세종,2016,3-1. 의료서비스 여건,1.821,,
세종,2017,3-1. 의료서비스 여건,1.668,-0.5557597833487762,
세종,2018,3-1. 의료서비스 여건,1.566,-0.2335394705883434,-0.5557597833487762
세종,2019,3-1. 의료서비스 여건,1.472,-1.334784808882902,-0.2335394705883434
세종,2020,3-1. 의료서비스 여건,1.277,1.048211566687613,-1.334784808882902
세종,2021,3-1. 의료서비스 여건,1.277,0.9883873014123244,1.048211566687613
세종,2022,3-1. 의료서비스 여건,1.121,-1.3000170709625662,0.9883873014123244
세종,2023,3-1. 의료서비스 여건,0.971,-0.8108414473549845,-1.3000170709625662
세종,2024,3-1. 의료서비스 여건,1.028,-0.534965430163842,-0.8108414473549845
세종,2016,3-2. 산후조리 여건,1.821,,
세종,2017,3-2. 산후조리 여건,1.668,0.4782648055895639,
세종,2018,3-2. 산후조리 여건,1.566,0.7339738961406608,0.4782648055895639
세종,2019,3-2. 산후조리 여건,1.472,0.8324026079204114,0.7339738961406608
세종,2020,3-2. 산후조리 여건,1.277,1.1382689215033666,0.8324026079204114
세종,2021,3-2. 산후조리 여건,1.277,0.3986166212856379,1.1382689215033666
세종,2022,3-2. 산후조리 여건,1.121,0.5047610460749338,0.3986166212856379
세종,2023,3-2. 산후조리 여건,0.971,0.7839033673852074,0.5047610460749338
세종,2024,3-2. 산후조리 여건,1.028,0.7413069995724992,0.7839033673852074
세종,2016,3-3. 아동안전 수준,1.821,,
세종,2017,3-3. 아동안전 수준,1.668,0.8814924567238054,
세종,2018,3-3. 아동안전 수준,1.566,-0.5371429134956885,0.8814924567238054
세종,2019,3-3. 아동안전 수준,1.472,1.113110407684192,-0.5371429134956885
세종,2020,3-3. 아동안전 수준,1.277,-2.6433336273395467,1.113110407684192
세종,2021,3-3. 아동안전 수준,1.277,-0.3817741719351828,-2.6433336273395467
세종,2022,3-3. 아동안전 수준,1.121,-0.4119408533993825,-0.3817741719351828
세종,2023,3-3. 아동안전 수준,0.971,-2.6433336273395467,-0.4119408533993825
세종,2024,3-3. 아동안전 수준,1.028,-2.6433336273395467,-2.6433336273395467
세종,2016,4-1. 일·가정 양립 여건,1.821,,
세종,2017,4-1. 일·가정 양립 여건,1.668,-1.357246800285403,
세종,2018,4-1. 일·가정 양립 여건,1.566,-1.5326604985090486,-1.357246800285403
세종,2019,4-1. 일·가정 양립 여건,1.472,-3.177458244964427,-1.5326604985090486
세종,2020,4-1. 일·가정 양립 여건,1.277,-3.177458244964427,-3.177458244964427
세종,2021,4-1. 일·가정 양립 여건,1.277,-3.177458244964427,-3.177458244964427
세종,2022,4-1. 일·가정 양립 여건,1.121,1.33522727244297,-3.177458244964427
세종,2023,4-1. 일·가정 양립 여건,0.971,1.287036889870408,1.33522727244297
세종,2024,4-1. 일·가정 양립 여건,1.028,1.446044134699808,1.287036889870408
세종,2016,4-2. 사회적 가치관,1.821,,
세종,2017,4-2. 사회적 가치관,1.668,-0.2838746271788118,
세종,2018,4-2. 사회적 가치관,1.566,-0.2102371044440309,-0.2838746271788118
세종,2019,4-2. 사회적 가치관,1.472,-0.2666400477915192,-0.2102371044440309
세종,2020,4-2. 사회적 가치관,1.277,0.4322799142390668,-0.2666400477915192
세종,2021,4-2. 사회적 가치관,1.277,-0.0446307118431257,0.4322799142390668
세종,2022,4-2. 사회적 가치관,1.121,-0.109583730070095,-0.0446307118431257
세종,2023,4-2. 사회적 가치관,0.971,-0.4393860056241619,-0.109583730070095
세종,2024,4-2. 사회적 가치관,1.028,-0.4502792490198911,-0.4393860056241619
울산,2016,1-1. 고용여건,1.418,,
울산,2017,1-1. 고용여건,1.261,-4.9827634890310195,
울산,2018,1-1. 고용여건,1.131,0.0647613609190963,-4.9827634890310195
울산,2019,1-1. 고용여건,1.084,0.6097453008853787,0.0647613609190963
울산,2020,1-1. 고용여건,0.984,0.1991460838952454,0.6097453008853787
울산,2021,1-1. 고용여건,0.94,-0.0723869005461804,0.1991460838952454
울산,2022,1-1. 고용여건,0.848,0.2161859576287815,-0.0723869005461804
울산,2023,1-1. 고용여건,0.814,0.2299062997998889,0.2161859576287815
울산,2024,1-1. 고용여건,0.859,0.325361921669221,0.2299062997998889
울산,2016,1-2. 주거안정성,1.418,,
울산,2017,1-2. 주거안정성,1.261,-2.1430285928748103,
울산,2018,1-2. 주거안정성,1.131,-2.1430285928748103,-2.1430285928748103
울산,2019,1-2. 주거안정성,1.084,-0.0301590965890979,-2.1430285928748103
울산,2020,1-2. 주거안정성,0.984,0.2054388609999994,-0.0301590965890979
울산,2021,1-2. 주거안정성,0.94,0.3097437438538572,0.2054388609999994
울산,2022,1-2. 주거안정성,0.848,0.4432229757860455,0.3097437438538572
울산,2023,1-2. 주거안정성,0.814,0.4478688512049227,0.4432229757860455
울산,2024,1-2. 주거안정성,0.859,0.6334399607897132,0.4478688512049227
울산,2016,1-3. 경제적 여건,1.418,,
울산,2017,1-3. 경제적 여건,1.261,-1.1796050128004705,
울산,2018,1-3. 경제적 여건,1.131,-0.8071289872652312,-1.1796050128004705
울산,2019,1-3. 경제적 여건,1.084,0.6597212626658162,-0.8071289872652312
울산,2020,1-3. 경제적 여건,0.984,0.5744269724016035,0.6597212626658162
울산,2021,1-3. 경제적 여건,0.94,0.6383656308225719,0.5744269724016035
울산,2022,1-3. 경제적 여건,0.848,0.5490270016299635,0.6383656308225719
울산,2023,1-3. 경제적 여건,0.814,0.6874499582537725,0.5490270016299635
울산,2024,1-3. 경제적 여건,0.859,0.9195551213316135,0.6874499582537725
울산,2016,2-1. 돌봄 여건,1.418,,
울산,2017,2-1. 돌봄 여건,1.261,0.3957132441971078,
울산,2018,2-1. 돌봄 여건,1.131,3.037998604843527,0.3957132441971078
울산,2019,2-1. 돌봄 여건,1.084,0.8768579200926935,3.037998604843527
울산,2020,2-1. 돌봄 여건,0.984,-0.9143729197064148,0.8768579200926935
울산,2021,2-1. 돌봄 여건,0.94,0.1189568656894039,-0.9143729197064148
울산,2022,2-1. 돌봄 여건,0.848,0.7534981241024206,0.1189568656894039
울산,2023,2-1. 돌봄 여건,0.814,0.4313416841136737,0.7534981241024206
울산,2024,2-1. 돌봄 여건,0.859,0.4415090107872565,0.4313416841136737
울산,2016,2-2. 여가 인프라,1.418,,
울산,2017,2-2. 여가 인프라,1.261,-0.2354020488715593,
울산,2018,2-2. 여가 인프라,1.131,-0.8455697264066097,-0.2354020488715593
울산,2019,2-2. 여가 인프라,1.084,0.939993605703707,-0.8455697264066097
울산,2020,2-2. 여가 인프라,0.984,0.7289284050692239,0.939993605703707
울산,2021,2-2. 여가 인프라,0.94,0.0590027305557598,0.7289284050692239
울산,2022,2-2. 여가 인프라,0.848,0.0459453870434175,0.0590027305557598
울산,2023,2-2. 여가 인프라,0.814,-0.1308103212685261,0.0459453870434175
울산,2024,2-2. 여가 인프라,0.859,-0.0450418781126435,-0.1308103212685261
울산,2016,2-3. 가사수행 격차,1.418,,
울산,2017,2-3. 가사수행 격차,1.261,-0.931640529002546,
울산,2018,2-3. 가사수행 격차,1.131,-0.931640529002546,-0.931640529002546
울산,2019,2-3. 가사수행 격차,1.084,-0.931640529002546,-0.931640529002546
울산,2020,2-3. 가사수행 격차,0.984,-0.931640529002546,-0.931640529002546
울산,2021,2-3. 가사수행 격차,0.94,-0.931640529002546,-0.931640529002546
울산,2022,2-3. 가사수행 격차,0.848,-0.931640529002546,-0.931640529002546
울산,2023,2-3. 가사수행 격차,0.814,-0.931640529002546,-0.931640529002546
울산,2024,2-3. 가사수행 격차,0.859,-0.931640529002546,-0.931640529002546
울산,2016,3-1. 의료서비스 여건,1.418,,
울산,2017,3-1. 의료서비스 여건,1.261,-1.0219826115533637,
울산,2018,3-1. 의료서비스 여건,1.131,-0.3259883194200342,-1.0219826115533637
울산,2019,3-1. 의료서비스 여건,1.084,-1.5399699146683363,-0.3259883194200342
울산,2020,3-1. 의료서비스 여건,0.984,0.6850800654616536,-1.5399699146683363
울산,2021,3-1. 의료서비스 여건,0.94,0.9563546424979872,0.6850800654616536
울산,2022,3-1. 의료서비스 여건,0.848,0.3745509005746712,0.9563546424979872
울산,2023,3-1. 의료서비스 여건,0.814,1.558923118322937,0.3745509005746712
울산,2024,3-1. 의료서비스 여건,0.859,1.77909726249655,1.558923118322937
울산,2016,3-2. 산후조리 여건,1.418,,
울산,2017,3-2. 산후조리 여건,1.261,-1.1473565533926358,
울산,2018,3-2. 산후조리 여건,1.131,-1.1319797902063693,-1.1473565533926358
울산,2019,3-2. 산후조리 여건,1.084,-0.5841752075761157,-1.1319797902063693
울산,2020,3-2. 산후조리 여건,0.984,0.3056068089103413,-0.5841752075761157
울산,2021,3-2. 산후조리 여건,0.94,1.208548016099528,0.3056068089103413
울산,2022,3-2. 산후조리 여건,0.848,0.3092186581654956,1.208548016099528
울산,2023,3-2. 산후조리 여건,0.814,0.5714118198934531,0.3092186581654956
울산,2024,3-2. 산후조리 여건,0.859,0.991679122031721,0.5714118198934531
울산,2016,3-3. 아동안전 수준,1.418,,
울산,2017,3-3. 아동안전 수준,1.261,1.1448543531809818,
울산,2018,3-3. 아동안전 수준,1.131,-0.1920674066180979,1.1448543531809818
울산,2019,3-3. 아동안전 수준,1.084,-0.450063479854158,-0.1920674066180979
울산,2020,3-3. 아동안전 수준,0.984,-0.7944608156796754,-0.450063479854158
울산,2021,3-3. 아동안전 수준,0.94,-0.7739835269960921,-0.7944608156796754
울산,2022,3-3. 아동안전 수준,0.848,-1.5301110855081752,-0.7739835269960921
울산,2023,3-3. 아동안전 수준,0.814,-1.382407914124425,-1.5301110855081752
울산,2024,3-3. 아동안전 수준,0.859,-0.833239052898727,-1.382407914124425
울산,2016,4-1. 일·가정 양립 여건,1.418,,
울산,2017,4-1. 일·가정 양립 여건,1.261,0.7516041755007441,
울산,2018,4-1. 일·가정 양립 여건,1.131,0.6216860543287772,0.7516041755007441
울산,2019,4-1. 일·가정 양립 여건,1.084,-0.7150383334956414,0.6216860543287772
울산,2020,4-1. 일·가정 양립 여건,0.984,-0.2507072332422425,-0.7150383334956414
울산,2021,4-1. 일·가정 양립 여건,0.94,1.18515715089289,-0.2507072332422425
울산,2022,4-1. 일·가정 양립 여건,0.848,-0.7607319541378482,1.18515715089289
