지역,연도,당해계획예산_백만원,분모대안,예산단계,행정범위,회계범위,금액기준,분모금액_원,분모금액_백만원,출처,계획예산_총세출비율_pct,100pct_초과
인천,2023,4389696.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,23396855327000,23396855.327,행정안전부 지방재정365 세출예산,18.76190598543508,False
인천,2024,4721370.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,25046039246000,25046039.246,행정안전부 지방재정365 세출예산,18.850764999715597,False
전남,2016,1883686.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,16928894944000,16928894.944,행정안전부 지방재정365 세출예산,11.127046427018103,False
전남,2017,1392937.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,17876170156000,17876170.156,행정안전부 지방재정365 세출예산,7.792144446177534,False
전남,2018,1647546.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,19202211739000,19202211.739,행정안전부 지방재정365 세출예산,8.579980381394336,False
전남,2019,1540331.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,21252983432000,21252983.432,행정안전부 지방재정365 세출예산,7.247598930890654,False
전남,2020,1840688.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,23898238351000,23898238.351,행정안전부 지방재정365 세출예산,7.7021911530268845,False
전남,2021,1966392.42,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,25352120034000,25352120.034,행정안전부 지방재정365 세출예산,7.756323405548923,False
전남,2022,2258897.4,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,27541923539000,27541923.539,행정안전부 지방재정365 세출예산,8.201668982202165,False
전남,2023,2712169.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,29743428723000,29743428.723,행정안전부 지방재정365 세출예산,9.118548588524812,False
전남,2024,2621833.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,29734410136000,29734410.136,행정안전부 지방재정365 세출예산,8.817504662134521,False
전북,2016,1401390.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,13905241259000,13905241.259,행정안전부 지방재정365 세출예산,10.078142291080114,False
전북,2017,1500137.7,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,14592475472000,14592475.472,행정안전부 지방재정365 세출예산,10.280213956010822,False
전북,2018,1629235.5,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,16042221537000,16042221.537,행정안전부 지방재정365 세출예산,10.15592196032394,False
전북,2019,1908798.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,17641598112000,17641598.112,행정안전부 지방재정365 세출예산,10.81987010406736,False
전북,2020,2018401.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,19616008914000,19616008.914,행정안전부 지방재정365 세출예산,10.28955996527643,False
전북,2021,2200038.999,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,21366755191000,21366755.191,행정안전부 지방재정365 세출예산,10.296551719405151,False
전북,2022,2540795.1,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,22604455537000,22604455.537,행정안전부 지방재정365 세출예산,11.240240207693173,False
전북,2023,2695319.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,25212865274000,25212865.274,행정안전부 지방재정365 세출예산,10.690252657556798,False
전북,2024,2862745.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,25385238356000,25385238.356,행정안전부 지방재정365 세출예산,11.277203545829098,False
제주,2016,542630.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,4606950463000,4606950.463,행정안전부 지방재정365 세출예산,11.77850737397868,False
제주,2017,542097.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,5104290043000,5104290.043,행정안전부 지방재정365 세출예산,10.620419204888824,False
제주,2018,2211904.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,5776143019000,5776143.019,행정안전부 지방재정365 세출예산,38.293788653158,False
제주,2019,689085.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,6032330256000,6032330.256,행정안전부 지방재정365 세출예산,11.42319751665798,False
제주,2020,816440.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,6758074945000,6758074.945,행정안전부 지방재정365 세출예산,12.080955103998184,False
제주,2021,704514.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,6499212139000,6499212.139,행정안전부 지방재정365 세출예산,10.839990831694868,False
제주,2022,913167.7,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,7092804666000,7092804.666,행정안전부 지방재정365 세출예산,12.874564336691124,False
제주,2023,1002935.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,8070231073000,8070231.073,행정안전부 지방재정365 세출예산,12.42758715243543,False
제주,2024,1047248.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,8573698842000,8573698.842,행정안전부 지방재정365 세출예산,12.21465809913737,False
충남,2016,1317305.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,14551055846000,14551055.846,행정안전부 지방재정365 세출예산,9.052985666068482,False
충남,2017,1301513.7999999998,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,15156165643000,15156165.643,행정안전부 지방재정365 세출예산,8.58735534208888,False
충남,2018,1308334.9,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,16473687134000,16473687.134,행정안전부 지방재정365 세출예산,7.941967632126088,False
충남,2019,1809236.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,18076190502000,18076190.502,행정안전부 지방재정365 세출예산,10.008945191188493,False
충남,2020,1425058.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,20076231353000,20076231.353,행정안전부 지방재정365 세출예산,7.098234598631745,False
충남,2021,1253034.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,21859856967000,21859856.967,행정안전부 지방재정365 세출예산,5.7321235079058415,False
충남,2022,1666990.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,23557386126000,23557386.126,행정안전부 지방재정365 세출예산,7.076294420288691,False
충남,2023,1693900.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,25476342681000,25476342.681,행정안전부 지방재정365 세출예산,6.64891354779622,False
충남,2024,1060854.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,26582120272000,26582120.272,행정안전부 지방재정365 세출예산,3.990855466549971,False
충북,2016,1198606.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,10208877328000,10208877.328,행정안전부 지방재정365 세출예산,11.740820870798107,False
충북,2017,1184144.7,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,10758722585000,10758722.585,행정안전부 지방재정365 세출예산,11.006368931298175,False
충북,2018,1087783.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,11596721232000,11596721.232,행정안전부 지방재정365 세출예산,9.380090960524004,False
충북,2019,1216343.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,12767723158000,12767723.158,행정안전부 지방재정365 세출예산,9.52670248992565,False
충북,2020,1730007.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,14240598692000,14240598.692,행정안전부 지방재정365 세출예산,12.14841480626705,False
충북,2021,1856518.64,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,15651077344000,15651077.344,행정안전부 지방재정365 세출예산,11.861922340519996,False
충북,2022,1864639.7,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,17154471447000,17154471.447,행정안전부 지방재정365 세출예산,10.869700682769162,False
충북,2023,1875132.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,19398967938000,19398967.938,행정안전부 지방재정365 세출예산,9.666143095823493,False
충북,2024,2209471.0,지역통합_4개회계_총계,당초예산,광역본청+기초,일반+기타특별+공기업특별+기금,총계,19932084375000,19932084.375,행정안전부 지방재정365 세출예산,11.084997225735455,False
강원,2016,966330.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,7750938308000,7750938.308,행정안전부 지방재정365 기능별 회계별 세출예산,12.467264756869744,False
강원,2017,1189656.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,8180500898000,8180500.898,행정안전부 지방재정365 기능별 회계별 세출예산,14.542581375314704,False
강원,2018,1070709.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,8661961011000,8661961.011,행정안전부 지방재정365 기능별 회계별 세출예산,12.361046172342324,False
강원,2019,1610182.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,9530696780000,9530696.78,행정안전부 지방재정365 기능별 회계별 세출예산,16.894693401419914,False
강원,2020,1479594.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,10502613248000,10502613.248,행정안전부 지방재정365 기능별 회계별 세출예산,14.08786522993939,False
강원,2021,1968341.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,10883854101000,10883854.101,행정안전부 지방재정365 기능별 회계별 세출예산,18.08496311815821,False
강원,2022,1320745.8,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,11964780124000,11964780.124,행정안전부 지방재정365 기능별 회계별 세출예산,11.038613215722476,False
강원,2023,2579093.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,12896266933000,12896266.933,행정안전부 지방재정365 기능별 회계별 세출예산,19.998756333124668,False
강원,2024,2540007.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,12543665658000,12543665.658,행정안전부 지방재정365 기능별 회계별 세출예산,20.24932000941889,False
경기,2016,4814583.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,25789392102000,25789392.102,행정안전부 지방재정365 기능별 회계별 세출예산,18.668850281378376,False
경기,2017,5514545.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,28269606207000,28269606.207,행정안전부 지방재정365 기능별 회계별 세출예산,19.506974945531827,False
경기,2018,7061650.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,32183599942000,32183599.942,행정안전부 지방재정365 기능별 회계별 세출예산,21.94176541072541,False
경기,2019,8641670.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,35421820208000,35421820.208,행정안전부 지방재정365 기능별 회계별 세출예산,24.396459440128613,False
경기,2020,10166623.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,38597545899000,38597545.899,행정안전부 지방재정365 기능별 회계별 세출예산,26.34007619708123,False
경기,2021,10065813.95,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,40487917953000,40487917.953,행정안전부 지방재정365 기능별 회계별 세출예산,24.86127827487894,False
경기,2022,9215575.7,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,46882680735000,46882680.735,행정안전부 지방재정365 기능별 회계별 세출예산,19.656673968986937,False
경기,2023,12285412.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,48279629553000,48279629.553,행정안전부 지방재정365 기능별 회계별 세출예산,25.44636757519737,False
경기,2024,13821287.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,50379437726000,50379437.726,행정안전부 지방재정365 기능별 회계별 세출예산,27.43438121554711,False
경남,2016,1481184.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,11239615533000,11239615.533,행정안전부 지방재정365 기능별 회계별 세출예산,13.178244359437203,False
경남,2017,1707499.35,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,11963776034000,11963776.034,행정안전부 지방재정365 기능별 회계별 세출예산,14.272244357863578,False
경남,2018,1999188.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,12805559921000,12805559.921,행정안전부 지방재정365 기능별 회계별 세출예산,15.61187493817827,False
경남,2019,2831100.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,14204914934000,14204914.934,행정안전부 지방재정365 기능별 회계별 세출예산,19.93042558265277,False
경남,2020,1717208.36,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,15975334915000,15975334.915,행정안전부 지방재정365 기능별 회계별 세출예산,10.749122751646551,False
경남,2021,3255588.1419999995,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,16541125282000,16541125.282,행정안전부 지방재정365 기능별 회계별 세출예산,19.68178153842242,False
경남,2022,3325544.7,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,18081527161000,18081527.161,행정안전부 지방재정365 기능별 회계별 세출예산,18.391945936805932,False
경남,2023,3893879.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,19521668404000,19521668.404,행정안전부 지방재정365 기능별 회계별 세출예산,19.94644576178818,False
경남,2024,4041141.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,19556382101000,19556382.101,행정안전부 지방재정365 기능별 회계별 세출예산,20.66405217043371,False
경북,2016,1659180.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,12368693230000,12368693.23,행정안전부 지방재정365 기능별 회계별 세출예산,13.4143516145723,False
경북,2017,1817693.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,12910416582000,12910416.582,행정안전부 지방재정365 기능별 회계별 세출예산,14.079274579987366,False
경북,2018,2487285.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,13891949713000,13891949.713,행정안전부 지방재정365 기능별 회계별 세출예산,17.90450621680853,False
경북,2019,2232261.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,14698564625000,14698564.625,행정안전부 지방재정365 기능별 회계별 세출예산,15.186931900841985,False
경북,2020,2646517.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,16125489821000,16125489.821,행정안전부 지방재정365 기능별 회계별 세출예산,16.412009987774002,False
경북,2021,3199705.6,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,16997899656000,16997899.656,행정안전부 지방재정365 기능별 회계별 세출예산,18.82412336085625,False
경북,2022,3356569.7,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,18780254660000,18780254.66,행정안전부 지방재정365 기능별 회계별 세출예산,17.872865734611928,False
경북,2023,3406826.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,20522360749000,20522360.749,행정안전부 지방재정365 기능별 회계별 세출예산,16.600556055257947,False
경북,2024,4062706.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,20928449602000,20928449.602,행정안전부 지방재정365 기능별 회계별 세출예산,19.41236009958307,False
광주,2016,1102184.9,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,3242742218000,3242742.218,행정안전부 지방재정365 기능별 회계별 세출예산,33.98928517604417,False
광주,2017,1244520.8,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,3450033993000,3450033.993,행정안전부 지방재정365 기능별 회계별 세출예산,36.07271124067444,False
광주,2018,3239297.3600000003,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,3873448543000,3873448.543,행정안전부 지방재정365 기능별 회계별 세출예산,83.6282533261989,False
광주,2019,1088029.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,4398652776000,4398652.776,행정안전부 지방재정365 기능별 회계별 세출예산,24.735505515155037,False
광주,2020,194720.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,4846911199000,4846911.199,행정안전부 지방재정365 기능별 회계별 세출예산,4.017403909528486,False
광주,2021,824741.7,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,5240509056000,5240509.056,행정안전부 지방재정365 기능별 회계별 세출예산,15.737816521006312,False
광주,2022,870927.5,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,6041548613000,6041548.613,행정안전부 지방재정365 기능별 회계별 세출예산,14.415633404421635,False
광주,2023,1223803.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,6264604615000,6264604.615,행정안전부 지방재정365 기능별 회계별 세출예산,19.535199349528302,False
광주,2024,1240977.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,6122644407000,6122644.407,행정안전부 지방재정365 기능별 회계별 세출예산,20.268644028733647,False
대구,2016,774602.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,5456005474000,5456005.474,행정안전부 지방재정365 기능별 회계별 세출예산,14.19723648906295,False
대구,2017,959658.5,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,5711161736000,5711161.736,행정안전부 지방재정365 기능별 회계별 세출예산,16.80321000105538,False
대구,2018,1446836.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,6179449038000,6179449.038,행정안전부 지방재정365 기능별 회계별 세출예산,23.4136731463081,False
대구,2019,1765898.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,6860066336000,6860066.336,행정안전부 지방재정365 기능별 회계별 세출예산,25.741704431238315,False
대구,2020,1929459.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,7573768745000,7573768.745,행정안전부 지방재정365 기능별 회계별 세출예산,25.47554678473352,False
대구,2021,2164115.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,8081869448000,8081869.448,행정안전부 지방재정365 기능별 회계별 세출예산,26.77740606828966,False
대구,2022,2523629.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,8805407918000,8805407.918,행정안전부 지방재정365 기능별 회계별 세출예산,28.659989673405157,False
대구,2023,2696432.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,9368251465000,9368251.465,행정안전부 지방재정365 기능별 회계별 세출예산,28.782660351015675,False
대구,2024,2848338.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,9402609965000,9402609.965,행정안전부 지방재정365 기능별 회계별 세출예산,30.293057040572457,False
대전,2016,709547.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,3001119400000,3001119.4,행정안전부 지방재정365 기능별 회계별 세출예산,23.642744770501302,False
대전,2017,935218.2,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,3283913248000,3283913.248,행정안전부 지방재정365 기능별 회계별 세출예산,28.47877301781877,False
대전,2018,997696.4,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,3725837368000,3725837.368,행정안전부 지방재정365 기능별 회계별 세출예산,26.777776415280186,False
대전,2019,685088.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,4111251535000,4111251.535,행정안전부 지방재정365 기능별 회계별 세출예산,16.66373351685474,False
대전,2020,1247751.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,4724111111000,4724111.111,행정안전부 지방재정365 기능별 회계별 세출예산,26.412397394604803,False
대전,2021,1337995.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,5069812432000,5069812.432,행정안전부 지방재정365 기능별 회계별 세출예산,26.3914102927112,False
대전,2022,1500606.3,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,5824222354000,5824222.354,행정안전부 지방재정365 기능별 회계별 세출예산,25.76492119964141,False
대전,2023,1222344.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,5971587847000,5971587.847,행정안전부 지방재정365 기능별 회계별 세출예산,20.469329620832422,False
대전,2024,1676350.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,6007988861000,6007988.861,행정안전부 지방재정365 기능별 회계별 세출예산,27.902015779053556,False
부산,2016,1757736.53,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,7936628661000,7936628.661,행정안전부 지방재정365 기능별 회계별 세출예산,22.14714339146779,False
부산,2017,3477747.6,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,8324620549000,8324620.549,행정안전부 지방재정365 기능별 회계별 세출예산,41.77665011311256,False
부산,2018,2341626.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,9127383779000,9127383.779,행정안전부 지방재정365 기능별 회계별 세출예산,25.65495279586622,False
부산,2019,2525413.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,9530346954000,9530346.954,행정안전부 지방재정365 기능별 회계별 세출예산,26.49864702921497,False
부산,2020,3494318.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,10721697370000,10721697.37,행정안전부 지방재정365 기능별 회계별 세출예산,32.591089632667,False
부산,2021,3944822.1,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,11408099937000,11408099.937,행정안전부 지방재정365 기능별 회계별 세출예산,34.579133438388986,False
부산,2022,5106355.100000001,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,12486133197000,12486133.197,행정안전부 지방재정365 기능별 회계별 세출예산,40.89620877364088,False
부산,2023,4317819.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,13394209887000,13394209.887,행정안전부 지방재정365 기능별 회계별 세출예산,32.23645915979515,False
부산,2024,4796613.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,14017918064000,14017918.064,행정안전부 지방재정365 기능별 회계별 세출예산,34.217727469233694,False
서울,2016,4173074.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,19155634899000,19155634.899,행정안전부 지방재정365 기능별 회계별 세출예산,21.785098859959223,False
서울,2017,4761473.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,20793208368000,20793208.368,행정안전부 지방재정365 기능별 회계별 세출예산,22.89917417134979,False
서울,2018,5912413.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,22616728925000,22616728.925,행정안전부 지방재정365 기능별 회계별 세출예산,26.141768863244224,False
서울,2019,5907309.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,25023752325000,25023752.325,행정안전부 지방재정365 기능별 회계별 세출예산,23.6068073375962,False
서울,2020,6677517.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,28035261691000,28035261.691,행정안전부 지방재정365 기능별 회계별 세출예산,23.818279542379464,False
서울,2021,7529092.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,28697650396000,28697650.396,행정안전부 지방재정365 기능별 회계별 세출예산,26.235917910023172,False
서울,2022,7957659.899999999,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,31789979293000,31789979.293,행정안전부 지방재정365 기능별 회계별 세출예산,25.031975726238482,False
서울,2023,8314712.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,33826492106000,33826492.106,행정안전부 지방재정365 기능별 회계별 세출예산,24.58047371257031,False
서울,2024,4872683.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,35050980179000,35050980.179,행정안전부 지방재정365 기능별 회계별 세출예산,13.901702534753529,False
세종,2016,97707.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,753684202000,753684.202,행정안전부 지방재정365 기능별 회계별 세출예산,12.963917744424208,False
세종,2017,89445.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,940036197000,940036.197,행정안전부 지방재정365 기능별 회계별 세출예산,9.515059131281516,False
세종,2018,104743.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,1052829448000,1052829.448,행정안전부 지방재정365 기능별 회계별 세출예산,9.948714884350384,False
세종,2019,129545.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,1072599341000,1072599.341,행정안전부 지방재정365 기능별 회계별 세출예산,12.077669176938269,False
세종,2020,209363.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,1117020100000,1117020.1,행정안전부 지방재정365 기능별 회계별 세출예산,18.742993075952704,False
세종,2021,175466.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,1277509741000,1277509.741,행정안전부 지방재정365 기능별 회계별 세출예산,13.73500290202484,False
세종,2022,231310.4,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,1480636680000,1480636.68,행정안전부 지방재정365 기능별 회계별 세출예산,15.622360510479858,False
세종,2023,318453.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,1486921045000,1486921.045,행정안전부 지방재정365 기능별 회계별 세출예산,21.416940803336335,False
세종,2024,329034.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,1453786068000,1453786.068,행정안전부 지방재정365 기능별 회계별 세출예산,22.632903646728302,False
울산,2016,577145.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,2981259754000,2981259.754,행정안전부 지방재정365 기능별 회계별 세출예산,19.359098086828432,False
울산,2017,2222729.4,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,3391963866000,3391963.866,행정안전부 지방재정365 기능별 회계별 세출예산,65.5292770739675,False
울산,2018,948045.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,3501211047000,3501211.047,행정안전부 지방재정365 기능별 회계별 세출예산,27.077630776137557,False
울산,2019,356752.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,3735451759000,3735451.759,행정안전부 지방재정365 기능별 회계별 세출예산,9.550437885871785,False
울산,2020,1240133.6,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,3921492643000,3921492.643,행정안전부 지방재정365 기능별 회계별 세출예산,31.624019548109604,False
울산,2021,977844.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,4049777411000,4049777.411,행정안전부 지방재정365 기능별 회계별 세출예산,24.14562334571726,False
울산,2022,938106.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,4504577275000,4504577.275,행정안전부 지방재정365 기능별 회계별 세출예산,20.825616761119942,False
울산,2023,3219772.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,4778449701000,4778449.701,행정안전부 지방재정365 기능별 회계별 세출예산,67.3811005968356,False
울산,2024,1273043.0,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,4892681913000,4892681.913,행정안전부 지방재정365 기능별 회계별 세출예산,26.019328920964334,False
인천,2016,1094772.2,지역통합_일반회계_순계,당초예산,광역본청+기초,일반회계,순계,6705474423000,6705474.423,행정안전부 지방재정365 기능별 회계별 세출예산,16.3265435215873,False
