세부영역,지역,종속변수,설명변수,추정가능,추정제외사유,지역별_반응계수,구조환경1점당_예산변화율_pct,군집표준오차,t값,p값,95%신뢰구간_하한,95%신뢰구간_상한,관측치,지역수,연도수,설계행렬_모수수,설계행렬_계수,지역고정효과,연도고정효과,지역군집표준오차,FDR_q값,FDR_0.05_유의
1-3. 경제적 여건,충북,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.0437046274992447,4.467374141724534,,,,,,136,17,8,41,41,True,True,False,,False
2-1. 돌봄 여건,강원,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,-0.021361421714878433,-2.113488248010107,,,,,,136,17,8,41,41,True,True,False,,False
2-1. 돌봄 여건,경기,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,-0.04741755291697718,-4.631090122434097,,,,,,136,17,8,41,41,True,True,False,,False
2-1. 돌봄 여건,경남,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.009899093960078105,0.9948252063692183,,,,,,136,17,8,41,41,True,True,False,,False
2-1. 돌봄 여건,경북,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.003395004386257297,0.34007739410222493,,,,,,136,17,8,41,41,True,True,False,,False
2-1. 돌봄 여건,광주,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,-0.16991699661143986,-15.62651534587087,,,,,,136,17,8,41,41,True,True,False,,False
2-1. 돌봄 여건,대구,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.05684300158536312,5.848961615807914,,,,,,136,17,8,41,41,True,True,False,,False
2-1. 돌봄 여건,대전,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,-0.019689550425810637,-1.9496977192353566,,,,,,136,17,8,41,41,True,True,False,,False
2-1. 돌봄 여건,부산,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,-0.034765469502085776,-3.4168093264945902,,,,,,136,17,8,41,41,True,True,False,,False
2-1. 돌봄 여건,서울,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,-0.03717130971154231,-3.6488937592010746,,,,,,136,17,8,41,41,True,True,False,,False
2-1. 돌봄 여건,세종,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.002784222099719194,0.278810164573986,,,,,,136,17,8,41,41,True,True,False,,False
2-1. 돌봄 여건,울산,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,-0.04944343784253454,-4.824100984410938,,,,,,136,17,8,41,41,True,True,False,,False
2-1. 돌봄 여건,인천,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.03366805725578359,3.424124086669251,,,,,,136,17,8,41,41,True,True,False,,False
2-1. 돌봄 여건,전남,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.057239524425774874,5.8909414691577515,,,,,,136,17,8,41,41,True,True,False,,False
2-1. 돌봄 여건,전북,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,-0.016662159902535018,-1.6524113894522308,,,,,,136,17,8,41,41,True,True,False,,False
2-1. 돌봄 여건,제주,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,-0.060724992857100125,-5.891799153285732,,,,,,136,17,8,41,41,True,True,False,,False
2-1. 돌봄 여건,충남,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,-0.014459854115166006,-1.4355812503845942,,,,,,136,17,8,41,41,True,True,False,,False
2-1. 돌봄 여건,충북,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,-0.01568020604854327,-1.5557911652482463,,,,,,136,17,8,41,41,True,True,False,,False
2-2. 여가 인프라,강원,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.1854638886801624,20.37767290237712,,,,,,136,17,8,41,41,True,True,False,,False
2-2. 여가 인프라,경기,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.06042894974937248,6.229211876768473,,,,,,136,17,8,41,41,True,True,False,,False
2-2. 여가 인프라,경남,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,-0.06676952078192316,-6.45892307634639,,,,,,136,17,8,41,41,True,True,False,,False
2-2. 여가 인프라,경북,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.0877198055984689,9.168219593125801,,,,,,136,17,8,41,41,True,True,False,,False
2-2. 여가 인프라,광주,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,-0.02351511768422071,-2.3240791780042698,,,,,,136,17,8,41,41,True,True,False,,False
2-2. 여가 인프라,대구,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,-0.03956793023935175,-3.879534308960976,,,,,,136,17,8,41,41,True,True,False,,False
2-2. 여가 인프라,대전,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,-0.02510094597760098,-2.478853661512008,,,,,,136,17,8,41,41,True,True,False,,False
2-2. 여가 인프라,부산,log1p_인구1인당_실질예산_t+1,구조환경지수_t,True,,0.05538626504976193,5.69487982170403,,,,,,136,17,8,41,41,True,True,False,,False
