지역,연도,세부영역,당해계획예산_백만원_provisional,사업수,예산결측_사업수,CPI_지수,CPI_기준연도,당해계획예산_실질_백만원_provisional,전년대비_실질증감률_pct_provisional,전체인구_명,인구1인당_실질예산_원,직전1년_출산율하락도,합계출산율,구조환경지수_전년도,인구1인당_실질예산_전년도,인구1인당_실질예산_전전년도
부산,2023,2-1. 돌봄 여건,1305799.0,188,0,97.706583,2024,1336449.3567439565,-14.20339163901594,3293362,405800.9282744978,0.0050000000000000044,0.664,36.843435367313845,469494.6121000725,328284.27947378013
부산,2024,2-1. 돌봄 여건,1048558.0,170,0,100.0,2024,1048558.0,-21.54150887133931,3266598,320993.89027973445,0.05899999999999994,0.683,37.50493862190869,405800.9282744978,469494.6121000725
부산,2016,2-2. 여가 인프라,5057.5,41,0,83.786765,2024,6036.156187674747,,3498529,1725.34118987573,,1.095,,,
부산,2017,2-2. 여가 인프라,5415.0,36,0,85.339636,2024,6345.234469947822,5.120448720398962,3470653,1828.2537810457632,,0.976,7.3445794094280865,1725.34118987573,
부산,2018,2-2. 여가 인프라,9024.0,42,1,86.797969,2024,10396.5566291073,63.84826562906814,3441453,3020.978821767231,0.119,0.899,8.00415688847064,1828.2537810457632,1725.34118987573
부산,2019,2-2. 여가 인프라,3390.0,41,0,87.068452,2024,3893.488309634815,-62.55021303174368,3413841,1140.5007759983007,0.07699999999999996,0.827,7.096130111010664,3020.978821767231,1828.2537810457632
부산,2020,2-2. 여가 인프라,1222.0,33,0,87.535014,2024,1396.0128000893449,-64.14493407788652,3391946,411.5669294526932,0.07200000000000006,0.747,8.224827525854876,1140.5007759983007,3020.978821767231
부산,2021,2-2. 여가 인프라,38432.3,48,0,89.802171,2024,42796.626820970734,2965.63283791035,3350380,12773.663530993716,0.07999999999999996,0.728,10.424475588093909,411.5669294526932,1140.5007759983007
부산,2022,2-2. 여가 인프라,71754.70000000001,66,0,94.590336,2024,75858.38367251388,77.2531839713652,3317812,22863.978933258993,0.019000000000000017,0.723,12.955844048607384,12773.663530993716,411.5669294526932
부산,2023,2-2. 여가 인프라,60990.0,71,0,97.706583,2024,62421.58729468617,-17.713001157308238,3293362,18953.758285510725,0.0050000000000000044,0.664,23.616681487060088,22863.978933258993,12773.663530993716
부산,2024,2-2. 여가 인프라,28925.0,66,0,100.0,2024,28925.0,-53.66186402238071,3266598,8854.777967781773,0.05899999999999994,0.683,33.24137297105711,18953.758285510725,22863.978933258993
부산,2016,2-3. 가사수행 격차,6.5,3,0,83.786765,2024,7.757788476497451,,3498529,2.217442952880325,,1.095,,,
부산,2017,2-3. 가사수행 격차,4.0,2,0,85.339636,2024,4.687153809749083,-39.581314649799815,3470653,1.3505106415850514,,0.976,22.33965268448028,2.217442952880325,
부산,2018,2-3. 가사수행 격차,4.0,2,0,86.797969,2024,4.608402761129123,-1.6801464559614288,3441453,1.3390863571663256,0.119,0.899,22.33965268448028,1.3505106415850514,2.217442952880325
부산,2019,2-3. 가사수행 격차,2.0,2,0,87.068452,2024,2.297043250522014,-50.155327787382745,3413841,0.67286181474826,0.07699999999999996,0.827,22.33965268448028,1.3390863571663256,1.3505106415850514
부산,2020,2-3. 가사수행 격차,3.0,2,0,87.535014,2024,3.427200000219341,49.20049935674883,3391946,1.0103934438282156,0.07200000000000006,0.747,22.33965268448028,0.67286181474826,1.3390863571663256
부산,2021,2-3. 가사수행 격차,69.8,3,0,89.802171,2024,77.72640596851494,2167.927344874546,3350380,23.19928066921213,0.07999999999999996,0.728,22.33965268448028,1.0103934438282156,0.67286181474826
부산,2022,2-3. 가사수행 격차,129.1,5,0,94.590336,2024,136.48328725674472,75.59449141650876,3317812,41.13653433550325,0.019000000000000017,0.723,21.908079149458462,23.19928066921213,1.0103934438282156
부산,2023,2-3. 가사수행 격차,21.0,2,0,97.706583,2024,21.49292233461895,-84.2523412451316,3293362,6.5261341858620305,0.0050000000000000044,0.664,21.476505614436668,41.13653433550325,23.19928066921213
부산,2024,2-3. 가사수행 격차,21.0,2,0,100.0,2024,21.0,-2.2934170000000087,3266598,6.428706562607337,0.05899999999999994,0.683,21.044932079414853,6.5261341858620305,41.13653433550325
부산,2016,3-1. 의료서비스 여건,21010.8,35,0,83.786765,2024,25076.514172614257,,3498529,7167.730829904298,,1.095,,,
부산,2017,3-1. 의료서비스 여건,17175.0,33,1,85.339636,2024,20125.466670610127,-19.743762900710916,3470653,5798.755067305814,,0.976,59.70059638162357,7167.730829904298,
부산,2018,3-1. 의료서비스 여건,8701.0,37,0,86.797969,2024,10024.428106146126,-50.19033212886872,3441453,2912.8475984260504,0.119,0.899,59.99859561537828,5798.755067305814,7167.730829904298
부산,2019,3-1. 의료서비스 여건,9355.0,36,0,87.068452,2024,10744.419804316723,7.182371807616228,3413841,3147.311138484986,0.07699999999999996,0.827,60.37196651206336,2912.8475984260504,5798.755067305814
부산,2020,3-1. 의료서비스 여건,9990.0,32,0,87.535014,2024,11412.576000730403,6.2186344966271845,3391946,3364.6101679479584,0.07200000000000006,0.747,56.17812764180724,3147.311138484986,2912.8475984260504
부산,2021,3-1. 의료서비스 여건,16095.100000000002,36,0,89.802171,2024,17922.840640456234,57.04465529350404,3350380,5349.49487534436,0.07999999999999996,0.728,53.73503966338807,3364.6101679479584,3147.311138484986
부산,2022,3-1. 의료서비스 여건,16204.0,34,0,94.590336,2024,17130.714072101404,-4.419648560434142,3317812,5163.2564087722285,0.019000000000000017,0.723,57.575785140463545,5349.49487534436,3364.6101679479584
부산,2023,3-1. 의료서비스 여건,27005.0,39,0,97.706583,2024,27638.87464982784,61.34105404771031,3293362,8392.297794724007,0.0050000000000000044,0.664,59.15050023797479,5163.2564087722285,5349.49487534436
부산,2024,3-1. 의료서비스 여건,33044.0,39,0,100.0,2024,33044.0,19.55624249775967,3266598,10115.722840704611,0.05899999999999994,0.683,58.97027639415184,8392.297794724007,5163.2564087722285
부산,2016,3-2. 산후조리 여건,5247.0,3,0,83.786765,2024,6262.325559412635,,3498529,1789.9881805789332,,1.095,,,
부산,2017,3-2. 산후조리 여건,4430.0,3,0,85.339636,2024,5191.022844297109,-17.107106696254338,3470653,1495.6905355554445,,0.976,41.616896144528695,1789.9881805789332,
부산,2018,3-2. 산후조리 여건,4431.0,3,0,86.797969,2024,5104.958158640786,-1.6579523580959488,3441453,1483.3729121509973,0.119,0.899,42.771837089315426,1495.6905355554445,1789.9881805789332
부산,2019,3-2. 산후조리 여건,6391.0,4,0,87.068452,2024,7340.2017070430975,43.785736904011245,3413841,2150.129929028065,0.07699999999999996,0.827,43.8188377638887,1483.3729121509973,1495.6905355554445
부산,2020,3-2. 산후조리 여건,10240.0,5,0,87.535014,2024,11698.176000748685,59.371315225901846,3391946,3448.809621600309,0.07200000000000006,0.747,44.00917343851311,2150.129929028065,1483.3729121509973
부산,2021,3-2. 산후조리 여건,10319.0,5,0,89.802171,2024,11490.813512737905,-1.7726053018650711,3350380,3429.70454477937,0.07999999999999996,0.728,44.334723170918075,3448.809621600309,2150.129929028065
부산,2022,3-2. 산후조리 여건,11033.0,6,0,94.590336,2024,11663.982248672846,1.5070189394595923,3317812,3515.564549369538,0.019000000000000017,0.723,45.86850490632257,3429.70454477937,3448.809621600309
부산,2023,3-2. 산후조리 여건,10853.0,7,0,97.706583,2024,11107.746957029498,-4.768828345110332,3293362,3372.7683009124103,0.0050000000000000044,0.664,48.86619070859725,3515.564549369538,3429.70454477937
부산,2024,3-2. 산후조리 여건,11403.0,7,0,100.0,2024,11403.0,2.6580821845572533,3266598,3490.787663495784,0.05899999999999994,0.683,50.659321165705165,3372.7683009124103,3515.564549369538
부산,2016,3-3. 아동안전 수준,1096.4,11,0,83.786765,2024,1308.5598900972009,,3498529,374.03145439045977,,1.095,,,
부산,2017,3-3. 아동안전 수준,16964.0,16,0,85.339636,2024,19878.21930714586,1419.091289407418,3470653,5727.515630962202,,0.976,49.79965049226258,374.03145439045977,
부산,2018,3-3. 아동안전 수준,22463.0,23,0,86.797969,2024,25879.637805810875,30.190926088171356,3441453,7519.974210256794,0.119,0.899,58.31289805154502,5727.515630962202,374.03145439045977
부산,2019,3-3. 아동안전 수준,10285.0,18,0,87.068452,2024,11812.54491580946,-54.35583370816289,3413841,3460.191882342927,0.07699999999999996,0.827,69.85074099300735,7519.974210256794,5727.515630962202
부산,2020,3-3. 아동안전 수준,7904.0,20,0,87.535014,2024,9029.52960057789,-23.559828428731635,3391946,2662.0499266727384,0.07200000000000006,0.747,73.16651412487433,3460.191882342927,7519.974210256794
부산,2021,3-3. 아동안전 수준,5984.7,20,0,89.802171,2024,6664.315498564059,-26.194211732385885,3350380,1989.122278238307,0.07999999999999996,0.728,81.77348553019358,2662.0499266727384,3460.191882342927
부산,2022,3-3. 아동안전 수준,7260.9,22,0,94.590336,2024,7676.1541475019185,15.18293437872016,3317812,2313.619381538773,0.019000000000000017,0.723,80.07519617750934,1989.122278238307,2662.0499266727384
부산,2023,3-3. 아동안전 수준,7222.0,25,0,97.706583,2024,7391.518338124669,-3.7080522864418985,3293362,2244.3686233474086,0.0050000000000000044,0.664,80.18694119747813,2313.619381538773,1989.122278238307
부산,2024,3-3. 아동안전 수준,14110.0,15,0,100.0,2024,14110.0,90.89447329410136,3266598,4319.478552304263,0.05899999999999994,0.683,75.16321056360458,2244.3686233474086,2313.619381538773
부산,2016,4-1. 일·가정 양립 여건,1300.7,31,0,83.786765,2024,1552.393149443113,,3498529,443.7273921248368,,1.095,,,
부산,2017,4-1. 일·가정 양립 여건,1429.0,29,3,85.339636,2024,1674.48569853286,7.864795662976531,3470653,482.4699267062596,,0.976,24.565156206023076,443.7273921248368,
부산,2018,4-1. 일·가정 양립 여건,798.0,33,0,86.797969,2024,919.37635084526,-45.09500130990707,3441453,267.14772825468197,0.119,0.899,29.84238671545172,482.4699267062596,443.7273921248368
부산,2019,4-1. 일·가정 양립 여건,1519.0,39,0,87.068452,2024,1744.60434877147,89.75954158136747,3413841,511.0385483013034,0.07699999999999996,0.827,26.473090397079904,267.14772825468197,482.4699267062596
부산,2020,4-1. 일·가정 양립 여건,1535.0,34,0,87.535014,2024,1753.5840001122294,0.5147099023960822,3391946,516.984645425437,0.07200000000000006,0.747,28.08202826726422,511.0385483013034,267.14772825468197
부산,2021,4-1. 일·가정 양립 여건,1706.9,34,0,89.802171,2024,1900.733557989372,8.391360657243974,3350380,567.3187990584269,0.07999999999999996,0.728,45.74721316218803,516.984645425437,511.0385483013034
부산,2022,4-1. 일·가정 양립 여건,1742.2,35,0,94.590336,2024,1841.8372041727391,-3.0986117738108554,3317812,555.1360969737705,0.019000000000000017,0.723,41.97717239653847,567.3187990584269,516.984645425437
부산,2023,4-1. 일·가정 양립 여건,1313.0,33,0,97.706583,2024,1343.8193821597465,-27.0391878763616,3293362,408.0387707636593,0.0050000000000000044,0.664,55.08511827467339,555.1360969737705,567.3187990584269
부산,2024,4-1. 일·가정 양립 여건,1200.0,34,0,100.0,2024,1200.0,-10.702285148514845,3266598,367.3546607204193,0.05899999999999994,0.683,65.35485286980223,408.0387707636593,555.1360969737705
부산,2016,4-2. 사회적 가치관,2422.41,62,1,83.786765,2024,2891.1606743618754,,3498529,826.3932282287428,,1.095,,,
부산,2017,4-2. 사회적 가치관,1000.0,43,1,85.339636,2024,1171.7884524372707,-59.46996433548604,3470653,337.6276603962628,,0.976,53.08654522860261,826.3932282287428,
부산,2018,4-2. 사회적 가치관,34572.0,57,0,86.797969,2024,39830.42506443901,3299.1139767245018,3441453,11573.723384988552,0.119,0.899,52.50486387025011,337.6276603962628,826.3932282287428
부산,2019,4-2. 사회적 가치관,623.0,57,0,87.068452,2024,715.5289725376076,-98.20356179634037,3413841,209.59645529408303,0.07699999999999996,0.827,51.92318251189765,11573.723384988552,337.6276603962628
부산,2020,4-2. 사회적 가치관,393.0,55,0,87.535014,2024,448.9632000287336,-37.25436463648766,3391946,132.36154114149625,0.07200000000000006,0.747,54.71143270244337,209.59645529408303,11573.723384988552
부산,2021,4-2. 사회적 가치관,1048.8,46,0,89.802171,2024,1167.900495412299,160.13278935501916,3350380,348.58747229039665,0.07999999999999996,0.728,57.499682892989114,132.36154114149625,209.59645529408303
부산,2022,4-2. 사회적 가치관,1129.5,47,0,94.590336,2024,1194.0966146901096,2.243009518423289,3317812,359.90484532882203,0.019000000000000017,0.723,48.22730183085562,348.58747229039665,132.36154114149625
부산,2023,4-2. 사회적 가치관,1646.0,44,0,97.706583,2024,1684.6357220372756,41.0803532404679,3293362,511.5246128537572,0.0050000000000000044,0.664,38.95492076872214,359.90484532882203,348.58747229039665
부산,2024,4-2. 사회적 가치관,659.0,38,0,100.0,2024,659.0,-60.88175079161604,3266598,201.73893451229688,0.05899999999999994,0.683,42.496847192680704,511.5246128537572,359.90484532882203
서울,2016,1-1. 고용여건,55557.0,5,0,83.786765,2024,66307.60836750291,,9930616,6677.089152123383,,0.94,,,
서울,2017,1-1. 고용여건,100100.0,6,0,85.339636,2024,117296.0240889708,76.89677998770519,9857426,11899.254844923087,,0.836,49.087115722773895,6677.089152123383,
서울,2018,1-1. 고용여건,190543.0,10,0,86.797969,2024,219524.72182845665,87.1544440943231,9765623,22479.336119001993,0.10399999999999998,0.761,58.35028758255264,11899.254844923087,6677.089152123383
서울,2019,1-1. 고용여건,131198.0,6,0,87.068452,2024,150683.74019099365,-31.359102092955816,9729107,15487.9312346954,0.07499999999999996,0.717,58.751202275825506,22479.336119001993,11899.254844923087
서울,2020,1-1. 고용여건,61112.0,7,0,87.535014,2024,69814.34880446811,-53.66829313104553,9668465,7220.83069075268,0.04400000000000004,0.642,63.94418440830728,15487.9312346954,22479.336119001993
서울,2021,1-1. 고용여건,156146.0,10,0,89.802171,2024,173877.75625157214,149.05733452955155,9509458,18284.717830561127,0.07499999999999996,0.626,38.81939133648364,7220.83069075268,15487.9312346954
서울,2022,1-1. 고용여건,158889.0,9,0,94.590336,2024,167975.93360911627,-3.3942367153144692,9428372,17816.00615770318,0.016000000000000014,0.593,52.70250497765867,18284.717830561127,7220.83069075268
서울,2023,1-1. 고용여건,248946.0,11,0,97.706583,2024,254789.3830244785,51.68207584866238,9386034,27145.58492164833,0.03300000000000003,0.552,55.11131292942669,17816.00615770318,18284.717830561127
서울,2024,1-1. 고용여건,229595.0,10,0,100.0,2024,229595.0,-9.888317450832709,9331828,24603.432467893752,0.040999999999999925,0.581,83.81991873219037,27145.58492164833,17816.00615770318
서울,2016,1-2. 주거안정성,0.0,2,0,83.786765,2024,0.0,,9930616,0.0,,0.94,,,
서울,2017,1-2. 주거안정성,25232.0,3,1,85.339636,2024,29566.566231897217,inf,9857426,2999.4205619090844,,0.836,29.359514535810344,0.0,
서울,2018,1-2. 주거안정성,229500.0,4,0,86.797969,2024,264407.1084197834,794.2773616184547,9765623,27075.29344720592,0.10399999999999998,0.761,27.073185303562425,2999.4205619090844,0.0
서울,2019,1-2. 주거안정성,38965.0,4,0,87.068452,2024,44752.14512829515,-83.07453025913175,9729107,4599.820428359473,0.07499999999999996,0.717,26.61206447690597,27075.29344720592,2999.4205619090844
서울,2020,1-2. 주거안정성,63139.0,4,0,87.535014,2024,72129.99360461632,61.17661711597184,9668465,7460.335596665687,0.04400000000000004,0.642,24.001627298898757,4599.820428359473,27075.29344720592
서울,2021,1-2. 주거안정성,699296.0,7,0,89.802171,2024,778707.2319220434,979.588660704118,9509458,81887.65668054303,0.07499999999999996,0.626,22.223662376868432,7460.335596665687,4599.820428359473
서울,2022,1-2. 주거안정성,926599.0,7,0,94.590336,2024,979591.6149404524,25.797164169462803,9428372,103898.2779784731,0.016000000000000014,0.593,2.2364196527922076,81887.65668054303,7460.335596665687
서울,2023,1-2. 주거안정성,709912.0,7,0,97.706583,2024,726575.4038292384,-25.828744065617016,9386034,77410.26761987421,0.03300000000000003,0.552,9.984973176126177,103898.2779784731,81887.65668054303
서울,2024,1-2. 주거안정성,727205.0,8,0,100.0,2024,727205.0,0.0866525576620702,9331828,77927.39000333054,0.040999999999999925,0.581,7.012952679796019,77410.26761987421,103898.2779784731
서울,2016,1-3. 경제적 여건,12758.0,4,0,83.786765,2024,15226.748520485306,,9930616,1533.31359509675,,0.94,,,
서울,2017,1-3. 경제적 여건,13716.0,6,0,85.339636,2024,16072.250413629608,5.552740902017295,9857426,1630.471323206444,,0.836,32.93169792129281,1533.31359509675,
서울,2018,1-3. 경제적 여건,201269.0,8,0,86.797969,2024,231882.15383242437,1342.7485129013637,9765623,23744.73741536248,0.10399999999999998,0.761,35.38994655207695,1630.471323206444,1533.31359509675
서울,2019,1-3. 경제적 여건,536438.0,8,0,87.068452,2024,616110.6436117642,165.6998968782274,9729107,63326.535889857536,0.07499999999999996,0.717,39.040378658297186,23744.73741536248,1630.471323206444
서울,2020,1-3. 경제적 여건,579220.0,8,0,87.535014,2024,661700.9280423488,7.399691094983396,9668465,68439.08811195457,0.04400000000000004,0.642,43.09574689504588,63326.535889857536,23744.73741536248
서울,2021,1-3. 경제적 여건,472212.0,9,0,89.802171,2024,525835.8397593751,-20.532703299197784,9509458,55296.089404819395,0.07499999999999996,0.626,47.62434581248869,68439.08811195457,63326.535889857536
서울,2022,1-3. 경제적 여건,659031.0,9,0,94.590336,2024,696721.2802796261,32.49786865011883,9428372,73896.24425930862,0.016000000000000014,0.593,54.16535459073976,55296.089404819395,68439.08811195457
서울,2023,1-3. 경제적 여건,951581.0,15,0,97.706583,2024,973916.9775285254,39.78573715125335,9386034,103762.3534635103,0.03300000000000003,0.552,63.553339905234665,73896.24425930862,55296.089404819395
서울,2024,1-3. 경제적 여건,1337778.0,14,0,100.0,2024,1337778.0,37.36057907059305,9331828,143356.47849488867,0.040999999999999925,0.581,77.55105268544295,103762.3534635103,73896.24425930862
서울,2016,2-1. 돌봄 여건,2040695.0,34,0,83.786765,2024,2435581.562314764,,9930616,245259.8672947141,,0.94,,,
서울,2017,2-1. 돌봄 여건,2446260.0,36,1,85.339636,2024,2866499.219659198,17.69259810518897,9857426,290795.91565376177,,0.836,17.094449252531902,245259.8672947141,
서울,2018,2-1. 돌봄 여건,2879751.0,42,0,86.797969,2024,3317763.1149410885,15.742683346536612,9765623,339739.0125485172,0.10399999999999998,0.761,19.19247870149951,290795.91565376177,245259.8672947141
서울,2019,2-1. 돌봄 여건,2475589.0,38,0,87.068452,2024,2843267.501758272,-14.301672444484993,9729107,292243.4198491467,0.07499999999999996,0.717,21.60613892209027,339739.0125485172,290795.91565376177
서울,2020,2-1. 돌봄 여건,2461507.0,42,0,87.535014,2024,2812025.5969799696,-1.0988028653294957,9668465,290845.0924712423,0.04400000000000004,0.642,22.93771967257124,292243.4198491467,339739.0125485172
서울,2021,2-1. 돌봄 여건,2296946.0,33,0,89.802171,2024,2557784.4883059673,-9.041208904607757,9509458,268972.68890676706,0.07499999999999996,0.626,28.74301683053852,290845.0924712423,292243.4198491467
서울,2022,2-1. 돌봄 여건,2125053.0,33,0,94.590336,2024,2246585.740006252,-12.166730610905518,9428372,238279.28512008773,0.016000000000000014,0.593,30.746143687045983,268972.68890676706,290845.0924712423
서울,2023,2-1. 돌봄 여건,2017023.0,46,0,97.706583,2024,2064367.556482863,-8.110893801136765,9386034,219940.34503634472,0.03300000000000003,0.552,30.61479702646165,238279.28512008773,268972.68890676706
서울,2024,2-1. 돌봄 여건,2055963.0,53,0,100.0,2024,2055963.0,-0.4071250033197526,9331828,220317.28403052432,0.040999999999999925,0.581,31.417319148391897,219940.34503634472,238279.28512008773
서울,2016,2-2. 여가 인프라,5099.0,7,1,83.786765,2024,6085.686683332386,,9930616,612.8206632229446,,0.94,,,
서울,2017,2-2. 여가 인프라,15900.0,9,0,85.339636,2024,18631.436393752607,206.151751860325,9857426,1890.091428913857,,0.836,16.063668006459366,612.8206632229446,
서울,2018,2-2. 여가 인프라,10782.0,7,0,86.797969,2024,12421.949642623553,-33.32800874768404,9765623,1272.0079039118702,0.10399999999999998,0.761,16.54385317694715,1890.091428913857,612.8206632229446
서울,2019,2-2. 여가 인프라,8606.0,8,0,87.068452,2024,9884.177106996229,-20.42974419184119,9729107,1015.938781123101,0.07499999999999996,0.717,19.587121530535793,1272.0079039118702,1890.091428913857
서울,2020,2-2. 여가 인프라,52501.0,10,0,87.535014,2024,59977.14240383854,506.7995519969533,9668465,6203.377930606207,0.04400000000000004,0.642,22.37908527959588,1015.938781123101,1272.0079039118702
서울,2021,2-2. 여가 인프라,7341.0,7,0,89.802171,2024,8174.635332591235,-86.37041545335768,9509458,859.6320981270684,0.07499999999999996,0.626,22.073603771084137,6203.377930606207,1015.938781123101
서울,2022,2-2. 여가 인프라,7454.3,13,0,94.590336,2024,7880.614780774223,-3.596742115758844,9428372,835.8404590712184,0.016000000000000014,0.593,22.70993188248497,859.6320981270684,6203.377930606207
서울,2023,2-2. 여가 인프라,36974.0,12,0,97.706583,2024,37841.8719238191,380.18933771689024,9386034,4031.721163999523,0.03300000000000003,0.552,30.48894047256969,835.8404590712184,859.6320981270684
서울,2024,2-2. 여가 인프라,41904.0,13,0,100.0,2024,41904.0,10.734479743387237,9331828,4490.43852929994,0.040999999999999925,0.581,38.22310098551572,4031.721163999523,835.8404590712184
서울,2016,2-3. 가사수행 격차,0.0,0,0,83.786765,2024,0.0,,9930616,0.0,,0.94,,,
서울,2017,2-3. 가사수행 격차,77.0,1,0,85.339636,2024,90.22771083766985,inf,9857426,9.153272957633144,,0.836,33.00144300144299,0.0,
서울,2018,2-3. 가사수행 격차,77.0,1,0,86.797969,2024,88.71175315173562,-1.6801464559614177,9765623,9.084085383158412,0.10399999999999998,0.761,33.00144300144299,9.153272957633144,0.0
서울,2019,2-3. 가사수행 격차,0.0,0,0,87.068452,2024,0.0,-100.0,9729107,0.0,0.07499999999999996,0.717,33.00144300144299,9.084085383158412,9.153272957633144
서울,2020,2-3. 가사수행 격차,44.0,1,0,87.535014,2024,50.26560000321699,inf,9668465,5.198922476651361,0.04400000000000004,0.642,33.00144300144299,0.0,9.084085383158412
서울,2021,2-3. 가사수행 격차,0.0,0,0,89.802171,2024,0.0,-100.0,9509458,0.0,0.07499999999999996,0.626,33.00144300144299,5.198922476651361,0.0
서울,2022,2-3. 가사수행 격차,0.0,0,0,94.590336,2024,0.0,,9428372,0.0,0.016000000000000014,0.593,31.643528884908186,0.0,5.198922476651361
서울,2023,2-3. 가사수행 격차,0.0,0,0,97.706583,2024,0.0,,9386034,0.0,0.03300000000000003,0.552,30.28561476837339,0.0,0.0
서울,2024,2-3. 가사수행 격차,54.0,1,0,100.0,2024,54.0,inf,9331828,5.786647589304046,0.040999999999999925,0.581,28.927700651838585,0.0,0.0
서울,2016,3-1. 의료서비스 여건,158155.0,8,0,83.786765,2024,188758.9286923776,,9930616,19007.77642518627,,0.94,,,
서울,2017,3-1. 의료서비스 여건,153550.0,9,0,85.339636,2024,179928.11687174294,-4.678354492584735,9857426,18253.052761617782,,0.836,53.30263819936584,19007.77642518627,
서울,2018,3-1. 의료서비스 여건,135032.0,10,0,86.797969,2024,155570.46041019697,-13.537437552858243,9765623,15930.418408553858,0.10399999999999998,0.761,54.46359514285852,18253.052761617782,19007.77642518627
서울,2019,3-1. 의료서비스 여건,117100.0,10,0,87.068452,2024,134491.88231806396,-13.549216243594389,9729107,13823.661546539057,0.07499999999999996,0.717,54.58336356258721,15930.418408553858,18253.052761617782
서울,2020,3-1. 의료서비스 여건,118420.0,12,0,87.535014,2024,135283.0080086581,0.5882330419937132,9668465,13992.190901933049,0.04400000000000004,0.642,55.52561631721004,13823.661546539057,15930.418408553858
서울,2021,3-1. 의료서비스 여건,111214.0,17,0,89.802171,2024,123843.33113728397,-8.456107710616545,9509458,13023.174521332758,0.07499999999999996,0.626,56.31693522044944,13992.190901933049,13823.661546539057
서울,2022,3-1. 의료서비스 여건,114211.0,23,0,94.590336,2024,120742.77862804085,-2.503608777937405,9428372,12806.323151869785,0.016000000000000014,0.593,56.3567676746562,13023.174521332758,13992.190901933049
서울,2023,3-1. 의료서비스 여건,112527.0,23,0,97.706583,2024,115168.28912131744,-4.616830563338381,9386034,12270.175999928984,0.03300000000000003,0.552,53.08158358368327,12806.323151869785,13023.174521332758
서울,2024,3-1. 의료서비스 여건,160619.0,26,0,100.0,2024,160619.0,39.46460542693752,9331828,17211.954613822716,0.040999999999999925,0.581,51.516026415520024,12270.175999928984,12806.323151869785
서울,2016,3-2. 산후조리 여건,8589.0,1,0,83.786765,2024,10251.022342251788,,9930616,1032.2644982196257,,0.94,,,
서울,2017,3-2. 산후조리 여건,9800.0,1,0,85.339636,2024,11483.526833885257,12.02323485876562,9857426,1164.9620127896728,,0.836,25.01060153350078,1032.2644982196257,
서울,2018,3-2. 산후조리 여건,22191.0,2,0,86.797969,2024,25566.266418054092,122.63427244854692,9765623,2617.9862173723163,0.10399999999999998,0.761,26.809187624547103,1164.9620127896728,1032.2644982196257
서울,2019,3-2. 산후조리 여건,32536.0,1,0,87.068452,2024,37368.29959949214,46.162521302304114,9729107,3840.876618942739,0.07499999999999996,0.717,28.43967865450308,2617.9862173723163,1164.9620127896728
서울,2020,3-2. 산후조리 여건,36160.0,1,0,87.535014,2024,41309.184002643786,10.546062960823631,9668465,4272.569017175299,0.04400000000000004,0.642,28.73608783330537,3840.876618942739,2617.9862173723163
서울,2021,3-2. 산후조리 여건,35798.0,1,0,89.802171,2024,39863.17880889538,-3.5004448251891307,9509458,4191.950667314098,0.07499999999999996,0.626,29.24306546128751,4272.569017175299,3840.876618942739
서울,2022,3-2. 산후조리 여건,40836.0,1,0,94.590336,2024,43171.42926736195,8.299013167831815,9428372,4578.884802950281,0.016000000000000014,0.593,31.631619186438257,4191.950667314098,4272.569017175299
서울,2023,3-2. 산후조리 여건,52914.0,1,0,97.706583,2024,54156.023448287,25.44412906252682,9386034,5769.851616591949,0.03300000000000003,0.552,36.29990635179972,4578.884802950281,4191.950667314098
서울,2024,3-2. 산후조리 여건,64100.0,2,0,100.0,2024,64100.0,18.361718454473294,9331828,6868.965008784989,0.040999999999999925,0.581,39.09234306827738,5769.851616591949,4578.884802950281
서울,2016,3-3. 아동안전 수준,35832.0,3,0,83.786765,2024,42765.704106131794,,9930616,4306.4502852725145,,0.94,,,
서울,2017,3-3. 아동안전 수준,18098.0,5,0,85.339636,2024,21207.02741220973,-50.41113468030323,9857426,2151.375766068112,,0.836,34.876316392172484,4306.4502852725145,
서울,2018,3-3. 아동안전 수준,33287.0,6,0,86.797969,2024,38349.97567742628,80.8361678042,9765623,3927.0383136258974,0.10399999999999998,0.761,48.35173880013909,2151.375766068112,4306.4502852725145
서울,2019,3-3. 아동안전 수준,22849.0,6,0,87.068452,2024,26242.570615588756,-31.57082852848909,9729107,2697.325727385746,0.07499999999999996,0.717,62.93178796380554,3927.0383136258974,2151.375766068112
서울,2020,3-3. 아동안전 수준,39385.0,7,1,87.535014,2024,44993.424002879576,71.45204508338956,9668465,4653.626403248042,0.04400000000000004,0.642,65.18833330511109,2697.325727385746,3927.0383136258974
서울,2021,3-3. 아동안전 수준,54919.0,13,0,89.802171,2024,61155.53709720447,35.921056137649174,9509458,6431.022367121708,0.07499999999999996,0.626,77.07890536786002,4653.626403248042,2697.325727385746
서울,2022,3-3. 아동안전 수준,77755.0,9,0,94.590336,2024,82201.84353716642,34.41439228390657,9428372,8718.561755642058,0.016000000000000014,0.593,78.94968082956616,6431.022367121708,4653.626403248042
서울,2023,3-3. 아동안전 수준,28204.0,7,0,97.706583,2024,28866.018167885373,-64.88397713996036,9386034,3075.42228889064,0.03300000000000003,0.552,80.14796232556252,8718.561755642058,6431.022367121708
서울,2024,3-3. 아동안전 수준,20528.0,5,0,100.0,2024,20528.0,-28.88523841214013,9331828,2199.783365059879,0.040999999999999925,0.581,75.51866170550649,3075.42228889064,8718.561755642058
