region,year,category,category_contribution,category_weight_total,category_score
제주,2018,보건·안전,5.511897529960636,0.1523046092184368,36.189958782241554
제주,2019,보건·안전,5.63021557776975,0.1523046092184368,36.9668101750935
제주,2020,보건·안전,6.474899555866468,0.1523046092184368,42.51282734707064
제주,2021,보건·안전,6.045200308020686,0.1523046092184368,39.691512548714776
제주,2022,보건·안전,6.1291241613909495,0.1523046092184368,40.24253890176427
제주,2023,보건·안전,5.9407344566964575,0.1523046092184368,39.0056117617307
제주,2024,보건·안전,5.679473364981392,0.1523046092184368,37.29022643586468
충남,2016,보건·안전,5.955820533193167,0.1523046092184368,39.10466376399199
충남,2017,보건·안전,6.500151971866295,0.1523046092184368,42.67862939422739
충남,2018,보건·안전,7.039664172900412,0.1523046092184368,46.22095292470141
충남,2019,보건·안전,6.749318053330867,0.1523046092184368,44.31460142910663
충남,2020,보건·안전,7.005463145293268,0.1523046092184368,45.99639617764923
충남,2021,보건·안전,7.333662860092289,0.1523046092184368,48.151286410342806
충남,2022,보건·안전,7.389114185451862,0.1523046092184368,48.515368138690526
충남,2023,보건·안전,6.766694833661398,0.1523046092184368,44.42869371048735
충남,2024,보건·안전,6.230132631686752,0.1523046092184368,40.905739252785395
충북,2016,보건·안전,5.016426867861222,0.1523046092184368,32.936802724509874
충북,2017,보건·안전,5.449083938681287,0.1523046092184368,35.777537965815306
충북,2018,보건·안전,5.914443858563719,0.1523046092184368,38.8329932292539
충북,2019,보건·안전,6.067315045497693,0.1523046092184368,39.8367132592546
충북,2020,보건·안전,6.449638435701528,0.1523046092184368,42.34696815019821
충북,2021,보건·안전,6.735005572736268,0.1523046092184368,44.2206286946763
충북,2022,보건·안전,6.73628114317898,0.1523046092184368,44.229003821662
충북,2023,보건·안전,6.035473771775614,0.1523046092184368,39.62765015942148
충북,2024,보건·안전,5.1534839882586,0.1523046092184368,33.836690922908446
강원,2016,사회·문화,10.169909436758436,0.3026052104208416,33.60784641683749
강원,2017,사회·문화,12.81617913244608,0.3026052104208416,42.35280388801719
강원,2018,사회·문화,12.262858387505435,0.3026052104208416,40.52428036665705
강원,2019,사회·문화,13.5702437459182,0.3026052104208416,44.844712776246254
강원,2020,사회·문화,16.8541494469984,0.3026052104208416,55.6968249937232
강원,2021,사회·문화,16.291904515409268,0.3026052104208416,53.83881028602137
강원,2022,사회·문화,18.39867934019519,0.3026052104208416,60.8009337136252
강원,2023,사회·문화,21.099010990126143,0.3026052104208416,69.72454625213874
강원,2024,사회·문화,22.787118189375292,0.3026052104208416,75.303125672174
경기,2016,사회·문화,9.170507517196624,0.3026052104208416,30.305187093252428
경기,2017,사회·문화,10.377518328665928,0.3026052104208416,34.29391818545894
경기,2018,사회·문화,9.3442840676632,0.3026052104208416,30.87945529644993
경기,2019,사회·문화,9.954664547381242,0.3026052104208416,32.89654045790226
경기,2020,사회·문화,12.787750594482343,0.3026052104208416,42.25885792481253
경기,2021,사회·문화,11.606202689340677,0.3026052104208416,38.35427246345033
경기,2022,사회·문화,13.569585629452783,0.3026052104208416,44.842537941039346
경기,2023,사회·문화,15.922065923844857,0.3026052104208416,52.616628450321755
경기,2024,사회·문화,16.863007074377713,0.3026052104208416,55.72609622592371
경남,2016,사회·문화,7.956335729163205,0.3026052104208416,26.29279158180424
경남,2017,사회·문화,9.904634510621715,0.3026052104208416,32.73120940927309
경남,2018,사회·문화,9.536958509617808,0.3026052104208416,31.5161741476774
경남,2019,사회·문화,10.480440175460751,0.3026052104208416,34.63403740102594
경남,2020,사회·문화,14.141175896511168,0.3026052104208416,46.73143557853692
경남,2021,사회·문화,12.515914636178092,0.3026052104208416,41.360539095714365
경남,2022,사회·문화,13.487181664592525,0.3026052104208416,44.57022285186537
경남,2023,사회·문화,15.48615125463219,0.3026052104208416,51.17608924544017
경남,2024,사회·문화,17.001730015175113,0.3026052104208416,56.184525017035654
경북,2016,사회·문화,9.995277896848958,0.3026052104208416,33.0307527849512
경북,2017,사회·문화,10.700424646235868,0.3026052104208416,35.361005950143706
