지역,지표_id,연도,원본파일,원본행번호,입력값,최종값,절대차,허용오차,결과
전국,leisure_satisfaction,2017,구조환경지표_21개_검증본.csv,145,3.009,3.009,0.0,1e-12,PASS
전국,leisure_satisfaction,2019,구조환경지표_21개_검증본.csv,145,3.0609999999999995,3.0609999999999995,0.0,1e-12,PASS
전국,leisure_satisfaction,2021,구조환경지표_21개_검증본.csv,145,3.051051051051051,3.051051051051051,0.0,1e-12,PASS
전국,leisure_satisfaction,2023,구조환경지표_21개_검증본.csv,145,3.2039999999999997,3.204,4.440892098500626e-16,1e-12,PASS
전남,leisure_satisfaction,2017,구조환경지표_21개_검증본.csv,159,3.026,3.026,0.0,1e-12,PASS
전남,leisure_satisfaction,2019,구조환경지표_21개_검증본.csv,159,3.068,3.068,0.0,1e-12,PASS
전남,leisure_satisfaction,2021,구조환경지표_21개_검증본.csv,159,3.1370000000000005,3.1370000000000005,0.0,1e-12,PASS
전남,leisure_satisfaction,2023,구조환경지표_21개_검증본.csv,159,3.164,3.164,0.0,1e-12,PASS
전북,leisure_satisfaction,2017,구조환경지표_21개_검증본.csv,158,2.9820000000000007,2.9820000000000007,0.0,1e-12,PASS
전북,leisure_satisfaction,2019,구조환경지표_21개_검증본.csv,158,3.0229999999999992,3.0229999999999992,0.0,1e-12,PASS
전북,leisure_satisfaction,2021,구조환경지표_21개_검증본.csv,158,3.0110110110110115,3.0110110110110115,0.0,1e-12,PASS
전북,leisure_satisfaction,2023,구조환경지표_21개_검증본.csv,158,3.189,3.189,0.0,1e-12,PASS
제주,leisure_satisfaction,2017,구조환경지표_21개_검증본.csv,162,3.1361361361361366,3.1361361361361366,0.0,1e-12,PASS
제주,leisure_satisfaction,2019,구조환경지표_21개_검증본.csv,162,3.0409999999999995,3.0409999999999995,0.0,1e-12,PASS
제주,leisure_satisfaction,2021,구조환경지표_21개_검증본.csv,162,3.127127127127127,3.127127127127127,0.0,1e-12,PASS
제주,leisure_satisfaction,2023,구조환경지표_21개_검증본.csv,162,3.276,3.276,0.0,1e-12,PASS
충남,leisure_satisfaction,2017,구조환경지표_21개_검증본.csv,157,2.9920000000000004,2.9920000000000004,0.0,1e-12,PASS
충남,leisure_satisfaction,2019,구조환경지표_21개_검증본.csv,157,3.062,3.062,0.0,1e-12,PASS
충남,leisure_satisfaction,2021,구조환경지표_21개_검증본.csv,157,3.051051051051051,3.051051051051051,0.0,1e-12,PASS
충남,leisure_satisfaction,2023,구조환경지표_21개_검증본.csv,157,3.168,3.168,0.0,1e-12,PASS
충북,leisure_satisfaction,2017,구조환경지표_21개_검증본.csv,156,2.9749749749749745,2.9749749749749745,0.0,1e-12,PASS
충북,leisure_satisfaction,2019,구조환경지표_21개_검증본.csv,156,3.0180000000000007,3.0180000000000007,0.0,1e-12,PASS
충북,leisure_satisfaction,2021,구조환경지표_21개_검증본.csv,156,3.007007007007006,3.007007007007006,0.0,1e-12,PASS
충북,leisure_satisfaction,2023,구조환경지표_21개_검증본.csv,156,3.185,3.185,0.0,1e-12,PASS
강원,marriage_perception,2016,구조환경지표_21개_검증본.csv,334,3.664969450101833,3.664969450101833,0.0,1e-12,PASS
강원,marriage_perception,2018,구조환경지표_21개_검증본.csv,334,3.640495867768595,3.640495867768595,0.0,1e-12,PASS
강원,marriage_perception,2020,구조환경지표_21개_검증본.csv,334,3.6974358974358976,3.6974358974358976,0.0,1e-12,PASS
강원,marriage_perception,2022,구조환경지표_21개_검증본.csv,334,3.664953751284686,3.664953751284686,0.0,1e-12,PASS
강원,marriage_perception,2024,구조환경지표_21개_검증본.csv,334,3.684265010351967,3.684265010351967,0.0,1e-12,PASS
경기,marriage_perception,2016,구조환경지표_21개_검증본.csv,333,3.595116988809766,3.595116988809766,0.0,1e-12,PASS
경기,marriage_perception,2018,구조환경지표_21개_검증본.csv,333,3.538226299694189,3.538226299694189,0.0,1e-12,PASS
경기,marriage_perception,2020,구조환경지표_21개_검증본.csv,333,3.603288797533402,3.603288797533402,0.0,1e-12,PASS
경기,marriage_perception,2022,구조환경지표_21개_검증본.csv,333,3.598555211558308,3.598555211558308,0.0,1e-12,PASS
경기,marriage_perception,2024,구조환경지표_21개_검증본.csv,333,3.6348717948717946,3.6348717948717946,0.0,1e-12,PASS
경남,marriage_perception,2016,구조환경지표_21개_검증본.csv,340,3.660860655737704,3.660860655737704,0.0,1e-12,PASS
경남,marriage_perception,2018,구조환경지표_21개_검증본.csv,340,3.5804480651731163,3.5804480651731163,0.0,1e-12,PASS
경남,marriage_perception,2020,구조환경지표_21개_검증본.csv,340,3.7197125256673504,3.7197125256673504,0.0,1e-12,PASS
경남,marriage_perception,2022,구조환경지표_21개_검증본.csv,340,3.66147455867082,3.66147455867082,0.0,1e-12,PASS
경남,marriage_perception,2024,구조환경지표_21개_검증본.csv,340,3.767179487179487,3.767179487179487,0.0,1e-12,PASS
경북,marriage_perception,2016,구조환경지표_21개_검증본.csv,339,3.69458631256384,3.69458631256384,0.0,1e-12,PASS
경북,marriage_perception,2018,구조환경지표_21개_검증본.csv,339,3.657520325203252,3.657520325203252,0.0,1e-12,PASS
경북,marriage_perception,2020,구조환경지표_21개_검증본.csv,339,3.626680455015512,3.626680455015512,0.0,1e-12,PASS
경북,marriage_perception,2022,구조환경지표_21개_검증본.csv,339,3.709844559585493,3.709844559585493,0.0,1e-12,PASS
경북,marriage_perception,2024,구조환경지표_21개_검증본.csv,339,3.751787538304393,3.751787538304393,0.0,1e-12,PASS
광주,marriage_perception,2016,구조환경지표_21개_검증본.csv,329,3.601634320735445,3.601634320735445,0.0,1e-12,PASS
광주,marriage_perception,2018,구조환경지표_21개_검증본.csv,329,3.527720739219712,3.527720739219712,0.0,1e-12,PASS
광주,marriage_perception,2020,구조환경지표_21개_검증본.csv,329,3.7283825025432336,3.7283825025432336,0.0,1e-12,PASS
광주,marriage_perception,2022,구조환경지표_21개_검증본.csv,329,3.7456410256410257,3.7456410256410257,0.0,1e-12,PASS
광주,marriage_perception,2024,구조환경지표_21개_검증본.csv,329,3.749741468459152,3.749741468459152,0.0,1e-12,PASS
대구,marriage_perception,2016,구조환경지표_21개_검증본.csv,327,3.620162932790224,3.620162932790224,0.0,1e-12,PASS
대구,marriage_perception,2018,구조환경지표_21개_검증본.csv,327,3.560041407867495,3.560041407867495,0.0,1e-12,PASS
대구,marriage_perception,2020,구조환경지표_21개_검증본.csv,327,3.6420512820512823,3.642051282051282,4.440892098500626e-16,1e-12,PASS
대구,marriage_perception,2022,구조환경지표_21개_검증본.csv,327,3.650826446280992,3.650826446280992,0.0,1e-12,PASS
대구,marriage_perception,2024,구조환경지표_21개_검증본.csv,327,3.556701030927836,3.556701030927836,0.0,1e-12,PASS
대전,marriage_perception,2016,구조환경지표_21개_검증본.csv,330,3.635897435897436,3.635897435897436,0.0,1e-12,PASS
대전,marriage_perception,2018,구조환경지표_21개_검증본.csv,330,3.5097037793667014,3.5097037793667014,0.0,1e-12,PASS
대전,marriage_perception,2020,구조환경지표_21개_검증본.csv,330,3.635802469135802,3.635802469135802,0.0,1e-12,PASS
대전,marriage_perception,2022,구조환경지표_21개_검증본.csv,330,3.6956967213114735,3.6956967213114735,0.0,1e-12,PASS
대전,marriage_perception,2024,구조환경지표_21개_검증본.csv,330,3.756449948400413,3.756449948400413,0.0,1e-12,PASS
부산,marriage_perception,2016,구조환경지표_21개_검증본.csv,326,3.6316872427983538,3.6316872427983538,0.0,1e-12,PASS
부산,marriage_perception,2018,구조환경지표_21개_검증본.csv,326,3.568464730290456,3.568464730290456,0.0,1e-12,PASS
부산,marriage_perception,2020,구조환경지표_21개_검증본.csv,326,3.633056133056134,3.633056133056134,0.0,1e-12,PASS
부산,marriage_perception,2022,구조환경지표_21개_검증본.csv,326,3.585669781931464,3.585669781931464,0.0,1e-12,PASS
부산,marriage_perception,2024,구조환경지표_21개_검증본.csv,326,3.635619242579325,3.635619242579325,0.0,1e-12,PASS
서울,marriage_perception,2016,구조환경지표_21개_검증본.csv,325,3.5605289928789423,3.5605289928789423,0.0,1e-12,PASS
서울,marriage_perception,2018,구조환경지표_21개_검증본.csv,325,3.529051987767583,3.529051987767583,0.0,1e-12,PASS
서울,marriage_perception,2020,구조환경지표_21개_검증본.csv,325,3.618312757201646,3.618312757201646,0.0,1e-12,PASS
서울,marriage_perception,2022,구조환경지표_21개_검증본.csv,325,3.5733471074380163,3.5733471074380163,0.0,1e-12,PASS
서울,marriage_perception,2024,구조환경지표_21개_검증본.csv,325,3.604316546762589,3.604316546762589,0.0,1e-12,PASS
세종,marriage_perception,2016,구조환경지표_21개_검증본.csv,332,3.59979633401222,3.59979633401222,0.0,1e-12,PASS
세종,marriage_perception,2018,구조환경지표_21개_검증본.csv,332,3.513733468972533,3.513733468972533,0.0,1e-12,PASS
세종,marriage_perception,2020,구조환경지표_21개_검증본.csv,332,3.674489795918368,3.674489795918368,0.0,1e-12,PASS
세종,marriage_perception,2022,구조환경지표_21개_검증본.csv,332,3.582815734989648,3.582815734989648,0.0,1e-12,PASS
세종,marriage_perception,2024,구조환경지표_21개_검증본.csv,332,3.643666323377961,3.643666323377961,0.0,1e-12,PASS
울산,marriage_perception,2016,구조환경지표_21개_검증본.csv,331,3.6163655685441034,3.616365568544104,4.440892098500626e-16,1e-12,PASS
울산,marriage_perception,2018,구조환경지표_21개_검증본.csv,331,3.471134020618557,3.471134020618557,0.0,1e-12,PASS
울산,marriage_perception,2020,구조환경지표_21개_검증본.csv,331,3.572320499479709,3.572320499479709,0.0,1e-12,PASS
울산,marriage_perception,2022,구조환경지표_21개_검증본.csv,331,3.607068607068608,3.607068607068608,0.0,1e-12,PASS
울산,marriage_perception,2024,구조환경지표_21개_검증본.csv,331,3.5900104058272637,3.590010405827264,4.440892098500626e-16,1e-12,PASS
인천,marriage_perception,2016,구조환경지표_21개_검증본.csv,328,3.5944272445820427,3.5944272445820427,0.0,1e-12,PASS
인천,marriage_perception,2018,구조환경지표_21개_검증본.csv,328,3.523421588594705,3.523421588594705,0.0,1e-12,PASS
인천,marriage_perception,2020,구조환경지표_21개_검증본.csv,328,3.639462809917355,3.639462809917355,0.0,1e-12,PASS
인천,marriage_perception,2022,구조환경지표_21개_검증본.csv,328,3.597927461139896,3.597927461139896,0.0,1e-12,PASS
인천,marriage_perception,2024,구조환경지표_21개_검증본.csv,328,3.636831275720165,3.636831275720165,0.0,1e-12,PASS
전국,marriage_perception,2016,구조환경지표_21개_검증본.csv,324,3.619631901840491,3.619631901840491,0.0,1e-12,PASS
전국,marriage_perception,2018,구조환경지표_21개_검증본.csv,324,3.5701125895598773,3.5701125895598773,0.0,1e-12,PASS
전국,marriage_perception,2020,구조환경지표_21개_검증본.csv,324,3.646391752577319,3.646391752577319,0.0,1e-12,PASS
전국,marriage_perception,2022,구조환경지표_21개_검증본.csv,324,3.630546955624355,3.630546955624355,0.0,1e-12,PASS
전국,marriage_perception,2024,구조환경지표_21개_검증본.csv,324,3.6670092497430624,3.6670092497430624,0.0,1e-12,PASS
전남,marriage_perception,2016,구조환경지표_21개_검증본.csv,338,3.775384615384616,3.775384615384616,0.0,1e-12,PASS
전남,marriage_perception,2018,구조환경지표_21개_검증본.csv,338,3.762641898864809,3.762641898864809,0.0,1e-12,PASS
전남,marriage_perception,2020,구조환경지표_21개_검증본.csv,338,3.8229813664596266,3.8229813664596266,0.0,1e-12,PASS
전남,marriage_perception,2022,구조환경지표_21개_검증본.csv,338,3.791581108829569,3.791581108829569,0.0,1e-12,PASS
전남,marriage_perception,2024,구조환경지표_21개_검증본.csv,338,3.828689370485036,3.828689370485036,0.0,1e-12,PASS
전북,marriage_perception,2016,구조환경지표_21개_검증본.csv,337,3.67420349434738,3.67420349434738,0.0,1e-12,PASS
전북,marriage_perception,2018,구조환경지표_21개_검증본.csv,337,3.678243105209397,3.678243105209397,0.0,1e-12,PASS
전북,marriage_perception,2020,구조환경지표_21개_검증본.csv,337,3.7345041322314056,3.7345041322314056,0.0,1e-12,PASS
전북,marriage_perception,2022,구조환경지표_21개_검증본.csv,337,3.693333333333333,3.693333333333333,0.0,1e-12,PASS
전북,marriage_perception,2024,구조환경지표_21개_검증본.csv,337,3.759674134419551,3.759674134419551,0.0,1e-12,PASS
제주,marriage_perception,2016,구조환경지표_21개_검증본.csv,341,3.656792645556691,3.656792645556691,0.0,1e-12,PASS
제주,marriage_perception,2018,구조환경지표_21개_검증본.csv,341,3.656410256410256,3.656410256410256,0.0,1e-12,PASS
제주,marriage_perception,2020,구조환경지표_21개_검증본.csv,341,3.736297828335057,3.736297828335057,0.0,1e-12,PASS
제주,marriage_perception,2022,구조환경지표_21개_검증본.csv,341,3.64778578784758,3.64778578784758,0.0,1e-12,PASS
제주,marriage_perception,2024,구조환경지표_21개_검증본.csv,341,3.658137154554759,3.658137154554759,0.0,1e-12,PASS
충남,marriage_perception,2016,구조환경지표_21개_검증본.csv,336,3.640816326530613,3.640816326530613,0.0,1e-12,PASS
충남,marriage_perception,2018,구조환경지표_21개_검증본.csv,336,3.640946502057613,3.640946502057613,0.0,1e-12,PASS
충남,marriage_perception,2020,구조환경지표_21개_검증본.csv,336,3.698529411764706,3.698529411764706,0.0,1e-12,PASS
충남,marriage_perception,2022,구조환경지표_21개_검증본.csv,336,3.654127481713688,3.654127481713688,0.0,1e-12,PASS
충남,marriage_perception,2024,구조환경지표_21개_검증본.csv,336,3.81165452653486,3.81165452653486,0.0,1e-12,PASS
충북,marriage_perception,2016,구조환경지표_21개_검증본.csv,335,3.704615384615384,3.704615384615384,0.0,1e-12,PASS
충북,marriage_perception,2018,구조환경지표_21개_검증본.csv,335,3.644102564102565,3.644102564102565,0.0,1e-12,PASS
충북,marriage_perception,2020,구조환경지표_21개_검증본.csv,335,3.649323621227888,3.649323621227888,0.0,1e-12,PASS
충북,marriage_perception,2022,구조환경지표_21개_검증본.csv,335,3.6793032786885247,3.6793032786885247,0.0,1e-12,PASS
충북,marriage_perception,2024,구조환경지표_21개_검증본.csv,335,3.6776180698151952,3.6776180698151952,0.0,1e-12,PASS
강원,parental_leave_usage,2016,구조환경지표_21개_검증본.csv,298,18.6,18.6,0.0,1e-12,PASS
강원,parental_leave_usage,2017,구조환경지표_21개_검증본.csv,298,21.9,21.9,0.0,1e-12,PASS
강원,parental_leave_usage,2018,구조환경지표_21개_검증본.csv,298,23.4,23.4,0.0,1e-12,PASS
강원,parental_leave_usage,2019,구조환경지표_21개_검증본.csv,298,25.9,25.9,0.0,1e-12,PASS
강원,parental_leave_usage,2020,구조환경지표_21개_검증본.csv,298,27.8,27.8,0.0,1e-12,PASS
강원,parental_leave_usage,2021,구조환경지표_21개_검증본.csv,298,29.9,29.9,0.0,1e-12,PASS
강원,parental_leave_usage,2022,구조환경지표_21개_검증본.csv,298,34.2,34.2,0.0,1e-12,PASS
강원,parental_leave_usage,2023,구조환경지표_21개_검증본.csv,298,36.4,36.4,0.0,1e-12,PASS
강원,parental_leave_usage,2024,구조환경지표_21개_검증본.csv,298,38.8,38.8,0.0,1e-12,PASS
경기,parental_leave_usage,2016,구조환경지표_21개_검증본.csv,297,19.9,19.9,0.0,1e-12,PASS
경기,parental_leave_usage,2017,구조환경지표_21개_검증본.csv,297,21.4,21.4,0.0,1e-12,PASS
경기,parental_leave_usage,2018,구조환경지표_21개_검증본.csv,297,22.3,22.3,0.0,1e-12,PASS
경기,parental_leave_usage,2019,구조환경지표_21개_검증본.csv,297,23.7,23.7,0.0,1e-12,PASS
경기,parental_leave_usage,2020,구조환경지표_21개_검증본.csv,297,24.9,24.9,0.0,1e-12,PASS
경기,parental_leave_usage,2021,구조환경지표_21개_검증본.csv,297,26.4,26.4,0.0,1e-12,PASS
경기,parental_leave_usage,2022,구조환경지표_21개_검증본.csv,297,30.9,30.9,0.0,1e-12,PASS
경기,parental_leave_usage,2023,구조환경지표_21개_검증본.csv,297,33.1,33.1,0.0,1e-12,PASS
경기,parental_leave_usage,2024,구조환경지표_21개_검증본.csv,297,34.3,34.3,0.0,1e-12,PASS
경남,parental_leave_usage,2016,구조환경지표_21개_검증본.csv,304,16.6,16.6,0.0,1e-12,PASS
경남,parental_leave_usage,2017,구조환경지표_21개_검증본.csv,304,19.3,19.3,0.0,1e-12,PASS
경남,parental_leave_usage,2018,구조환경지표_21개_검증본.csv,304,20.0,20.0,0.0,1e-12,PASS
경남,parental_leave_usage,2019,구조환경지표_21개_검증본.csv,304,21.3,21.3,0.0,1e-12,PASS
경남,parental_leave_usage,2020,구조환경지표_21개_검증본.csv,304,22.9,22.9,0.0,1e-12,PASS
경남,parental_leave_usage,2021,구조환경지표_21개_검증본.csv,304,24.8,24.8,0.0,1e-12,PASS
경남,parental_leave_usage,2022,구조환경지표_21개_검증본.csv,304,29.2,29.2,0.0,1e-12,PASS
경남,parental_leave_usage,2023,구조환경지표_21개_검증본.csv,304,30.8,30.8,0.0,1e-12,PASS
경남,parental_leave_usage,2024,구조환경지표_21개_검증본.csv,304,33.2,33.2,0.0,1e-12,PASS
경북,parental_leave_usage,2016,구조환경지표_21개_검증본.csv,303,17.6,17.6,0.0,1e-12,PASS
경북,parental_leave_usage,2017,구조환경지표_21개_검증본.csv,303,18.9,18.9,0.0,1e-12,PASS
경북,parental_leave_usage,2018,구조환경지표_21개_검증본.csv,303,20.0,20.0,0.0,1e-12,PASS
경북,parental_leave_usage,2019,구조환경지표_21개_검증본.csv,303,21.0,21.0,0.0,1e-12,PASS
경북,parental_leave_usage,2020,구조환경지표_21개_검증본.csv,303,23.7,23.7,0.0,1e-12,PASS
경북,parental_leave_usage,2021,구조환경지표_21개_검증본.csv,303,25.0,25.0,0.0,1e-12,PASS
경북,parental_leave_usage,2022,구조환경지표_21개_검증본.csv,303,29.4,29.4,0.0,1e-12,PASS
경북,parental_leave_usage,2023,구조환경지표_21개_검증본.csv,303,31.4,31.4,0.0,1e-12,PASS
경북,parental_leave_usage,2024,구조환경지표_21개_검증본.csv,303,33.5,33.5,0.0,1e-12,PASS
광주,parental_leave_usage,2016,구조환경지표_21개_검증본.csv,293,19.6,19.6,0.0,1e-12,PASS
광주,parental_leave_usage,2017,구조환경지표_21개_검증본.csv,293,21.0,21.0,0.0,1e-12,PASS
광주,parental_leave_usage,2018,구조환경지표_21개_검증본.csv,293,22.6,22.6,0.0,1e-12,PASS
광주,parental_leave_usage,2019,구조환경지표_21개_검증본.csv,293,23.4,23.4,0.0,1e-12,PASS
광주,parental_leave_usage,2020,구조환경지표_21개_검증본.csv,293,25.1,25.1,0.0,1e-12,PASS
광주,parental_leave_usage,2021,구조환경지표_21개_검증본.csv,293,27.3,27.3,0.0,1e-12,PASS
광주,parental_leave_usage,2022,구조환경지표_21개_검증본.csv,293,32.1,32.1,0.0,1e-12,PASS
광주,parental_leave_usage,2023,구조환경지표_21개_검증본.csv,293,31.1,31.1,0.0,1e-12,PASS
광주,parental_leave_usage,2024,구조환경지표_21개_검증본.csv,293,33.5,33.5,0.0,1e-12,PASS
대구,parental_leave_usage,2016,구조환경지표_21개_검증본.csv,291,20.1,20.1,0.0,1e-12,PASS
대구,parental_leave_usage,2017,구조환경지표_21개_검증본.csv,291,20.8,20.8,0.0,1e-12,PASS
대구,parental_leave_usage,2018,구조환경지표_21개_검증본.csv,291,21.2,21.2,0.0,1e-12,PASS
대구,parental_leave_usage,2019,구조환경지표_21개_검증본.csv,291,23.2,23.2,0.0,1e-12,PASS
대구,parental_leave_usage,2020,구조환경지표_21개_검증본.csv,291,24.4,24.4,0.0,1e-12,PASS
대구,parental_leave_usage,2021,구조환경지표_21개_검증본.csv,291,25.7,25.7,0.0,1e-12,PASS
대구,parental_leave_usage,2022,구조환경지표_21개_검증본.csv,291,29.5,29.5,0.0,1e-12,PASS
대구,parental_leave_usage,2023,구조환경지표_21개_검증본.csv,291,31.7,31.7,0.0,1e-12,PASS
대구,parental_leave_usage,2024,구조환경지표_21개_검증본.csv,291,33.1,33.1,0.0,1e-12,PASS
대전,parental_leave_usage,2016,구조환경지표_21개_검증본.csv,294,20.0,20.0,0.0,1e-12,PASS
대전,parental_leave_usage,2017,구조환경지표_21개_검증본.csv,294,22.0,22.0,0.0,1e-12,PASS
대전,parental_leave_usage,2018,구조환경지표_21개_검증본.csv,294,22.9,22.9,0.0,1e-12,PASS
대전,parental_leave_usage,2019,구조환경지표_21개_검증본.csv,294,23.7,23.7,0.0,1e-12,PASS
대전,parental_leave_usage,2020,구조환경지표_21개_검증본.csv,294,26.3,26.3,0.0,1e-12,PASS
대전,parental_leave_usage,2021,구조환경지표_21개_검증본.csv,294,27.9,27.9,0.0,1e-12,PASS
대전,parental_leave_usage,2022,구조환경지표_21개_검증본.csv,294,32.7,32.7,0.0,1e-12,PASS
대전,parental_leave_usage,2023,구조환경지표_21개_검증본.csv,294,34.7,34.7,0.0,1e-12,PASS
대전,parental_leave_usage,2024,구조환경지표_21개_검증본.csv,294,36.5,36.5,0.0,1e-12,PASS
부산,parental_leave_usage,2016,구조환경지표_21개_검증본.csv,290,20.4,20.4,0.0,1e-12,PASS
부산,parental_leave_usage,2017,구조환경지표_21개_검증본.csv,290,21.4,21.4,0.0,1e-12,PASS
부산,parental_leave_usage,2018,구조환경지표_21개_검증본.csv,290,22.5,22.5,0.0,1e-12,PASS
부산,parental_leave_usage,2019,구조환경지표_21개_검증본.csv,290,24.1,24.1,0.0,1e-12,PASS
부산,parental_leave_usage,2020,구조환경지표_21개_검증본.csv,290,26.3,26.3,0.0,1e-12,PASS
부산,parental_leave_usage,2021,구조환경지표_21개_검증본.csv,290,28.0,28.0,0.0,1e-12,PASS
부산,parental_leave_usage,2022,구조환경지표_21개_검증본.csv,290,31.9,31.9,0.0,1e-12,PASS
부산,parental_leave_usage,2023,구조환경지표_21개_검증본.csv,290,33.7,33.7,0.0,1e-12,PASS
부산,parental_leave_usage,2024,구조환경지표_21개_검증본.csv,290,36.0,36.0,0.0,1e-12,PASS
서울,parental_leave_usage,2016,구조환경지표_21개_검증본.csv,289,23.8,23.8,0.0,1e-12,PASS
서울,parental_leave_usage,2017,구조환경지표_21개_검증본.csv,289,25.3,25.3,0.0,1e-12,PASS
서울,parental_leave_usage,2018,구조환경지표_21개_검증본.csv,289,26.2,26.2,0.0,1e-12,PASS
서울,parental_leave_usage,2019,구조환경지표_21개_검증본.csv,289,27.3,27.3,0.0,1e-12,PASS
서울,parental_leave_usage,2020,구조환경지표_21개_검증본.csv,289,28.2,28.2,0.0,1e-12,PASS
서울,parental_leave_usage,2021,구조환경지표_21개_검증본.csv,289,29.1,29.1,0.0,1e-12,PASS
서울,parental_leave_usage,2022,구조환경지표_21개_검증본.csv,289,32.7,32.7,0.0,1e-12,PASS
서울,parental_leave_usage,2023,구조환경지표_21개_검증본.csv,289,34.1,34.1,0.0,1e-12,PASS
서울,parental_leave_usage,2024,구조환경지표_21개_검증본.csv,289,35.0,35.0,0.0,1e-12,PASS
세종,parental_leave_usage,2016,구조환경지표_21개_검증본.csv,296,22.6,22.6,0.0,1e-12,PASS
세종,parental_leave_usage,2017,구조환경지표_21개_검증본.csv,296,23.6,23.6,0.0,1e-12,PASS
세종,parental_leave_usage,2018,구조환경지표_21개_검증본.csv,296,25.7,25.7,0.0,1e-12,PASS
세종,parental_leave_usage,2019,구조환경지표_21개_검증본.csv,296,27.3,27.3,0.0,1e-12,PASS
세종,parental_leave_usage,2020,구조환경지표_21개_검증본.csv,296,28.9,28.9,0.0,1e-12,PASS
세종,parental_leave_usage,2021,구조환경지표_21개_검증본.csv,296,31.7,31.7,0.0,1e-12,PASS
세종,parental_leave_usage,2022,구조환경지표_21개_검증본.csv,296,35.1,35.1,0.0,1e-12,PASS
세종,parental_leave_usage,2023,구조환경지표_21개_검증본.csv,296,37.4,37.4,0.0,1e-12,PASS
세종,parental_leave_usage,2024,구조환경지표_21개_검증본.csv,296,38.6,38.6,0.0,1e-12,PASS
울산,parental_leave_usage,2016,구조환경지표_21개_검증본.csv,295,14.6,14.6,0.0,1e-12,PASS
울산,parental_leave_usage,2017,구조환경지표_21개_검증본.csv,295,17.3,17.3,0.0,1e-12,PASS
울산,parental_leave_usage,2018,구조환경지표_21개_검증본.csv,295,18.5,18.5,0.0,1e-12,PASS
울산,parental_leave_usage,2019,구조환경지표_21개_검증본.csv,295,19.8,19.8,0.0,1e-12,PASS
울산,parental_leave_usage,2020,구조환경지표_21개_검증본.csv,295,20.8,20.8,0.0,1e-12,PASS
울산,parental_leave_usage,2021,구조환경지표_21개_검증본.csv,295,23.3,23.3,0.0,1e-12,PASS
울산,parental_leave_usage,2022,구조환경지표_21개_검증본.csv,295,27.7,27.7,0.0,1e-12,PASS
울산,parental_leave_usage,2023,구조환경지표_21개_검증본.csv,295,29.9,29.9,0.0,1e-12,PASS
울산,parental_leave_usage,2024,구조환경지표_21개_검증본.csv,295,30.6,30.6,0.0,1e-12,PASS
인천,parental_leave_usage,2016,구조환경지표_21개_검증본.csv,292,19.0,19.0,0.0,1e-12,PASS
인천,parental_leave_usage,2017,구조환경지표_21개_검증본.csv,292,20.6,20.6,0.0,1e-12,PASS
인천,parental_leave_usage,2018,구조환경지표_21개_검증본.csv,292,21.8,21.8,0.0,1e-12,PASS
인천,parental_leave_usage,2019,구조환경지표_21개_검증본.csv,292,24.0,24.0,0.0,1e-12,PASS
인천,parental_leave_usage,2020,구조환경지표_21개_검증본.csv,292,25.5,25.5,0.0,1e-12,PASS
인천,parental_leave_usage,2021,구조환경지표_21개_검증본.csv,292,26.0,26.0,0.0,1e-12,PASS
인천,parental_leave_usage,2022,구조환경지표_21개_검증본.csv,292,31.4,31.4,0.0,1e-12,PASS
인천,parental_leave_usage,2023,구조환경지표_21개_검증본.csv,292,32.6,32.6,0.0,1e-12,PASS
인천,parental_leave_usage,2024,구조환경지표_21개_검증본.csv,292,35.6,35.6,0.0,1e-12,PASS
전국,parental_leave_usage,2016,구조환경지표_21개_검증본.csv,288,20.0,20.0,0.0,1e-12,PASS
전국,parental_leave_usage,2017,구조환경지표_21개_검증본.csv,288,21.6,21.6,0.0,1e-12,PASS
전국,parental_leave_usage,2018,구조환경지표_21개_검증본.csv,288,22.5,22.5,0.0,1e-12,PASS
전국,parental_leave_usage,2019,구조환경지표_21개_검증본.csv,288,24.0,24.0,0.0,1e-12,PASS
전국,parental_leave_usage,2020,구조환경지표_21개_검증본.csv,288,25.5,25.5,0.0,1e-12,PASS
전국,parental_leave_usage,2021,구조환경지표_21개_검증본.csv,288,27.0,27.0,0.0,1e-12,PASS
전국,parental_leave_usage,2022,구조환경지표_21개_검증본.csv,288,31.2,31.2,0.0,1e-12,PASS
전국,parental_leave_usage,2023,구조환경지표_21개_검증본.csv,288,33.0,33.0,0.0,1e-12,PASS
전국,parental_leave_usage,2024,구조환경지표_21개_검증본.csv,288,34.7,34.7,0.0,1e-12,PASS
전남,parental_leave_usage,2016,구조환경지표_21개_검증본.csv,302,17.0,17.0,0.0,1e-12,PASS
전남,parental_leave_usage,2017,구조환경지표_21개_검증본.csv,302,18.6,18.6,0.0,1e-12,PASS
전남,parental_leave_usage,2018,구조환경지표_21개_검증본.csv,302,20.7,20.7,0.0,1e-12,PASS
전남,parental_leave_usage,2019,구조환경지표_21개_검증본.csv,302,22.9,22.9,0.0,1e-12,PASS
전남,parental_leave_usage,2020,구조환경지표_21개_검증본.csv,302,25.1,25.1,0.0,1e-12,PASS
전남,parental_leave_usage,2021,구조환경지표_21개_검증본.csv,302,25.6,25.6,0.0,1e-12,PASS
전남,parental_leave_usage,2022,구조환경지표_21개_검증본.csv,302,30.2,30.2,0.0,1e-12,PASS
전남,parental_leave_usage,2023,구조환경지표_21개_검증본.csv,302,33.3,33.3,0.0,1e-12,PASS
